date,Book genres,Bestsellers,Classic novels,Mystery books,Children's books,Used books,Graphic novels_x,Young adult,Historical fiction,Romance novels_x,Hardcover books,Paperback,Book club,Sci-fi novels,Fantasy series,Educational books,Biographies,Self-help books,Cookbooks,Travel guides,Bookmarks,Poetry,Audiobooks,Signed copies,Local authors,Book events,Reading glasses,Coffee table books,Independent publishers,Literature,Book recommendations,Memoirs,Stationery,Journals,Writing supplies,Bookcases_x,Book tote bags,Literary gifts,Book bundles,New releases,Gift cards,Book trivia,Book fairs,Book-related gifts,Banned books,Comics,Rare books,Antique books,Non-fiction,Romance series,Historical romance,Book series,Puzzle books,DIY books,Language books,Classic literature,Book sleeves,Teacher resources,Child development books,Collector\'92s edition,Pocket books,Book lights,Author events,Local history,Graphic novels_y,Reading nooks,Holiday books,eBooks,Book boxes,Religious texts,DIY notebooks,Bookish clothes,Hardcover series,Book end sets,Comic books,Writing journals,Quote mugs,Bible study,Online bookshop,Literary posters,Book earrings,Magazine rack,Pop culture books,Academic books,Leather journals,Signed books,Audio storybooks,Study guides,Crime novels,Collectible books,Bookstore cafe,Writing pens,Bookcases_y,Bookstore gifts,Romance novels_y,Illustrated classics,Bookish jewelry,Book clubs
2020-11-29,0.04,0.5158400000000001,0.4914,0.24,0.54,0.43,0.2,0.51,0.22,0.18,0.08,0.4,1.391304347826087,0.0,0.11,0.4992,0.12,0.10261333333333332,0.51,0.02,0.7142857142857143,2.12,0.44329896907216493,0.08662588235294116,0.09643636363636363,0.11,0.47,0.11,0.0,2.4545454545454546,0.11,0.25,0.62,0.69,0.1768,0.17,0.0,0.07238399999999999,0.0,0.873015873015873,15.74703955656337,0.41184,0.11011764705882351,0.0,0.06060606060606061,6.0,0.8735999999999999,0.4232347826086956,0.771490909090909,0.08,0.6552,1.864864864864865,0.1,0.5154782608695652,0.09,0.5616,0.17374117647058823,0.06,0.0,0.0,0.5130666666666666,0.15,0.04,0.05,0.2,0.0,0.1,0.44,1.04832,0.1404,0.0,0.0,0.22285714285714286,0.0,0.38,0.23399999999999999,0.0,1.0350877192982457,0.071552,0.0,0.2496,0.6150857142857142,0.0,0.23177142857142857,0.28733023255813955,0.624,0.0,0.6126545454545455,0.20106666666666667,0.11468108108108108,0.11912727272727272,0.5771999999999999,0.17,0.45322105263157897,0.18,0.20555294117647058,0.0,0.12
2020-12-06,0.04,0.52416,0.7799999999999999,0.24,0.53,0.44,0.2,0.5,0.21,0.18,0.09,0.43,1.2608695652173914,0.0,0.12,0.45759999999999995,0.12,0.10261333333333332,0.56,0.02,0.7142857142857143,1.96,0.44329896907216493,0.0,0.09076363636363637,0.12,0.53,0.12,0.0,2.6363636363636362,0.12,0.24,0.64,0.71,0.1508,0.15,0.0,0.0,0.114816,0.9682539682539683,20.996052742084494,0.3432,0.15416470588235295,0.0,0.09090909090909091,6.75,0.9484799999999999,0.47749565217391304,0.6807272727272726,0.07,0.5616,1.7567567567567568,0.11,0.3906782608695652,0.11,0.6344,0.1859764705882353,0.05,0.0,0.0,0.6794666666666667,0.16,0.06,0.06,0.2,0.08860799999999999,0.11,0.4,1.1606400000000001,0.1924,0.0,0.0,0.20948571428571428,0.0,0.39,0.22776,0.08860799999999999,1.0526315789473684,0.0,0.0,0.3552,0.6507428571428572,0.0,0.23771428571428568,0.2902325581395349,0.5437714285714285,0.0,0.6466909090909091,0.24613333333333334,0.16864864864864865,0.13614545454545454,0.6162,0.15,0.624,0.18,0.15905882352941175,0.0,0.09
2020-12-13,0.03,0.4992,0.5538,0.24,0.43,0.41,0.19,0.45,0.2,0.18,0.07,0.39,1.0434782608695652,0.0,0.11,0.2912,0.13,0.06933333333333333,0.51,0.02,0.6632653061224489,1.88,0.44329896907216493,0.0,0.09359999999999999,0.11,0.51,0.11,0.0,2.3181818181818183,0.1,0.28,0.57,0.58,0.0,0.14,0.0,0.0,0.2496,0.9841269841269841,27.557319223985896,0.37439999999999996,0.0,0.0,0.06060606060606061,6.333333333333333,0.84864,0.37982608695652176,0.771490909090909,0.08,0.6032,1.6216216216216217,0.09,0.38525217391304345,0.08,0.5512,0.15661176470588234,0.04,0.0,0.0,0.5616,0.14,0.07,0.06,0.19,0.0,0.1,0.38,0.9484799999999999,0.1924,0.0,0.0,0.1426285714285714,0.0,0.35,0.2496,0.0,1.0,0.0,0.0,0.3408,0.6953142857142857,0.0,0.1366857142857143,0.17704186046511627,0.46354285714285715,0.0,0.6580363636363635,0.2669333333333333,0.12817297297297295,0.14181818181818182,0.6552,0.14,0.6568421052631579,0.18,0.1272470588235294,0.0,0.07
2020-12-20,0.02,0.39104,0.45239999999999997,0.22,0.29,0.34,0.15,0.36,0.15,0.18,0.06,0.33,0.8695652173913043,0.0,0.1,0.23771428571428568,0.1,0.09706666666666666,0.39,0.01,0.5918367346938775,1.12,0.4639175257731959,0.0,0.0,0.05,0.44,0.08,0.0,1.0454545454545454,0.11,0.21,0.45,0.43,0.0,0.14,0.0,0.0,0.16224,1.1111111111111112,35.43083900226758,0.31823999999999997,0.0,0.0,0.030303030303030304,6.916666666666667,0.73632,0.47749565217391304,0.3063272727272727,0.08,0.6864,1.5945945945945945,0.06,0.31471304347826085,0.07,0.43679999999999997,0.1664,0.02,0.0,0.0,0.6933333333333332,0.12,0.01,0.03,0.15,0.0,0.06,0.38,0.7862399999999999,0.11439999999999999,0.0,0.0,0.09359999999999999,0.0,0.33,0.15911999999999998,0.0,0.9298245614035088,0.078208,0.0,0.2496,0.5348571428571428,0.0,0.14857142857142858,0.1131906976744186,0.2852571428571428,0.0,0.32901818181818177,0.24266666666666664,0.0,0.1248,0.4914,0.14,0.3481263157894736,0.18,0.12235294117647058,0.0,0.06
2020-12-27,0.02,0.40768,0.5382,0.22,0.27,0.45,0.14,0.39,0.17,0.22,0.06,0.37,1.0,0.0,0.13,0.2733714285714286,0.1,0.1358933333333333,0.34,0.02,0.5816326530612245,1.2,0.5670103092783505,0.0,0.0,0.05,0.52,0.07,0.0,1.0,0.13,0.23,0.5,0.56,0.0,0.23,0.0,0.0,0.129792,1.2063492063492063,13.12253296380281,0.28703999999999996,0.0,0.0,0.06060606060606061,7.333333333333333,0.7238399999999999,0.44493913043478256,0.3063272727272727,0.13,1.04,2.027027027027027,0.06,0.4720695652173913,0.07,0.4784,0.09788235294117646,0.03,0.0,0.0,0.40213333333333334,0.09,0.01,0.04,0.14,0.0,0.04,0.44,0.8735999999999999,0.0,0.0,0.0,0.156,0.0,0.32,0.14664,0.0,1.1754385964912282,0.0,0.0,0.1344,0.8646857142857143,0.0,0.1961142857142857,0.1306046511627907,0.40114285714285713,0.0,0.4992,0.2496,0.09781621621621621,0.15316363636363636,0.43679999999999997,0.23,0.07882105263157894,0.22,0.1517176470588235,0.0,0.08
2021-01-03,0.05,0.39104,0.507,0.21,0.33,0.46,0.15,0.42,0.21,0.22,0.06,0.39,1.173913043478261,0.0,0.1,0.2793142857142857,0.11,0.11093333333333333,0.29,0.02,0.6938775510204082,1.8,0.4742268041237113,0.0,0.0,0.07,0.51,0.08,0.07904,1.8636363636363635,0.12,0.25,0.48,0.53,0.104,0.21,0.0,0.0,0.06739200000000001,0.9365079365079365,7.873519778281685,0.23088,0.06607058823529412,0.0,0.06060606060606061,6.416666666666667,0.6864,0.3906782608695652,0.5899636363636364,0.1,0.9151999999999999,1.7837837837837838,0.05,0.3038608695652174,0.07,0.5824,0.11501176470588234,0.04,0.0,0.0,0.40906666666666663,0.06,0.03,0.05,0.15,0.0,0.02,0.46,0.6864,0.1352,0.0,0.0,0.17382857142857142,0.0,0.34,0.13104,0.0,1.3333333333333333,0.0,0.0,0.11039999999999998,0.7577142857142857,0.0,0.16045714285714285,0.15672558139534884,0.24068571428571428,0.0,0.5899636363636364,0.22186666666666666,0.0,0.2269090909090909,0.4836,0.21,0.0,0.22,0.14192941176470586,0.0,0.08
2021-01-10,0.04,0.42432,0.5304,0.22,0.37,0.51,0.14,0.42,0.2,0.21,0.06,0.36,1.0434782608695652,0.0,0.11,0.2733714285714286,0.18,0.07210666666666665,0.24,0.02,0.6938775510204082,1.92,0.5051546391752577,0.0,0.10778181818181817,0.09,0.52,0.08,0.0,2.272727272727273,0.1,0.23,0.44,0.56,0.078,0.22,0.07604999999999999,0.0,0.13478400000000001,1.0952380952380953,6.561266481901405,0.28703999999999996,0.0,0.0,0.06060606060606061,6.583333333333333,0.7238399999999999,0.49377391304347823,0.7261090909090909,0.09,0.832,1.7027027027027026,0.04,0.38525217391304345,0.08,0.5512,0.12235294117647058,0.03,0.0,0.0,0.45066666666666666,0.07,0.05,0.06,0.14,0.0,0.02,0.47,0.69888,0.13,0.0,0.0,0.08914285714285713,0.0,0.35,0.156,0.0,1.280701754385965,0.0,0.0,0.1392,0.8914285714285715,0.0,0.208,0.0899720930232558,0.3387428571428571,0.0,0.7601454545454545,0.1664,0.10624864864864864,0.20421818181818183,0.4914,0.22,0.08538947368421053,0.21,0.1052235294117647,0.0,0.09
2021-01-17,0.04,0.50752,0.4914,0.2,0.38,0.5,0.13,0.42,0.18,0.18,0.06,0.37,1.0434782608695652,0.0,0.1,0.29714285714285715,0.11,0.10538666666666666,0.22,0.02,0.6836734693877551,2.28,0.4639175257731959,0.08662588235294116,0.07374545454545454,0.08,0.51,0.08,0.0,2.1818181818181817,0.09,0.27,0.41,0.57,0.0,0.2,0.0,0.0,0.07238399999999999,0.9206349206349206,6.561266481901405,0.18095999999999998,0.10277647058823529,0.0,0.06060606060606061,6.583333333333333,0.8111999999999999,0.37982608695652176,0.624,0.09,0.7903999999999999,1.5675675675675675,0.05,0.3689739130434782,0.08,0.5408,0.12969411764705882,0.04,0.09238441558441558,0.0,0.40213333333333334,0.07,0.05,0.07,0.13,0.0,0.02,0.48,0.73632,0.11439999999999999,0.0,0.0,0.11142857142857143,0.0,0.34,0.16848,0.0,1.1754385964912282,0.0,0.0,0.19679999999999997,0.8201142857142857,0.0,0.16045714285714285,0.1189953488372093,0.3922285714285714,0.0,0.7034181818181818,0.22879999999999998,0.0742054054054054,0.13614545454545454,0.5538,0.2,0.08538947368421053,0.18,0.16150588235294117,0.0,0.09
2021-01-24,0.04,0.40768,0.5226,0.21,0.43,0.49,0.15,0.41,0.21,0.2,0.05,0.4,1.1304347826086956,0.0,0.1,0.2793142857142857,0.13,0.11925333333333334,0.22,0.02,0.7244897959183674,2.2,0.5154639175257731,0.0,0.0,0.09,0.54,0.06,0.07349333333333333,2.5,0.09,0.27,0.44,0.62,0.12219999999999999,0.21,0.0,0.0,0.0,1.0317460317460319,6.561266481901405,0.23088,0.07341176470588236,0.0,0.06060606060606061,6.583333333333333,0.9984,0.4503652173913043,0.7374545454545455,0.08,0.7384000000000001,1.7027027027027026,0.05,0.37439999999999996,0.08,0.572,0.13703529411764706,0.04,0.0,0.0,0.5130666666666666,0.06,0.04,0.06,0.15,0.0,0.02,0.52,0.79872,0.20279999999999998,0.0,0.0,0.1426285714285714,0.0,0.33,0.16224,0.0,1.1929824561403508,0.0,0.0,0.1296,0.7131428571428571,0.0,0.2496,0.1480186046511628,0.3833142857142857,0.0,0.8395636363636364,0.22533333333333333,0.0,0.21556363636363635,0.507,0.21,0.07882105263157894,0.2,0.13214117647058823,0.0,0.08
2021-01-31,0.04,0.3328,0.5382,0.2,0.43,0.49,0.15,0.42,0.19,0.18,0.06,0.4,1.2608695652173914,0.0,0.1,0.30902857142857143,0.13,0.09151999999999999,0.22,0.02,0.7244897959183674,2.12,0.4845360824742268,0.07928470588235294,0.07090909090909091,0.09,0.53,0.06,0.0,2.4545454545454546,0.09,0.26,0.41,0.66,0.0832,0.18,0.0,0.0,0.10982399999999999,0.9682539682539683,6.561266481901405,0.22464,0.08075294117647058,0.0,0.06060606060606061,6.583333333333333,0.89856,0.39610434782608694,0.5899636363636364,0.08,0.728,1.6486486486486487,0.05,0.2930086956521739,0.08,0.572,0.15905882352941175,0.04,0.07941818181818182,0.0,0.3536,0.07,0.04,0.07,0.15,0.076128,0.02,0.44,0.77376,0.1352,0.0,0.0,0.18274285714285712,0.0,0.35,0.1716,0.0,1.1754385964912282,0.0,0.0,0.15839999999999999,0.6507428571428572,0.0,0.14857142857142858,0.07836279069767442,0.3298285714285714,0.0,0.771490909090909,0.21839999999999998,0.10287567567567567,0.17585454545454546,0.5304,0.18,0.11823157894736841,0.18,0.17863529411764706,0.0,0.09
2021-02-07,0.03,0.44928,0.507,0.19,0.41,0.43,0.14,0.39,0.19,0.2,0.05,0.34,1.0434782608695652,0.0,0.1,0.2793142857142857,0.12,0.08874666666666667,0.21,0.02,0.7040816326530612,2.24,0.4329896907216495,0.0,0.0,0.1,0.47,0.06,0.0,2.4545454545454546,0.08,0.23,0.41,0.58,0.0858,0.19,0.0,0.0,0.077376,0.9047619047619048,6.561266481901405,0.20592,0.13214117647058823,0.0,0.06060606060606061,6.916666666666667,1.09824,0.48292173913043474,0.5672727272727273,0.08,0.8839999999999999,1.5405405405405406,0.05,0.3689739130434782,0.08,0.43679999999999997,0.09054117647058822,0.04,0.06807272727272727,0.0,0.40213333333333334,0.06,0.05,0.06,0.14,0.0,0.02,0.43,0.76128,0.1768,0.0,0.0,0.1248,0.0,0.33,0.13416,0.0,1.1403508771929824,0.0,0.0,0.1056,0.6507428571428572,0.08185806451612902,0.23177142857142857,0.1480186046511628,0.312,0.0,0.6693818181818181,0.21493333333333334,0.10118918918918919,0.15316363636363636,0.42119999999999996,0.19,0.08538947368421053,0.2,0.18842352941176468,0.0,0.09
2021-02-14,0.03,0.44095999999999996,0.5226,0.19,0.43,0.4,0.13,0.41,0.18,0.18,0.05,0.34,0.9565217391304348,0.0,0.11,0.23177142857142857,0.11,0.0,0.22,0.02,0.6224489795918368,1.76,0.44329896907216493,0.0,0.10210909090909091,0.08,0.46,0.06,0.0,2.090909090909091,0.08,0.28,0.37,0.62,0.09879999999999999,0.2,0.0,0.0,0.0,1.0793650793650793,6.561266481901405,0.20592,0.08075294117647058,0.0,0.06060606060606061,7.25,0.8111999999999999,0.45579130434782605,0.4765090909090909,0.09,0.7487999999999999,1.6216216216216217,0.05,0.3201391304347826,0.08,0.5095999999999999,0.12969411764705882,0.03,0.0713142857142857,0.0,0.3189333333333333,0.06,0.04,0.07,0.13,0.0,0.02,0.41,0.5616,0.1612,0.0,0.0,0.1248,0.0,0.38,0.13416,0.0,1.0526315789473684,0.0,0.0,0.1392,0.5348571428571428,0.0,0.1664,0.0,0.3209142857142857,0.0,0.624,0.19066666666666665,0.0,0.13047272727272727,0.40559999999999996,0.2,0.13136842105263158,0.18,0.11745882352941175,0.0,0.08
2021-02-21,0.04,0.36607999999999996,0.3432,0.2,0.46,0.46,0.14,0.43,0.18,0.17,0.05,0.33,1.0,0.0,0.11,0.3387428571428571,0.12,0.08874666666666667,0.21,0.02,0.673469387755102,2.2,0.4742268041237113,0.06900705882352941,0.0,0.11,0.52,0.06,0.0,2.409090909090909,0.09,0.27,0.41,0.59,0.10919999999999999,0.19,0.0,0.0,0.07487999999999999,0.9047619047619048,6.561266481901405,0.21839999999999998,0.1688470588235294,0.0,0.09090909090909091,7.583333333333333,0.8111999999999999,0.47749565217391304,0.5786181818181818,0.07,0.676,1.5135135135135136,0.05,0.33099130434782603,0.08,0.46799999999999997,0.13458823529411765,0.03,0.0,0.0,0.33973333333333333,0.07,0.05,0.07,0.14,0.0,0.02,0.41,0.7238399999999999,0.1196,0.0,0.0,0.09805714285714286,0.0,0.38,0.17784,0.0,1.0,0.0,0.0,0.15839999999999999,0.6150857142857142,0.0,0.2496,0.11609302325581394,0.20502857142857142,0.0,0.6920727272727273,0.09359999999999999,0.09107027027027026,0.15316363636363636,0.3276,0.19,0.06568421052631579,0.17,0.19821176470588234,0.0,0.08
2021-02-28,0.03,0.37439999999999996,0.4914,0.2,0.55,0.53,0.15,0.42,0.2,0.19,0.07,0.37,1.2173913043478262,0.0,0.09,0.3625142857142857,0.11,0.07487999999999999,0.39,0.02,0.6836734693877551,2.28,0.4536082474226804,0.07928470588235294,0.1248,0.11,0.51,0.07,0.0,2.409090909090909,0.08,0.24,0.38,0.59,0.0,0.17,0.0,0.0,0.114816,0.9682539682539683,6.561266481901405,0.23088,0.22757647058823527,0.0,3.0303030303030303,7.583333333333333,1.03584,0.47749565217391304,0.5672727272727273,0.08,0.5824,1.5135135135135136,0.05,0.4232347826086956,0.09,0.4992,0.1443764705882353,0.04,0.0,0.0,0.5824,0.06,0.06,0.07,0.15,0.0,0.03,0.41,0.77376,0.0884,0.0,0.0,0.1337142857142857,0.0,0.39,0.13104,0.0,1.0701754385964912,0.0,0.0,0.1248,0.6685714285714285,0.0,0.2496,0.0899720930232558,0.2852571428571428,0.0,0.7487999999999999,0.19759999999999997,0.12311351351351352,0.19287272727272725,0.45239999999999997,0.17,0.10509473684210525,0.19,0.15661176470588234,0.0,0.09
2021-03-07,0.03,0.44095999999999996,0.4446,0.18,0.42,0.42,0.14,0.43,0.18,0.17,0.05,0.33,1.0434782608695652,0.0,0.08,0.2912,0.1,0.07210666666666665,0.34,0.02,0.6428571428571429,2.12,0.4536082474226804,0.0,0.07941818181818182,0.1,0.46,0.05,0.0,2.272727272727273,0.07,0.22,0.36,0.56,0.1716,0.17,0.0,0.0,0.0,0.9365079365079365,5.2490131855211235,0.21839999999999998,0.16150588235294117,0.0,0.8787878787878788,7.083333333333333,0.92352,0.4286608695652174,0.624,0.08,0.6136,1.3783783783783783,0.04,0.33641739130434783,0.1,0.4472,0.15905882352941175,0.04,0.11993766233766233,0.0,0.3813333333333333,0.05,0.05,0.07,0.14,0.0,0.02,0.4,0.6614399999999999,0.1456,0.0,0.0,0.1470857142857143,0.0,0.35,0.1248,0.0,1.0701754385964912,0.0,0.0,0.12,0.6418285714285714,0.0,0.1961142857142857,0.0,0.18719999999999998,0.0,0.6353454545454545,0.16986666666666667,0.1248,0.15316363636363636,0.3432,0.17,0.09852631578947368,0.17,0.13214117647058823,0.0,0.08
2021-03-14,0.03,0.36607999999999996,0.3666,0.16,0.38,0.39,0.15,0.4,0.17,0.18,0.05,0.32,0.9130434782608695,0.0,0.09,0.2496,0.09,0.0,0.21,0.02,0.6122448979591837,1.84,0.4020618556701031,0.0,0.12763636363636363,0.08,0.43,0.05,0.0624,2.0,0.08,0.2,0.35,0.53,0.0,0.18,0.0,0.0,0.07487999999999999,0.8571428571428571,5.2490131855211235,0.18095999999999998,0.09543529411764705,0.0,0.3333333333333333,7.166666666666667,0.7862399999999999,0.4232347826086956,0.5218909090909091,0.07,0.6136,1.3783783783783783,0.04,0.23332173913043477,0.07,0.4472,0.12235294117647058,0.03,0.0,0.0,0.36746666666666666,0.05,0.04,0.06,0.15,0.0,0.02,0.36,0.624,0.0884,0.0,0.0,0.1337142857142857,0.0,0.35,0.11232,0.0,0.9649122807017544,0.0,0.0,0.07680000000000001,0.46354285714285715,0.0,0.11885714285714284,0.1189953488372093,0.2674285714285714,0.0,0.5672727272727273,0.1664,0.12985945945945945,0.17018181818181816,0.42119999999999996,0.18,0.13136842105263158,0.18,0.12235294117647058,0.0,0.07
2021-03-21,0.03,0.35775999999999997,0.45239999999999997,0.18,0.4,0.4,0.15,0.41,0.17,0.17,0.05,0.32,1.0,0.0,0.1,0.23177142857142857,0.09,0.09984,0.18,0.02,0.6428571428571429,2.0,0.422680412371134,0.0,0.0,0.09,0.44,0.05,0.0,2.590909090909091,0.08,0.21,0.34,0.54,0.10919999999999999,0.19,0.0,0.0,0.08736,0.9206349206349206,5.2490131855211235,0.21216,0.09543529411764705,0.0,0.18181818181818182,7.583333333333333,0.6864,0.45579130434782605,0.5559272727272726,0.07,0.6032,1.3783783783783783,0.04,0.2713043478260869,0.08,0.5095999999999999,0.11990588235294117,0.03,0.0,0.0,0.38826666666666665,0.06,0.05,0.06,0.15,0.0,0.02,0.39,0.69888,0.13,0.0,0.0,0.15154285714285712,0.0,0.35,0.1716,0.0,0.9649122807017544,0.0,0.0,0.1008,0.5972571428571428,0.0,0.19017142857142855,0.13931162790697674,0.312,0.0,0.5559272727272726,0.16293333333333332,0.09612972972972973,0.20421818181818183,0.3666,0.19,0.1510736842105263,0.17,0.11990588235294117,0.0,0.08
2021-03-28,0.03,0.39104,0.5304,0.19,0.4,0.42,0.13,0.42,0.15,0.17,0.05,0.34,0.9130434782608695,0.0,0.1,0.2852571428571428,0.1,0.07487999999999999,0.19,0.02,0.6224489795918368,1.88,0.41237113402061853,0.0,0.0,0.08,0.42,0.05,0.0,2.1363636363636362,0.07,0.21,0.37,0.57,0.0,0.16,0.0,0.0,0.0,0.9523809523809523,6.561266481901405,0.19968,0.11745882352941175,0.0,0.15151515151515152,7.666666666666667,0.76128,0.4612173913043478,0.46516363636363633,0.08,0.5408,1.3513513513513513,0.04,0.25502608695652174,0.07,0.3536,0.1688470588235294,0.03,0.0,0.0,0.40213333333333334,0.05,0.04,0.06,0.13,0.0,0.02,0.38,0.58656,0.11439999999999999,0.0,0.0,0.1426285714285714,0.0,0.35,0.19968,0.0,1.0175438596491229,0.0,0.0,0.1488,0.5437714285714285,0.0,0.21394285714285713,0.08706976744186046,0.2852571428571428,0.0,0.624,0.23226666666666665,0.1484108108108108,0.1248,0.27299999999999996,0.16,0.11823157894736841,0.17,0.16395294117647058,0.0,0.07
2021-04-04,0.02,0.4992,0.4992,0.18,0.36,0.4,0.13,0.42,0.17,0.16,0.04,0.32,0.9130434782608695,0.0,0.1,0.29714285714285715,0.1,0.08874666666666667,0.17,0.03,0.5918367346938775,2.04,0.41237113402061853,0.07487999999999999,0.0,0.07,0.45,0.05,0.0,2.090909090909091,0.08,0.24,0.37,0.55,0.0858,0.16,0.0,0.0,0.08985599999999999,0.9206349206349206,5.2490131855211235,0.11232,0.1468235294117647,0.0,0.15151515151515152,7.166666666666667,0.7487999999999999,0.32556521739130434,0.5105454545454545,0.08,0.52,1.2162162162162162,0.03,0.23332173913043477,0.07,0.5304,0.12969411764705882,0.03,0.0,0.0,0.3813333333333333,0.05,0.03,0.05,0.13,0.0,0.02,0.36,0.6864,0.10919999999999999,0.0,0.0,0.11142857142857143,0.0,0.34,0.156,0.0,1.0350877192982457,0.0,0.0,0.1344,0.6061714285714285,0.0,0.1426285714285714,0.15382325581395348,0.3387428571428571,0.0,0.624,0.1664,0.06745945945945946,0.19287272727272725,0.3354,0.16,0.1576421052631579,0.16,0.12235294117647058,0.0,0.07
2021-04-11,0.04,0.46592,0.4758,0.18,0.4,0.38,0.14,0.44,0.18,0.15,0.05,0.34,1.0,0.0,0.11,0.30308571428571424,0.1,0.0,0.19,0.03,0.6122448979591837,2.28,0.44329896907216493,0.0,0.09076363636363637,0.1,0.43,0.05,0.07071999999999999,2.1363636363636362,0.07,0.31,0.36,0.59,0.12219999999999999,0.16,0.09945,0.0,0.0,0.9047619047619048,5.2490131855211235,0.18095999999999998,0.16150588235294117,0.0,0.09090909090909091,7.666666666666667,0.71136,0.39610434782608694,0.5218909090909091,0.08,0.5928,1.3783783783783783,0.04,0.22246956521739128,0.09,0.3536,0.1272470588235294,0.05,0.0,0.0,0.36746666666666666,0.06,0.05,0.06,0.14,0.0,0.02,0.38,0.64896,0.1508,0.0,0.0,0.12925714285714288,0.0,0.35,0.13104,0.0,1.0,0.0,0.0,0.072,0.5883428571428572,0.0,0.1366857142857143,0.11028837209302325,0.34765714285714283,0.0,0.6466909090909091,0.1768,0.08263783783783783,0.19854545454545452,0.42119999999999996,0.16,0.17077894736842106,0.15,0.11011764705882351,0.0,0.08
2021-04-18,0.02,0.44095999999999996,0.3978,0.2,0.42,0.43,0.15,0.45,0.16,0.17,0.04,0.34,1.0,0.0,0.12,0.3506285714285714,0.12,0.06933333333333333,0.19,0.03,0.6428571428571429,2.28,0.4536082474226804,0.11599058823529411,0.0,0.1,0.45,0.05,0.0,2.272727272727273,0.08,0.34,0.35,0.6,0.1404,0.15,0.0,0.0,0.0,0.9047619047619048,5.2490131855211235,0.2496,0.1248,0.0,0.09090909090909091,8.0,0.76128,0.38525217391304345,0.5899636363636364,0.08,0.6032,1.4054054054054055,0.03,0.2930086956521739,0.08,0.48879999999999996,0.11011764705882351,0.04,0.0,0.0,0.45759999999999995,0.06,0.05,0.06,0.15,0.0,0.02,0.35,0.69888,0.1352,0.0,0.0,0.12034285714285714,0.0,0.4,0.14975999999999998,0.0,1.0526315789473684,0.0,0.0,0.1056,0.6061714285714285,0.0,0.21394285714285713,0.1248,0.312,0.0,0.6466909090909091,0.21839999999999998,0.0860108108108108,0.17585454545454546,0.3978,0.15,0.20362105263157892,0.17,0.1492705882352941,0.0,0.07
2021-04-25,0.03,0.35775999999999997,0.40559999999999996,0.19,0.39,0.39,0.15,0.46,0.17,0.16,0.06,0.33,1.0,0.0,0.1,0.2733714285714286,0.1,0.0,0.18,0.03,0.6020408163265306,2.12,0.4639175257731959,0.07047529411764705,0.10778181818181817,0.11,0.42,0.06,0.0,2.272727272727273,0.08,0.32,0.37,0.59,0.0,0.16,0.0,0.0,0.077376,0.873015873015873,6.561266481901405,0.16848,0.18352941176470589,0.0,0.09090909090909091,7.333333333333333,0.77376,0.3906782608695652,0.5559272727272726,0.09,0.7072,1.6216216216216217,0.04,0.25502608695652174,0.09,0.5408,0.1248,0.04,0.0,0.0,0.42293333333333333,0.05,0.07,0.07,0.15,0.0,0.01,0.34,0.67392,0.1664,0.0,0.0,0.11142857142857143,0.0,0.36,0.13104,0.0,0.9824561403508771,0.0,0.0,0.1008,0.4992,0.11138064516129031,0.23771428571428568,0.15092093023255812,0.30308571428571424,0.0,0.7374545454545455,0.11786666666666666,0.07926486486486485,0.19287272727272725,0.3822,0.16,0.2496,0.16,0.15661176470588234,0.0,0.08
2021-05-02,0.03,0.40768,0.507,0.19,0.35,0.41,0.15,0.42,0.17,0.19,0.05,0.36,1.1304347826086956,0.0,0.11,0.3387428571428571,0.11,0.0,0.2,0.02,0.6428571428571429,2.0,0.4742268041237113,0.07928470588235294,0.07658181818181818,0.1,0.43,0.04,0.0,2.272727272727273,0.08,0.31,0.37,0.56,0.0962,0.14,0.14625,0.0,0.0,0.9841269841269841,9.185773074661967,0.16224,0.16150588235294117,0.0,0.09090909090909091,7.666666666666667,0.7238399999999999,0.4286608695652174,0.46516363636363633,0.09,0.6968,1.5135135135135136,0.04,0.2713043478260869,0.08,0.5512,0.1443764705882353,0.04,0.08914285714285713,0.0,0.4992,0.05,0.06,0.07,0.15,0.0,0.02,0.36,0.73632,0.182,0.0,0.0,0.12034285714285714,0.0,0.38,0.09047999999999999,0.0,1.0701754385964912,0.0,0.0,0.1296,0.6507428571428572,0.0,0.1129142857142857,0.1306046511627907,0.36548571428571425,0.0,0.6580363636363635,0.18719999999999998,0.0,0.19854545454545452,0.4134,0.14,0.2758736842105263,0.19,0.1492705882352941,0.0,0.07
