date,Balloons,Streamers,Party hats,Birthday banners,Confetti,Table covers_x,Party favors,Cake toppers_x,Candles,Paper plates,Napkins,Party bags,Plastic cups,Invitations,Gift bags,Party poppers,Pi\'f1atas,Thank you cards,Party signs,Centerpieces,Disposable utensils,Straws,Cupcake toppers,Party games,Photo booth props,Balloon weights,Place cards,Hanging decorations,Themed plates,Party kits,Ribbons,Wrapping paper,Banners,Sparklers,Party blowers,Foil balloons,Party trays,LED lights,Birthday sashes,Cocktail napkins,Gift wrap,Honeycomb decorations,Plastic tablecloths,Cake candles,Party crowns,Noise makers,Custom balloons,Birthday invites,Favor boxes,Table runners,Ribbon bows,Decorative napkins,Confetti poppers,Mini sparklers,Balloon bouquets,Birthday decor,Number balloons,Printed tablecloths,Happy birthday signs,Birthday candles,Table decorations,Themed napkins,Hanging lanterns,Costume accessories,Candy bags,Wall decorations,Birthday signs,Inflatable numbers,Party balloons,Latex balloons,Printed plates,Cake toppers_y,Pinwheels,Cake servers,Cocktail glasses,Candy bar bags,Fun cups,Cocktail umbrellas,LED candles,Shaped balloons,Streamer kits,Birthday numbers,Table covers_y,Party bowls,Birthday wands,Glitter confetti,Printed cups,Striped straws,Paper bunting,Gift tags,Party glasses,Themed games,Balloon stands,Fun napkins,Balloon strings,Paper fans,Mini party lights,Birthday tiaras
2021-04-18,2.8,0.4470588235294118,0.09,0.3418434782608696,0.6428571428571429,0.16,0.42,0.22,10.498026371042247,0.22,0.5952380952380952,0.14,0.29,2.3666666666666667,0.30927835051546393,0.02,0.0,0.32,0.06,0.67,0.06903829787234042,0.7291666666666666,0.15,0.5238095238095238,0.3415578947368421,0.11834482758620689,0.13,0.03,0.1228190476190476,0.21336774193548386,0.34,0.3333333333333333,0.8666666666666667,0.11392405063291139,0.0,0.61568,0.07,4.090909090909091,0.0,0.5095999999999999,0.13953488372093023,0.0,0.20639999999999997,0.5952,0.0,0.11980799999999998,0.2535,0.6144000000000001,0.6371368421052632,0.11,0.03,0.0,0.2496,0.0,0.286,0.1,0.08,0.0,0.05,0.11,0.16,0.0,0.5616,0.01,0.08,0.08,0.27,0.0,0.3,0.6656,0.0793,0.22,0.16,0.0,0.05,0.0,0.14090322580645162,0.0,0.04,0.1248,0.0,0.03,0.16,0.1504941176470588,0.0,0.20362105263157892,0.18719999999999998,0.0,0.0,0.05,0.04,0.04,0.07979016393442623,0.0,0.0,0.22079999999999997,0.0,0.0
2021-04-25,2.7333333333333334,0.47058823529411764,0.1,0.4015304347826087,0.6938775510204082,0.14,0.38,0.21,10.498026371042247,0.21,0.5357142857142857,0.13,0.3,2.466666666666667,0.29896907216494845,0.02,0.0,0.32,0.07,0.65,0.06903829787234042,0.6979166666666666,0.13,0.5555555555555556,0.2167578947368421,0.1312551724137931,0.13,0.02,0.12876190476190477,0.18921290322580644,0.34,0.3333333333333333,0.9333333333333333,0.11392405063291139,0.0,0.7155199999999999,0.08,3.8181818181818183,0.0,0.4784,0.13953488372093023,0.0,0.2784,0.576,0.07546046511627906,0.17971199999999998,0.2769,0.5952,0.5057684210526315,0.1,0.02,0.10900253164556961,0.28859999999999997,0.0,0.3276,0.08,0.09,0.0,0.05,0.12,0.16,0.0,0.6396,0.01,0.08,0.07,0.29,0.0,0.3,0.64896,0.0,0.21,0.14,0.0,0.04,0.0,0.1368774193548387,0.0,0.04,0.1337142857142857,0.0,0.04,0.14,0.1284705882352941,0.0,0.08538947368421053,0.1248,0.0,0.0,0.07,0.04,0.04,0.1186622950819672,0.0,0.0,0.31679999999999997,0.0,0.0
2021-05-02,3.2,0.4588235294117647,0.08,0.3635478260869565,0.7244897959183674,0.17,0.43,0.24,11.810279667422527,0.23,0.6071428571428571,0.12,0.28,2.6,0.3711340206185567,0.02,0.0,0.44,0.07,0.68,0.0,0.7395833333333334,0.16,0.5555555555555556,0.3349894736842105,0.2065655172413793,0.15,0.03,0.1248,0.24557419354838708,0.37,0.375,0.8666666666666667,0.11392405063291139,0.0,0.832,0.08,3.727272727272727,0.0,0.5512,0.16279069767441862,0.0,0.2448,0.5472,0.13350697674418602,0.114816,0.37829999999999997,0.5472,0.49263157894736836,0.1,0.04,0.09478481012658228,0.28859999999999997,0.0,0.4628,0.08,0.08,0.0,0.05,0.1,0.17,0.0,0.6552,0.01,0.08,0.07,0.25,0.0,0.33,0.74048,0.0,0.24,0.16,0.0,0.04,0.0,0.22544516129032258,0.0,0.03,0.15154285714285712,0.0,0.04,0.17,0.21656470588235294,0.0,0.07006315789473684,0.104,0.0,0.0,0.11,0.04,0.04,0.1084327868852459,0.0,0.0,0.288,0.0,0.0
2021-05-09,3.066666666666667,0.4470588235294118,0.08,0.3418434782608696,0.7755102040816326,0.16,0.38,0.21,11.810279667422527,0.22,0.5952380952380952,0.13,0.3,2.433333333333333,0.29896907216494845,0.02,0.0,0.36,0.09,0.61,0.0,0.75,0.15,0.5396825396825397,0.3021473684210526,0.10973793103448275,0.13,0.02,0.09112380952380951,0.2375225806451613,0.32,0.375,0.8,0.12658227848101267,0.0,0.64064,0.09,3.727272727272727,0.0,0.40559999999999996,0.16279069767441862,0.0,0.3792,0.6047999999999999,0.09577674418604651,0.14975999999999998,0.33149999999999996,0.6144000000000001,0.5123368421052632,0.1,0.02,0.06950886075949367,0.3666,0.0,0.2392,0.08,0.09,0.0,0.05,0.1,0.17,0.0,0.5226,0.01,0.08,0.06,0.24,0.0,0.32,0.7155199999999999,0.0,0.21,0.15,0.0,0.05,0.0,0.11272258064516129,0.0,0.04,0.13817142857142858,0.0,0.03,0.16,0.19454117647058822,0.0,0.16202105263157895,0.11439999999999999,0.0,0.0,0.05,0.05,0.03,0.0,0.0728,0.08112,0.264,0.0,0.0
2021-05-16,3.2666666666666666,0.4470588235294118,0.08,0.35812173913043477,0.7142857142857143,0.18,0.4,0.22,10.498026371042247,0.21,0.5714285714285714,0.14,0.29,2.3666666666666667,0.28865979381443296,0.02,0.0,0.38,0.08,0.66,0.0,0.7291666666666666,0.16,0.6190476190476191,0.3481263157894736,0.19580689655172412,0.14,0.02,0.1366857142857143,0.21739354838709676,0.35,0.3333333333333333,0.8666666666666667,0.11392405063291139,0.0,0.6656,0.08,3.727272727272727,0.0,0.46799999999999997,0.11627906976744186,0.0,0.2928,0.5184,0.0,0.17971199999999998,0.2808,0.672,0.45978947368421047,0.09,0.02,0.0,0.3276,0.0,0.36920000000000003,0.08,0.08,0.0,0.05,0.1,0.16,0.0,0.5382,0.01,0.09,0.07,0.24,0.0,0.35,0.7571199999999999,0.0,0.22,0.17,0.0,0.05,0.0,0.1529806451612903,0.0,0.04,0.1337142857142857,0.0,0.04,0.18,0.2092235294117647,0.0,0.1335578947368421,0.1196,0.0,0.0,0.06,0.04,0.04,0.1084327868852459,0.0,0.0,0.24,0.0,0.0
2021-05-23,3.2,0.47058823529411764,0.09,0.37439999999999996,0.6938775510204082,0.18,0.42,0.23,10.498026371042247,0.22,0.5833333333333334,0.14,0.3,2.433333333333333,0.27835051546391754,0.03,0.0,0.4,0.07,0.63,0.0,0.75,0.16,0.6190476190476191,0.35469473684210523,0.17644137931034481,0.15,0.02,0.0,0.2375225806451613,0.33,0.3333333333333333,0.9333333333333333,0.13924050632911392,0.07563636363636364,0.67392,0.07,3.8181818181818183,0.0,0.4992,0.11627906976744186,0.0,0.30239999999999995,0.5087999999999999,0.06965581395348837,0.13478400000000001,0.38999999999999996,0.5952,0.6305684210526316,0.11,0.03,0.0,0.30419999999999997,0.0,0.2496,0.08,0.08,0.0,0.05,0.11,0.16,0.0,0.5538,0.01,0.09,0.06,0.23,0.0,0.32,0.77376,0.13,0.23,0.19,0.0,0.04,0.0,0.2697290322580645,0.0,0.04,0.09359999999999999,0.0,0.04,0.18,0.16150588235294117,0.0,0.0919578947368421,0.1248,0.0,0.0,0.06,0.05,0.04,0.09206557377049181,0.0,0.0,0.2256,0.0,0.0
2021-05-30,3.2666666666666666,0.4470588235294118,0.08,0.35812173913043477,0.6632653061224489,0.16,0.42,0.21,10.498026371042247,0.22,0.5595238095238095,0.15,0.31,2.466666666666667,0.29896907216494845,0.02,0.0,0.42,0.07,0.68,0.0,0.71875,0.17,0.6190476190476191,0.4335157894736842,0.21517241379310342,0.14,0.02,0.0,0.19726451612903223,0.36,0.3333333333333333,0.9333333333333333,0.17721518987341772,0.0,0.69888,0.09,3.909090909090909,0.0,0.4472,0.13953488372093023,0.0,0.3312,0.4992,0.0,0.18470399999999998,0.3354,0.5663999999999999,0.45978947368421047,0.1,0.03,0.0,0.2418,0.0,0.312,0.09,0.07,0.0,0.04,0.1,0.16,0.0,0.6708,0.01,0.09,0.07,0.24,0.0,0.34,0.74048,0.0,0.21,0.18,0.0,0.06,0.0,0.17713548387096775,0.0,0.04,0.09805714285714286,0.0,0.04,0.16,0.22023529411764703,0.0,0.1576421052631579,0.13,0.0,0.0,0.06,0.05,0.04,0.09615737704918031,0.0,0.0,0.30239999999999995,0.0,0.0
2021-06-06,3.0,0.4117647058823529,0.08,0.33099130434782603,0.6122448979591837,0.16,0.39,0.2,9.185773074661967,0.24,0.5595238095238095,0.14,0.28,2.2666666666666666,0.28865979381443296,0.02,0.0,0.41,0.07,0.64,0.0,0.7083333333333334,0.14,0.5714285714285714,0.3678315789473684,0.0,0.15,0.02,0.14064761904761905,0.18921290322580644,0.46,0.3333333333333333,0.8666666666666667,0.17721518987341772,0.0,0.69056,0.09,3.5454545454545454,0.0,0.4784,0.11627906976744186,0.0,0.2688,0.6911999999999999,0.0,0.11980799999999998,0.2418,0.6144000000000001,0.41381052631578946,0.1,0.03,0.0,0.2418,0.0,0.2496,0.08,0.06,0.0,0.05,0.11,0.16,0.0,0.4992,0.02,0.08,0.07,0.24,0.0,0.32,0.77376,0.0,0.2,0.16,0.0,0.05,0.0,0.14090322580645162,0.0,0.03,0.12925714285714288,0.0,0.04,0.16,0.1688470588235294,0.0,0.0,0.1456,0.0,0.0,0.05,0.04,0.04,0.0756983606557377,0.0,0.0,0.32639999999999997,0.0,0.0
2021-06-13,3.466666666666667,0.43529411764705883,0.08,0.4340869565217391,0.6836734693877551,0.17,0.38,0.2,10.498026371042247,0.23,0.5476190476190477,0.12,0.28,2.2,0.31958762886597936,0.02,0.0,0.44,0.07,0.62,0.0,0.8125,0.13,0.6349206349206349,0.3021473684210526,0.18074482758620689,0.14,0.03,0.0931047619047619,0.21336774193548386,0.32,0.3333333333333333,0.8666666666666667,0.189873417721519,0.0,0.78208,0.09,3.6363636363636362,0.0,0.4472,0.13953488372093023,0.0,0.36479999999999996,0.576,0.09287441860465116,0.104832,0.2613,0.5472,0.5254736842105263,0.09,0.02,0.07740759493670886,0.21839999999999998,0.0,0.2756,0.08,0.07,0.0,0.04,0.1,0.15,0.0,0.46799999999999997,0.01,0.07,0.06,0.24,0.076128,0.33,0.7571199999999999,0.0,0.2,0.17,0.0,0.05,0.0,0.18116129032258063,0.14511627906976746,0.03,0.10697142857142856,0.0,0.04,0.17,0.22023529411764703,0.0,0.10728421052631579,0.0884,0.0,0.0,0.05,0.04,0.06,0.0,0.0,0.0,0.3312,0.0,0.0
2021-06-20,3.066666666666667,0.4235294117647059,0.08,0.3201391304347826,0.6632653061224489,0.15,0.37,0.19,10.498026371042247,0.22,0.5595238095238095,0.12,0.3,2.1333333333333333,0.27835051546391754,0.02,0.0,0.41,0.06,0.62,0.0,0.75,0.13,0.6031746031746031,0.3415578947368421,0.10758620689655171,0.13,0.03,0.12876190476190477,0.20934193548387098,0.35,0.3333333333333333,0.8666666666666667,0.22784810126582278,0.0,0.67392,0.09,3.5454545454545454,0.0,0.5616,0.13953488372093023,0.0,0.2928,0.432,0.0,0.0,0.1911,0.34559999999999996,0.5254736842105263,0.1,0.03,0.07108860759493671,0.20279999999999998,0.0,0.2808,0.07,0.06,0.0,0.03,0.09,0.16,0.07518072289156627,0.46799999999999997,0.01,0.08,0.06,0.22,0.0,0.3,0.68224,0.0,0.19,0.15,0.0,0.05,0.0,0.20934193548387098,0.0,0.04,0.11588571428571429,0.0,0.04,0.15,0.17251764705882353,0.0,0.11385263157894736,0.1352,0.0,0.0,0.04,0.04,0.04,0.07365245901639343,0.0,0.0,0.3408,0.0,0.0
2021-06-27,2.933333333333333,0.43529411764705883,0.09,0.2713043478260869,0.6224489795918368,0.15,0.36,0.2,10.498026371042247,0.25,0.5833333333333334,0.12,0.3,2.3,0.26804123711340205,0.02,0.0,0.38,0.05,0.62,0.0,0.75,0.12,0.6031746031746031,0.32842105263157895,0.12049655172413794,0.14,0.03,0.12678095238095236,0.20129032258064514,0.32,0.2916666666666667,0.8666666666666667,0.6455696202531646,0.0,0.624,0.08,3.5454545454545454,0.0,0.40559999999999996,0.11627906976744186,0.0,0.288,0.6911999999999999,0.0,0.10982399999999999,0.3237,0.5376,0.5386105263157894,0.1,0.02,0.06950886075949367,0.2496,0.0,0.3016,0.08,0.07,0.0,0.03,0.11,0.16,0.0,0.3666,0.02,0.07,0.07,0.22,0.0,0.25,0.624,0.0,0.2,0.19,0.0,0.05,0.0,0.2375225806451613,0.0,0.03,0.17382857142857142,0.0,0.04,0.15,0.17985882352941177,0.0,0.1007157894736842,0.156,0.0,0.0,0.04,0.05,0.04,0.0,0.0,0.0,0.3216,0.0,0.0
2021-07-04,2.8666666666666667,0.4235294117647059,0.09,0.27673043478260867,0.6224489795918368,0.15,0.38,0.2,10.498026371042247,0.23,0.5833333333333334,0.14,0.31,2.3,0.25773195876288657,0.05,0.0,0.34,0.06,0.67,0.0,0.7604166666666666,0.13,0.6507936507936508,0.40067368421052635,0.1312551724137931,0.15,0.02,0.14064761904761905,0.15700645161290322,0.33,0.3333333333333333,0.8666666666666667,0.8860759493670886,0.0,0.5824,0.07,3.6363636363636362,0.0,0.4472,0.11627906976744186,0.0,0.2736,0.6624,0.1015813953488372,0.10982399999999999,0.21839999999999998,0.7007999999999999,0.5648842105263158,0.1,0.03,0.0,0.30419999999999997,0.0,0.23399999999999999,0.09,0.07,0.0,0.04,0.11,0.16,0.0,0.4602,0.01,0.09,0.06,0.22,0.0,0.29,0.624,0.0,0.2,0.17,0.0,0.05,0.0,0.1489548387096774,0.0,0.03,0.08468571428571428,0.0,0.04,0.15,0.1908705882352941,0.0,0.12261052631578946,0.1248,0.0,0.0,0.04,0.06,0.05,0.0,0.0,0.0,0.312,0.0,0.0
2021-07-11,2.6666666666666665,0.4235294117647059,0.08,0.3418434782608696,0.6428571428571429,0.15,0.44,0.21,10.498026371042247,0.23,0.6071428571428571,0.14,0.3,2.3,0.28865979381443296,0.02,0.0,0.36,0.07,0.7,0.0,0.7395833333333334,0.14,0.6031746031746031,0.37439999999999996,0.09467586206896551,0.13,0.02,0.09508571428571427,0.165058064516129,0.34,0.3333333333333333,0.8666666666666667,0.1518987341772152,0.0,0.5824,0.08,3.6363636363636362,0.0,0.43679999999999997,0.13953488372093023,0.0,0.43679999999999997,0.7295999999999999,0.0,0.1248,0.2652,0.6432,0.5845894736842104,0.1,0.03,0.0,0.2418,0.0,0.25479999999999997,0.1,0.06,0.0,0.03,0.12,0.17,0.0706698795180723,0.37439999999999996,0.02,0.09,0.07,0.22,0.0,0.28,0.65728,0.0,0.21,0.15,0.0,0.04,0.0,0.19726451612903223,0.0,0.04,0.11142857142857143,0.0,0.04,0.15,0.2569411764705882,0.0,0.12261052631578946,0.09879999999999999,0.0,0.0,0.04,0.05,0.06,0.0,0.0,0.0,0.3216,0.0,0.0
2021-07-18,2.6666666666666665,0.4235294117647059,0.08,0.41238260869565213,0.6326530612244898,0.16,0.38,0.2,10.498026371042247,0.24,0.6190476190476191,0.14,0.31,2.066666666666667,0.28865979381443296,0.02,0.0,0.35,0.05,0.68,0.0,0.7708333333333334,0.13,0.6190476190476191,0.37439999999999996,0.1506206896551724,0.15,0.02,0.09508571428571427,0.18116129032258063,0.33,0.375,0.8,0.1518987341772152,0.0,0.624,0.08,3.6363636363636362,0.0,0.572,0.11627906976744186,0.0,0.36479999999999996,0.6911999999999999,0.0,0.129792,0.2964,0.5952,0.49263157894736836,0.1,0.02,0.08214683544303797,0.22619999999999998,0.0,0.2236,0.09,0.07,0.0,0.04,0.11,0.16,0.0,0.42119999999999996,0.02,0.08,0.07,0.25,0.0,0.25,0.68224,0.0,0.2,0.17,0.0,0.05,0.0,0.17713548387096775,0.0,0.03,0.08914285714285713,0.0,0.04,0.16,0.19454117647058822,0.0,0.11604210526315789,0.1196,0.0,0.0,0.04,0.04,0.05,0.0,0.0,0.0,0.32639999999999997,0.0,0.0
2021-07-25,2.6666666666666665,0.4117647058823529,0.08,0.35812173913043477,0.6326530612244898,0.15,0.41,0.2,10.498026371042247,0.23,0.6071428571428571,0.12,0.34,2.2,0.29896907216494845,0.02,0.0,0.34,0.06,0.64,0.0,0.7916666666666666,0.13,0.6666666666666666,0.2824421052631579,0.16998620689655172,0.15,0.03,0.10499047619047619,0.19726451612903223,0.35,0.375,0.8666666666666667,0.13924050632911392,0.0,0.5158400000000001,0.07,3.727272727272727,0.0,0.5824,0.13953488372093023,0.0,0.2592,0.816,0.0,0.139776,0.2535,0.672,0.4992,0.1,0.03,0.09794430379746835,0.27299999999999996,0.0,0.23399999999999999,0.09,0.07,0.08486400000000001,0.04,0.11,0.15,0.0,0.4836,0.03,0.08,0.08,0.22,0.0,0.27,0.7072,0.0,0.2,0.16,0.0,0.04,0.0,0.1529806451612903,0.0,0.04,0.10697142857142856,0.0,0.04,0.15,0.23124705882352942,0.0,0.1751578947368421,0.1508,0.0,0.0,0.04,0.04,0.05,0.0,0.0,0.0,0.3792,0.0,0.0
2021-08-01,2.533333333333333,0.4,0.08,0.3201391304347826,0.6122448979591837,0.15,0.4,0.2,11.810279667422527,0.25,0.6071428571428571,0.13,0.29,2.033333333333333,0.25773195876288657,0.01,0.0,0.33,0.05,0.64,0.0,0.7604166666666666,0.13,0.5714285714285714,0.295578947368421,0.21086896551724138,0.15,0.03,0.0931047619047619,0.20531612903225807,0.34,0.3333333333333333,0.8,0.13924050632911392,0.0,0.5657599999999999,0.08,3.6363636363636362,0.0,0.676,0.11627906976744186,0.0,0.2304,0.5663999999999999,0.0,0.129792,0.25739999999999996,0.6816,0.5517473684210527,0.1,0.02,0.0,0.19499999999999998,0.0,0.21319999999999997,0.09,0.06,0.0,0.04,0.11,0.15,0.0,0.4446,0.03,0.08,0.08,0.24,0.0,0.25,0.65728,0.0806,0.2,0.15,0.0,0.04,0.0,0.1288258064516129,0.0,0.04,0.08914285714285713,0.0,0.04,0.15,0.20555294117647058,0.0,0.12042105263157894,0.1248,0.0,0.0,0.04,0.05,0.04,0.0756983606557377,0.0,0.0,0.30720000000000003,0.0,0.0
2021-08-08,2.466666666666667,0.38823529411764707,0.08,0.33641739130434783,0.5918367346938775,0.15,0.36,0.19,10.498026371042247,0.24,0.6071428571428571,0.12,0.29,1.6333333333333333,0.24742268041237114,0.01,0.0,0.32,0.06,0.58,0.10754042553191488,0.7291666666666666,0.12,0.5873015873015873,0.32842105263157895,0.12695172413793102,0.13,0.03,0.08716190476190476,0.14492903225806453,0.33,0.375,0.8,0.12658227848101267,0.0,0.5824,0.07,3.6363636363636362,0.0,0.4992,0.13953488372093023,0.0,0.30720000000000003,0.6911999999999999,0.07836279069767442,0.094848,0.2964,0.44159999999999994,0.42694736842105263,0.1,0.03,0.0,0.1638,0.0,0.2704,0.09,0.07,0.0,0.04,0.12,0.13,0.0,0.3978,0.02,0.08,0.09,0.23,0.0,0.24,0.5574399999999999,0.0,0.19,0.14,0.0,0.05,0.0,0.14090322580645162,0.0,0.03,0.10697142857142856,0.0,0.05,0.15,0.14315294117647057,0.0,0.18610526315789472,0.10919999999999999,0.0,0.0,0.04,0.05,0.04,0.0,0.0,0.0,0.3216,0.0,0.0
2021-08-15,2.466666666666667,0.38823529411764707,0.07,0.2604521739130435,0.7040816326530612,0.14,0.36,0.19,11.810279667422527,0.25,0.5952380952380952,0.12,0.31,1.7666666666666666,0.27835051546391754,0.02,0.0,0.32,0.06,0.58,0.0,0.6979166666666666,0.12,0.5873015873015873,0.32842105263157895,0.1334068965517241,0.14,0.03,0.0931047619047619,0.18116129032258063,0.34,0.375,0.8666666666666667,0.12658227848101267,0.0,0.5158400000000001,0.07,3.909090909090909,0.0,0.5408,0.13953488372093023,0.0,0.2928,0.6624,0.11028837209302325,0.104832,0.21839999999999998,0.5184,0.47292631578947364,0.1,0.02,0.06950886075949367,0.2808,0.0,0.286,0.1,0.06,0.0,0.04,0.1,0.15,0.0,0.38999999999999996,0.03,0.07,0.08,0.22,0.0,0.24,0.61568,0.0,0.19,0.15,0.0,0.05,0.0,0.11674838709677418,0.0,0.04,0.12925714285714288,0.0,0.05,0.14,0.13581176470588233,0.0,0.19486315789473682,0.09359999999999999,0.0,0.0,0.04,0.04,0.04,0.07160655737704917,0.0,0.0,0.2688,0.0,0.0
2021-08-22,2.3333333333333335,0.3764705882352941,0.07,0.22246956521739128,0.5918367346938775,0.14,0.35,0.17,10.498026371042247,0.22,0.5714285714285714,0.11,0.31,1.6666666666666667,0.24742268041237114,0.02,0.0,0.32,0.05,0.58,0.0,0.7291666666666666,0.11,0.5714285714285714,0.3349894736842105,0.09252413793103448,0.13,0.03,0.10102857142857143,0.15700645161290322,0.36,0.375,0.8666666666666667,0.12658227848101267,0.0,0.4992,0.07,3.4545454545454546,0.07725714285714286,0.5304,0.13953488372093023,0.0,0.336,0.7104,0.0,0.164736,0.30419999999999997,0.528,0.32185263157894733,0.1,0.03,0.0,0.1638,0.0,0.2392,0.09,0.06,0.0,0.04,0.11,0.13,0.0,0.4446,0.03,0.08,0.08,0.2,0.0,0.23,0.45759999999999995,0.0,0.17,0.14,0.0,0.04,0.0,0.1489548387096774,0.0,0.04,0.09359999999999999,0.0,0.04,0.14,0.2459294117647059,0.0,0.17077894736842106,0.104,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.2736,0.0,0.0
2021-08-29,2.3333333333333335,0.4235294117647059,0.17,0.32556521739130434,0.5816326530612245,0.15,0.34,0.2,13.12253296380281,0.21,0.5952380952380952,0.12,0.29,1.9333333333333333,0.24742268041237114,0.02,0.0,0.33,0.05,0.59,0.0,0.6666666666666666,0.12,0.5238095238095238,0.2693052631578947,0.14846896551724137,0.13,0.02,0.1426285714285714,0.17713548387096775,0.54,0.375,0.8666666666666667,0.12658227848101267,0.0,0.45759999999999995,0.06,3.5454545454545454,0.0,0.6032,0.13953488372093023,0.0,0.2496,0.6816,0.0,0.154752,0.21839999999999998,0.6624,0.5517473684210527,0.11,0.04,0.0,0.21059999999999998,0.0,0.338,0.09,0.06,0.0,0.04,0.12,0.14,0.0,0.3666,0.05,0.1,0.08,0.22,0.0,0.22,0.5657599999999999,0.0728,0.2,0.14,0.0,0.04,0.0,0.18116129032258063,0.0,0.05,0.11588571428571429,0.0,0.04,0.15,0.17251764705882353,0.0,0.1423157894736842,0.1456,0.0,0.0,0.05,0.04,0.04,0.0,0.0,0.0,0.168,0.0,0.0
2021-09-05,2.4,0.36470588235294116,0.08,0.3201391304347826,0.6122448979591837,0.15,0.36,0.17,14.43478626018309,0.24,0.6190476190476191,0.14,0.3,1.8,0.29896907216494845,0.02,0.0,0.31,0.06,0.6,0.07567659574468086,0.6875,0.1,0.6031746031746031,0.2693052631578947,0.1377103448275862,0.14,0.04,0.1465904761904762,0.22947096774193546,0.38,0.4166666666666667,0.8,0.13924050632911392,0.0,0.4908799999999999,0.07,3.5454545454545454,0.0,0.624,0.13953488372093023,0.0,0.36479999999999996,0.7295999999999999,0.0,0.139776,0.21839999999999998,0.6432,0.3415578947368421,0.12,0.04,0.0,0.1794,0.0,0.3224,0.08,0.05,0.0,0.04,0.12,0.16,0.0,0.4446,0.06,0.09,0.08,0.2,0.0,0.24,0.52416,0.0,0.17,0.15,0.0,0.05,0.0,0.1368774193548387,0.0,0.06,0.10697142857142856,0.0,0.04,0.15,0.22757647058823527,0.0,0.0,0.1508,0.0,0.0,0.04,0.05,0.05,0.08388196721311475,0.0,0.0,0.2352,0.0,0.0
2021-09-12,2.533333333333333,0.3411764705882353,0.09,0.23874782608695652,0.5816326530612245,0.14,0.35,0.19,13.12253296380281,0.26,0.6309523809523809,0.14,0.32,1.9,0.28865979381443296,0.02,0.0,0.32,0.05,0.63,0.0,0.7083333333333334,0.13,0.5714285714285714,0.39410526315789474,0.10973793103448275,0.14,0.05,0.15055238095238094,0.26570322580645156,0.38,0.375,0.8666666666666667,0.13924050632911392,0.0,0.65728,0.07,3.5454545454545454,0.0,0.4992,0.13953488372093023,0.0,0.2976,0.6816,0.09287441860465116,0.154752,0.312,0.672,0.3152842105263158,0.12,0.04,0.0789873417721519,0.25739999999999996,0.0,0.286,0.09,0.08,0.0,0.04,0.12,0.15,0.0,0.3822,0.08,0.11,0.09,0.2,0.0,0.25,0.7321599999999999,0.0,0.19,0.15,0.082368,0.04,0.0,0.14090322580645162,0.0,0.06,0.09805714285714286,0.0,0.05,0.14,0.17985882352941177,0.0,0.2189473684210526,0.09879999999999999,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.2016,0.0,0.0
2021-09-19,2.6,0.35294117647058826,0.08,0.3418434782608696,0.5918367346938775,0.15,0.38,0.17,13.12253296380281,0.23,0.6190476190476191,0.14,0.33,1.9,0.30927835051546393,0.01,0.0,0.33,0.06,0.64,0.0,0.6875,0.11,0.6349206349206349,0.36126315789473684,0.0,0.13,0.05,0.1129142857142857,0.22141935483870967,0.41,0.4166666666666667,0.8,0.13924050632911392,0.0,0.52416,0.07,3.5454545454545454,0.0,0.6032,0.13953488372093023,0.0,0.4032,0.6527999999999999,0.07255813953488373,0.19968,0.2613,0.672,0.44665263157894736,0.11,0.05,0.07740759493670886,0.18719999999999998,0.0,0.182,0.09,0.06,0.0,0.04,0.11,0.18,0.0,0.37439999999999996,0.1,0.12,0.07,0.19,0.0,0.23,0.59072,0.0793,0.17,0.15,0.0,0.05,0.0,0.10467096774193549,0.0,0.06,0.10251428571428571,0.0,0.04,0.15,0.18719999999999998,0.0,0.14888421052631579,0.1352,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.144,0.0,0.0
2021-09-26,2.533333333333333,0.4235294117647059,0.08,0.2713043478260869,0.5510204081632653,0.15,0.38,0.17,14.43478626018309,0.23,0.5952380952380952,0.13,0.3,2.066666666666667,0.29896907216494845,0.02,0.0,0.32,0.05,0.61,0.0,0.6875,0.11,0.6666666666666666,0.3481263157894736,0.09037241379310344,0.14,0.07,0.10102857142857143,0.2415483870967742,0.43,0.4583333333333333,0.8,0.13924050632911392,0.07563636363636364,0.67392,0.08,3.5454545454545454,0.0,0.5095999999999999,0.13953488372093023,0.0,0.3696,0.6335999999999999,0.0,0.159744,0.2808,0.6911999999999999,0.40724210526315785,0.1,0.04,0.07266835443037974,0.1794,0.0,0.2652,0.1,0.07,0.0,0.03,0.12,0.17,0.0,0.4602,0.14,0.12,0.08,0.22,0.0,0.23,0.7238399999999999,0.0,0.17,0.15,0.0,0.05,0.0,0.10467096774193549,0.0,0.07,0.17382857142857142,0.0,0.08,0.15,0.17618823529411765,0.0,0.11604210526315789,0.1612,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.2352,0.0,0.0
