date,Coffee beans,Espresso machine,French press,Coffee mugs,Coffee grinder,Flavored syrups,Latte art,Cold brew kit,Tea leaves,Travel mugs,Coffee filters_x,Espresso cups,Pour-over set,Cappuccino maker,Coffee scoops,To-go cups,Organic coffee,Coffee subscription,Milk frother,Latte cups,Espresso tamper,Single origin coffee,Coffee thermos,Reusable cups,Herbal teas,Cold brew bottles,Green tea,Hot chocolate mix,Chai latte mix,Biscotti,Coffee creamers,Decaf coffee,Espresso powder,Honey sticks,Coffee gifts,Matcha,Pour-over coffee,Coffee tumblers,Coffee stickers,Coffee-themed shirts,Coffee stirrers,Seasonal flavors,Gourmet coffee,Espresso shots,Coffee stencils,Coffee bean bags,Coffee pods,Tisanes,Loose leaf tea,Coffee filters_y,Frothing pitchers,Coffee art supplies,Tea infusers,Coffee flavorings,Coffee sugar,Whipped cream dispensers,Espresso sets,Coffee recipe books,Latte powder,Reusable straws,Compostable cups,Specialty teas,Coffee-themed posters,Travel coffee kits,Coffee carafes,Vintage coffee tins,Green coffee,Coffee grinders,Vanilla syrup,Roasted beans,Coffee canisters,Nitro coffee,Tea strainers,Decaf espresso,Coffee keychains,Chai spices,Iced coffee maker,Coconut milk powder,Espresso machines,Espresso glasses,Local roasts,Oat milk,Chocolate sprinkles,Pumpkin spice mix,Mug warmers,Portable brewers,Vanilla flavoring,Coffee timers,Tea cozies,Coffee table books,Coffee servers,Creamer containers,Raw honey,Latte mix
2022-05-08,0.5612244897959183,0.90625,0.5957446808510638,0.3146067415730337,0.37,0.1248,0.6920727272727273,0.0,0.18,0.04,0.12,0.07,0.0,0.04,0.5095999999999999,0.0,0.12,0.06,0.2,0.2652,0.16848,0.13728,0.04,0.07,0.6580363636363635,0.0,2.6129032258064515,0.02,0.09730169491525424,0.3076923076923077,0.37439999999999996,0.33,0.04,0.04,0.07,2.0,0.07680000000000001,0.1474909090909091,0.13047272727272727,0.0,0.15392,0.1152,0.54912,0.09,0.0,0.0,0.24,0.0,0.09,0.12,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.3635478260869565,0.02,0.18719999999999998,0.0,0.0,0.0,0.0,0.0,0.35,0.42432,0.13,0.09,0.08022857142857143,0.76128,0.08112,0.37439999999999996,0.0,0.1015813953488372,0.12,0.2733714285714286,0.06,0.09805714285714286,0.0,0.8987341772151899,0.5332363636363636,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.05,0.0,0.0,0.2,0.18719999999999998
2022-05-15,0.5612244897959183,0.84375,0.5851063829787234,0.29213483146067415,0.37,0.09839999999999999,0.7147636363636364,0.0,0.17,0.05,0.11,0.06,0.0,0.04,0.4784,0.0,0.13,0.05,0.19,0.2964,0.13728,0.14227199999999998,0.04,0.06,0.6013090909090909,0.0,2.6129032258064515,0.02,0.0,0.3076923076923077,0.41184,0.33,0.04,0.04,0.07,2.0714285714285716,0.0,0.09076363636363637,0.1333090909090909,0.0,0.08736,0.12,0.44928,0.08,0.0,0.07363199999999999,0.2,0.0,0.1,0.11,0.0,0.0,0.07106666666666667,0.0,0.36,0.0,0.0,0.0,0.33099130434782603,0.03,0.19262608695652172,0.0,0.0,0.0,0.0,0.0,0.32,0.40768,0.14,0.1,0.06537142857142857,0.76128,0.0,0.45239999999999997,0.0,0.06385116279069768,0.11,0.30308571428571424,0.06,0.08022857142857143,0.0,0.9746835443037974,0.4197818181818182,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.05,0.0,0.0,0.2,0.2496
2022-05-22,0.5714285714285714,0.9375,0.6276595744680851,0.3146067415730337,0.37,0.1128,0.6693818181818181,0.06843870967741934,0.2,0.04,0.11,0.06,0.0,0.03,0.5304,0.0,0.13,0.05,0.19,0.23399999999999999,0.17472,0.11232,0.04,0.06,0.5218909090909091,0.0,2.5483870967741935,0.03,0.06980338983050846,0.2967032967032967,0.43679999999999997,0.36,0.05,0.04,0.07,2.1785714285714284,0.0,0.15883636363636364,0.15032727272727273,0.0,0.13312,0.1488,0.47423999999999994,0.09,0.0,0.0,0.21,0.11544,0.1,0.11,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.37982608695652176,0.02,0.13565217391304346,0.0,0.0,0.0,0.0,0.0,0.35,0.36607999999999996,0.14,0.12,0.11588571428571429,0.6614399999999999,0.0,0.38999999999999996,0.0,0.07836279069767442,0.11,0.3328,0.06,0.12034285714285714,0.0,1.0506329113924051,0.5105454545454545,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.05,0.0,0.0,0.21,0.16937142857142856
2022-05-29,0.5714285714285714,0.90625,0.6382978723404256,0.29213483146067415,0.38,0.1464,0.7487999999999999,0.0,0.2,0.04,0.12,0.07,0.0,0.04,0.5095999999999999,0.0,0.12,0.06,0.19,0.27299999999999996,0.1248,0.132288,0.04,0.06,0.5899636363636364,0.0,2.5806451612903225,0.03,0.07403389830508474,0.31868131868131866,0.38688,0.34,0.05,0.04,0.07,2.107142857142857,0.06399999999999999,0.09454545454545454,0.10778181818181817,0.0,0.11648,0.144,0.41184,0.09,0.0,0.0,0.21,0.0,0.1,0.12,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.3906782608695652,0.02,0.19805217391304347,0.0,0.0,0.0,0.0,0.0,0.35,0.416,0.14,0.1,0.104,0.76128,0.0,0.3588,0.0,0.08706976744186046,0.12,0.30902857142857143,0.06,0.1426285714285714,0.0,0.8227848101265823,0.4538181818181818,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.06,0.0,0.0,0.19,0.20502857142857142
2022-06-05,0.5918367346938775,1.125,0.6382978723404256,0.33707865168539325,0.38,0.132,0.6013090909090909,0.0,0.2,0.06,0.12,0.06,0.0,0.03,0.4784,0.0,0.12,0.06,0.2,0.2808,0.1248,0.097344,0.04,0.06,0.5899636363636364,0.0,2.6451612903225805,0.02,0.0,0.3076923076923077,0.43056,0.36,0.05,0.04,0.08,2.2142857142857144,0.0,0.1890909090909091,0.18436363636363637,0.0,0.12896000000000002,0.18239999999999998,0.5116799999999999,0.08,0.0,0.066144,0.25,0.06864,0.1,0.12,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.45579130434782605,0.03,0.12208695652173912,0.0,0.0,0.0,0.0,0.0,0.37,0.4992,0.14,0.09,0.07725714285714286,0.86112,0.0,0.4446,0.0,0.06385116279069768,0.12,0.2496,0.07,0.09805714285714286,0.0,0.9746835443037974,0.5786181818181818,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.06,0.077376,0.0,0.2,0.12034285714285714
2022-06-12,0.5612244897959183,0.9375,0.6382978723404256,0.3146067415730337,0.4,0.17279999999999998,0.7487999999999999,0.09661935483870968,0.19,0.04,0.12,0.07,0.0,0.04,0.45759999999999995,0.0,0.12,0.06,0.19,0.2418,0.18719999999999998,0.164736,0.04,0.06,0.5559272727272726,0.0,2.6451612903225805,0.03,0.0,0.31868131868131866,0.32448,0.33,0.06,0.04,0.09,2.2857142857142856,0.0,0.15883636363636364,0.1333090909090909,0.0,0.1248,0.08159999999999999,0.48672,0.08,0.0,0.0,0.24,0.0,0.1,0.12,0.0,0.0,0.0,0.0,0.35,0.0,0.0754,0.0,0.33641739130434783,0.02,0.2034782608695652,0.0,0.0,0.0,0.0,0.0,0.36,0.38272,0.14,0.09,0.08914285714285713,0.82368,0.0,0.40559999999999996,0.0,0.06965581395348837,0.12,0.30308571428571424,0.05,0.1426285714285714,0.0,0.9746835443037974,0.4311272727272727,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.06,0.063648,0.0,0.2,0.18274285714285712
2022-06-19,0.5918367346938775,0.90625,0.6595744680851063,0.2696629213483146,0.41,0.1848,0.6466909090909091,0.0,0.2,0.04,0.11,0.06,0.0,0.03,0.6136,0.0,0.12,0.06,0.19,0.22619999999999998,0.18719999999999998,0.129792,0.04,0.05,0.5218909090909091,0.0,2.5806451612903225,0.02,0.0,0.31868131868131866,0.35568,0.32,0.05,0.04,0.07,2.142857142857143,0.0,0.09076363636363637,0.16450909090909088,0.0,0.1248,0.1488,0.5990399999999999,0.09,0.0,0.0,0.25,0.0702,0.09,0.11,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.39610434782608694,0.02,0.19805217391304347,0.0,0.0,0.0,0.0,0.0,0.37,0.39936,0.15,0.09,0.09211428571428572,0.8735999999999999,0.0,0.3588,0.0,0.11028837209302325,0.11,0.2912,0.06,0.12925714285714288,0.0,0.9367088607594937,0.4992,0.01,0.0,0.0,0.07142857142857142,0.0,0.0,0.06,0.0,0.0,0.2,0.20502857142857142
2022-06-26,0.5408163265306123,0.875,0.648936170212766,0.2808988764044944,0.39,0.1224,0.6013090909090909,0.0,0.19,0.04,0.11,0.07,0.0,0.04,0.6136,0.0,0.11,0.06,0.2,0.2808,0.156,0.13478400000000001,0.04,0.06,0.6353454545454545,0.0,2.5483870967741935,0.02,0.07403389830508474,0.31868131868131866,0.39311999999999997,0.32,0.07,0.04,0.05,2.142857142857143,0.0,0.0,0.14181818181818182,0.0,0.11232,0.15839999999999999,0.52416,0.09,0.0,0.0,0.23,0.0,0.09,0.11,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.33099130434782603,0.03,0.1410782608695652,0.0,0.0,0.0,0.077376,0.0,0.35,0.40768,0.14,0.1,0.10697142857142856,0.76128,0.0,0.3978,0.0,0.11028837209302325,0.11,0.2912,0.05,0.0713142857142857,0.0,1.0253164556962024,0.5105454545454545,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.06,0.0,0.0,0.22,0.1961142857142857
2022-07-03,0.5816326530612245,0.9375,0.6702127659574468,0.29213483146067415,0.4,0.1776,0.5332363636363636,0.0,0.19,0.04,0.13,0.07,0.0,0.04,0.6968,0.0,0.11,0.05,0.21,0.23399999999999999,0.13104,0.09235199999999999,0.04,0.06,0.6466909090909091,0.0,2.6451612903225805,0.02,0.0,0.31868131868131866,0.38688,0.32,0.05,0.04,0.05,2.142857142857143,0.0,0.07941818181818182,0.1248,0.0,0.12896000000000002,0.16319999999999998,0.39936,0.09,0.0,0.076128,0.25,0.0,0.1,0.13,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.28758260869565216,0.02,0.18177391304347826,0.0,0.0,0.0,0.0,0.0,0.39,0.34112,0.15,0.11,0.09508571428571427,0.89856,0.0,0.351,0.0,0.0899720930232558,0.13,0.29714285714285715,0.07,0.10251428571428571,0.0,1.0126582278481013,0.5105454545454545,0.01,0.0,0.0,0.07142857142857142,0.0,0.0,0.06,0.0,0.0,0.22,0.18274285714285712
2022-07-10,0.6326530612244898,1.125,0.6914893617021277,0.30337078651685395,0.47,0.1152,0.5445818181818182,0.0,0.19,0.05,0.12,0.08,0.0,0.06,0.624,0.0,0.12,0.06,0.25,0.2652,0.18095999999999998,0.064896,0.04,0.07,0.7487999999999999,0.07363199999999999,2.6129032258064515,0.02,0.0,0.3076923076923077,0.3432,0.38,0.07,0.04,0.05,2.2857142857142856,0.0,0.10589090909090909,0.18152727272727273,0.0,0.13728,0.16319999999999998,0.54912,0.1,0.0,0.0,0.3,0.0,0.1,0.12,0.0,0.0,0.09186666666666667,0.0,0.42,0.0,0.0,0.0,0.352695652173913,0.02,0.1844869565217391,0.0,0.0,0.0,0.0,0.07363199999999999,0.37,0.54912,0.16,0.1,0.09508571428571427,0.6614399999999999,0.0,0.4758,0.0,0.07836279069767442,0.13,0.30308571428571424,0.09,0.11588571428571429,0.0,0.9873417721518988,0.5332363636363636,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07,0.0,0.0,0.22,0.1961142857142857
2022-07-17,0.6020408163265306,0.96875,0.6595744680851063,0.33707865168539325,0.39,0.1608,0.624,0.08856774193548388,0.2,0.04,0.12,0.08,0.0,0.04,0.5095999999999999,0.0,0.13,0.06,0.19,0.37439999999999996,0.13728,0.082368,0.04,0.07,0.6126545454545455,0.0,2.806451612903226,0.02,0.0,0.3626373626373626,0.44303999999999993,0.37,0.06,0.04,0.05,2.2857142857142856,0.0736,0.15127272727272728,0.26094545454545454,0.0,0.1664,0.1392,0.46176,0.09,0.0,0.0,0.27,0.0,0.1,0.12,0.0,0.0,0.0,0.0,0.41,0.0,0.0754,0.0,0.3635478260869565,0.02,0.15464347826086955,0.0,0.0,0.0,0.0,0.0,0.39,0.44095999999999996,0.15,0.12,0.09508571428571427,0.77376,0.0,0.5771999999999999,0.0,0.09867906976744185,0.11,0.2852571428571428,0.06,0.12034285714285714,0.0,1.0126582278481013,0.5105454545454545,0.01,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.23,0.2362285714285714
2022-07-24,0.5510204081632653,0.9375,0.6276595744680851,0.3258426966292135,0.44,0.132,0.5899636363636364,0.0,0.18,0.04,0.11,0.08,0.0,0.03,0.6032,0.0,0.12,0.05,0.2,0.3432,0.14975999999999998,0.127296,0.04,0.07,0.4992,0.0,2.6451612903225805,0.02,0.12056949152542372,0.31868131868131866,0.49296,0.36,0.06,0.04,0.05,2.2857142857142856,0.072,0.1399272727272727,0.17585454545454546,0.0,0.1248,0.1344,0.4992,0.09,0.0,0.064896,0.26,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.3201391304347826,0.02,0.2034782608695652,0.0,0.0,0.0,0.0,0.0,0.36,0.42432,0.15,0.1,0.16937142857142856,0.83616,0.0,0.43679999999999997,0.0,0.1015813953488372,0.12,0.2912,0.06,0.09805714285714286,0.0,0.9873417721518988,0.44247272727272724,0.01,0.0,0.0,0.07142857142857142,0.0,0.0,0.07,0.09235199999999999,0.0,0.2,0.21394285714285713
2022-07-31,0.5918367346938775,1.0,0.648936170212766,0.3258426966292135,0.45,0.1248,0.5899636363636364,0.08454193548387096,0.18,0.04,0.13,0.07,0.0,0.03,0.5616,0.0,0.12,0.05,0.19,0.3198,0.16848,0.14476799999999998,0.04,0.06,0.5559272727272726,0.0,2.806451612903226,0.03,0.0,0.3516483516483517,0.41184,0.35,0.06,0.04,0.06,2.2857142857142856,0.0,0.15883636363636364,0.13898181818181815,0.0,0.12064,0.1776,0.48672,0.09,0.083616,0.0,0.27,0.0,0.1,0.13,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.39610434782608694,0.02,0.15735652173913042,0.0,0.0,0.0,0.0,0.0,0.39,0.44095999999999996,0.14,0.11,0.09211428571428572,0.82368,0.0,0.4758,0.0,0.12770232558139535,0.12,0.2912,0.07,0.09359999999999999,0.0,1.2658227848101267,0.48785454545454543,0.01,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.22,0.17382857142857142
2022-08-07,0.6326530612244898,1.0,0.6595744680851063,0.3146067415730337,0.44,0.15360000000000001,0.6693818181818181,0.06441290322580645,0.19,0.04,0.13,0.07,0.0,0.04,0.6032,0.0,0.12,0.05,0.22,0.3666,0.14975999999999998,0.129792,0.05,0.07,0.5559272727272726,0.0,2.7096774193548385,0.02,0.11845423728813559,0.32967032967032966,0.36816,0.38,0.06,0.04,0.05,2.2142857142857144,0.0,0.11723636363636364,0.20138181818181816,0.0,0.09151999999999999,0.11039999999999998,0.44928,0.08,0.0,0.0,0.27,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.48292173913043474,0.02,0.2713043478260869,0.0,0.0,0.0,0.0,0.0,0.38,0.46592,0.15,0.12,0.13965714285714284,0.76128,0.0,0.37439999999999996,0.0,0.08706976744186046,0.13,0.2555428571428571,0.08,0.08914285714285713,0.0,1.0506329113924051,0.5559272727272726,0.02,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.22,0.3521142857142857
2022-08-14,0.6020408163265306,1.0,0.6702127659574468,0.3258426966292135,0.44,0.1368,0.7034181818181818,0.0,0.17,0.05,0.11,0.07,0.0,0.04,0.6136,0.0,0.13,0.06,0.21,0.3432,0.16224,0.14227199999999998,0.05,0.06,0.6580363636363635,0.10608,2.6451612903225805,0.03,0.0655728813559322,0.31868131868131866,0.42432,0.38,0.06,0.04,0.06,2.2857142857142856,0.07680000000000001,0.11723636363636364,0.18436363636363637,0.0,0.13728,0.22079999999999997,0.43679999999999997,0.09,0.0,0.0,0.29,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.44493913043478256,0.03,0.18991304347826088,0.0,0.0,0.0,0.0,0.0,0.39,0.52416,0.15,0.11,0.16045714285714285,0.84864,0.0,0.4836,0.0,0.1189953488372093,0.12,0.2793142857142857,0.06,0.0713142857142857,0.0,1.139240506329114,0.4197818181818182,0.02,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08112,0.2,0.3075428571428571
2022-08-21,0.6122448979591837,0.90625,0.6382978723404256,0.34831460674157305,0.39,0.12,0.6693818181818181,0.0,0.18,0.04,0.12,0.08,0.0,0.04,0.52,0.0,0.12,0.05,0.2,0.3588,0.09359999999999999,0.09984,0.05,0.06,0.624,0.0,2.5483870967741935,0.03,0.08037966101694914,0.31868131868131866,0.44303999999999993,0.37,0.06,0.05,0.06,2.1785714285714284,0.0,0.14370909090909093,0.1957090909090909,0.0,0.10815999999999999,0.2496,0.46176,0.09,0.0,0.06739200000000001,0.29,0.0,0.1,0.12,0.0,0.0,0.0,0.0,0.47,0.0,0.0754,0.0,0.4069565217391304,0.02,0.14650434782608696,0.0,0.0,0.0,0.0,0.0,0.4,0.45759999999999995,0.15,0.12,0.12182857142857142,0.73632,0.0,0.3978,0.0,0.24089302325581397,0.12,0.30902857142857143,0.06,0.09805714285714286,0.0,1.0632911392405062,0.5332363636363636,0.03,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.22,0.3075428571428571
2022-08-28,0.5816326530612245,0.90625,0.6170212765957447,0.33707865168539325,0.41,0.132,0.6920727272727273,0.06843870967741934,0.17,0.04,0.11,0.07,0.0,0.04,0.52,0.0,0.13,0.05,0.18,0.4134,0.1248,0.11232,0.05,0.06,0.5332363636363636,0.0,2.3870967741935485,0.03,0.09095593220338982,0.31868131868131866,0.46176,0.37,0.05,0.04,0.05,2.0357142857142856,0.0,0.1248,0.17301818181818182,0.0,0.11648,0.168,0.4992,0.1,0.0,0.0,0.27,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.35812173913043477,0.02,0.11394782608695651,0.0,0.0,0.0,0.063648,0.0,0.36,0.42432,0.16,0.11,0.12777142857142856,0.7487999999999999,0.0,0.5304,0.0,0.15382325581395348,0.09,0.2674285714285714,0.06,0.11142857142857143,0.0,0.9493670886075949,0.44247272727272724,0.04,0.0,0.0,0.0,0.0,0.0,0.06,0.082368,0.0,0.21,0.2852571428571428
2022-09-04,0.5816326530612245,0.96875,0.6382978723404256,0.34831460674157305,0.41,0.144,0.6466909090909091,0.0,0.16,0.04,0.11,0.08,0.0,0.04,0.6136,0.0,0.14,0.05,0.2,0.312,0.11855999999999998,0.10982399999999999,0.05,0.06,0.5899636363636364,0.0,2.3870967741935485,0.04,0.08884067796610169,0.31868131868131866,0.47423999999999994,0.35,0.05,0.04,0.06,2.0357142857142856,0.0,0.1474909090909091,0.26094545454545454,0.0,0.13728,0.2256,0.46176,0.09,0.0,0.0,0.27,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.29843478260869566,0.02,0.11937391304347826,0.07487999999999999,0.0,0.0,0.0,0.0,0.37,0.44928,0.15,0.11,0.13074285714285713,0.58656,0.0,0.5382,0.0,0.11609302325581394,0.11,0.2793142857142857,0.07,0.11142857142857143,0.0,0.8860759493670886,0.39709090909090905,0.07,0.0,0.0,0.14285714285714285,0.0,0.0,0.08,0.0,0.0,0.21,0.24068571428571428
2022-09-11,0.5918367346938775,0.96875,0.5851063829787234,0.3595505617977528,0.38,0.1704,0.6126545454545455,0.0,0.17,0.04,0.11,0.07,0.0,0.04,0.572,0.0,0.12,0.06,0.21,0.351,0.08112,0.10732799999999999,0.05,0.06,0.5899636363636364,0.0,2.3548387096774195,0.04,0.16922033898305083,0.34065934065934067,0.42432,0.36,0.06,0.04,0.06,1.8928571428571428,0.0,0.10210909090909091,0.17301818181818182,0.0,0.10815999999999999,0.2592,0.46176,0.1,0.0,0.0,0.28,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.39610434782608694,0.02,0.1248,0.0,0.0,0.0,0.0,0.0,0.36,0.39936,0.14,0.11,0.11885714285714284,0.67392,0.0,0.43679999999999997,0.0,0.16543255813953486,0.11,0.26148571428571427,0.07,0.12925714285714288,0.0,0.9240506329113924,0.4197818181818182,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.21,0.33428571428571424
2022-09-18,0.6326530612244898,0.9375,0.5957446808510638,0.33707865168539325,0.41,0.0888,0.624,0.0,0.18,0.05,0.12,0.07,0.0,0.04,0.48879999999999996,0.0,0.12,0.05,0.2,0.3588,0.19344,0.122304,0.05,0.06,0.6353454545454545,0.0,2.4193548387096775,0.05,0.16922033898305083,0.34065934065934067,0.46799999999999997,0.35,0.06,0.05,0.06,1.7857142857142858,0.0,0.12101818181818182,0.15316363636363636,0.0,0.13728,0.2592,0.53664,0.07,0.063648,0.083616,0.26,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.41238260869565213,0.02,0.18177391304347826,0.0,0.0,0.0,0.0,0.0,0.38,0.40768,0.13,0.11,0.13074285714285713,0.6115200000000001,0.0,0.46799999999999997,0.0,0.15382325581395348,0.1,0.32685714285714285,0.07,0.09359999999999999,0.0,0.8607594936708861,0.44247272727272724,0.09,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.2,0.3209142857142857
2022-09-25,0.6122448979591837,0.96875,0.6276595744680851,0.34831460674157305,0.41,0.1248,0.6466909090909091,0.0,0.17,0.05,0.13,0.07,0.0,0.04,0.6032,0.0,0.12,0.05,0.2,0.3276,0.18095999999999998,0.11232,0.05,0.05,0.5786181818181818,0.0,2.3870967741935485,0.06,0.12903050847457626,0.3516483516483517,0.47423999999999994,0.37,0.06,0.05,0.06,1.8571428571428572,0.0,0.13614545454545454,0.18719999999999998,0.0,0.09151999999999999,0.2976,0.47423999999999994,0.08,0.0,0.07113599999999999,0.28,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.4069565217391304,0.02,0.14650434782608696,0.0,0.0,0.0,0.0,0.0,0.37,0.416,0.13,0.12,0.1129142857142857,0.58656,0.0,0.4992,0.0,0.19445581395348838,0.09,0.3506285714285714,0.07,0.08468571428571428,0.0,0.9113924050632911,0.44247272727272724,0.11,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.2,0.3075428571428571
2022-10-02,0.6428571428571429,1.0625,0.6276595744680851,0.3595505617977528,0.44,0.132,0.6807272727272726,0.0,0.18,0.05,0.15,0.07,0.0,0.04,0.5616,0.0,0.13,0.06,0.22,0.429,0.26208,0.129792,0.05,0.05,0.8168727272727273,0.0,2.4193548387096775,0.07,0.08249491525423729,0.3516483516483517,0.45552,0.4,0.05,0.04,0.07,1.8928571428571428,0.0,0.15883636363636364,0.17018181818181816,0.0,0.18303999999999998,0.2352,0.58656,0.09,0.0,0.0,0.29,0.0,0.11,0.15,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4720695652173913,0.01,0.11666086956521739,0.0,0.0,0.0,0.0,0.0,0.37,0.47423999999999994,0.18,0.11,0.10697142857142856,0.6614399999999999,0.0,0.46799999999999997,0.0,0.18284651162790697,0.1,0.30308571428571424,0.07,0.08468571428571428,0.0,0.8607594936708861,0.3857454545454545,0.12,0.0,0.0,0.0,0.0,0.0,0.06,0.066144,0.0,0.22,0.2496
2022-10-09,0.6530612244897959,1.1875,0.648936170212766,0.38202247191011235,0.47,0.10319999999999999,0.6807272727272726,0.0,0.18,0.05,0.14,0.08,0.0,0.05,0.624,0.0,0.13,0.06,0.27,0.37439999999999996,0.23088,0.0,0.06,0.06,0.6920727272727273,0.0,2.3870967741935485,0.07,0.09941694915254237,0.3516483516483517,0.45552,0.36,0.06,0.05,0.07,1.8928571428571428,0.072,0.18152727272727273,0.14181818181818182,0.0,0.21631999999999998,0.2256,0.48672,0.1,0.0,0.0,0.3,0.0,0.11,0.14,0.0,0.0,0.06066666666666666,0.0,0.39,0.0,0.0,0.0,0.3201391304347826,0.02,0.15464347826086955,0.0,0.0,0.0,0.06864,0.0,0.37,0.44095999999999996,0.16,0.11,0.12777142857142856,0.71136,0.0,0.4836,0.0,0.22347906976744186,0.11,0.2674285714285714,0.08,0.09805714285714286,0.0,0.8481012658227848,0.40843636363636365,0.11,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.24,0.27188571428571423
2022-10-16,0.6224489795918368,1.09375,0.6382978723404256,0.38202247191011235,0.43,0.12,0.7147636363636364,0.0,0.17,0.04,0.13,0.08,0.0,0.05,0.6032,0.0,0.12,0.05,0.24,0.3588,0.156,0.094848,0.07,0.06,0.7941818181818181,0.0,2.3870967741935485,0.1,0.12268474576271186,0.3626373626373626,0.53664,0.38,0.06,0.05,0.08,1.8214285714285714,0.0,0.1626181818181818,0.14181818181818182,0.0,0.11648,0.24,0.47423999999999994,0.09,0.0,0.123552,0.3,0.0,0.13,0.13,0.0,0.0,0.07626666666666666,0.0,0.41,0.0,0.0767,0.0,0.3635478260869565,0.01,0.1709217391304348,0.0,0.0,0.0,0.076128,0.0,0.38,0.44095999999999996,0.14,0.11,0.1456,0.6364799999999999,0.0,0.4602,0.0,0.18865116279069766,0.09,0.416,0.08,0.1470857142857143,0.0,0.8734177215189873,0.4538181818181818,0.11,0.0,0.0,0.0,0.0,0.0,0.06,0.083616,0.0,0.24,0.2808
2022-10-23,0.6224489795918368,1.09375,0.5851063829787234,0.38202247191011235,0.42,0.0888,0.6920727272727273,0.0,0.18,0.05,0.12,0.06,0.0,0.04,0.4992,0.0,0.12,0.05,0.23,0.3276,0.19344,0.097344,0.06,0.05,0.7374545454545455,0.0,2.3548387096774195,0.1,0.16287457627118646,0.3516483516483517,0.43056,0.37,0.05,0.04,0.09,1.6785714285714286,0.0,0.13614545454545454,0.1333090909090909,0.0,0.11232,0.2256,0.54912,0.09,0.0,0.0,0.27,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.37439999999999996,0.01,0.1410782608695652,0.0,0.0,0.0,0.0,0.0,0.35,0.36607999999999996,0.12,0.11,0.12777142857142856,0.5990399999999999,0.0,0.40559999999999996,0.0624,0.15382325581395348,0.09,0.29714285714285715,0.07,0.11142857142857143,0.0,0.810126582278481,0.5672727272727273,0.12,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.23,0.3075428571428571
2022-10-30,0.6122448979591837,1.09375,0.574468085106383,0.4044943820224719,0.42,0.084,0.7147636363636364,0.0,0.18,0.05,0.12,0.07,0.0,0.05,0.5928,0.0,0.12,0.06,0.24,0.5304,0.21216,0.10982399999999999,0.06,0.13,0.6920727272727273,0.0,2.2580645161290325,0.11,0.11633898305084744,0.3516483516483517,0.44928,0.38,0.05,0.04,0.11,1.5,0.0,0.21934545454545454,0.15032727272727273,0.0,0.14143999999999998,0.288,0.5616,0.09,0.0,0.0,0.28,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.39,0.0,0.06369999999999999,0.0,0.3635478260869565,0.01,0.16549565217391302,0.0,0.0,0.0,0.063648,0.0,0.34,0.39104,0.12,0.11,0.06834285714285715,0.58656,0.0,0.4758,0.0,0.17413953488372091,0.09,0.2555428571428571,0.09,0.12034285714285714,0.0,0.7721518987341772,0.4197818181818182,0.1,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.21,0.24068571428571428
