date,Reusable bags,Bamboo cutlery,Cloth napkins,Glass bottles,Stainless steel bottles,Reusable water bottles,Organic cotton,Bamboo toothbrushes,Biodegradable soap,Compostable bags,Eco-friendly cleaning products,Organic skincare,Bamboo hairbrush,Sustainable fashion,Eco-friendly candles,Reusable makeup pads,Natural deodorant,Zero waste kits,Cloth diapers,Beeswax wraps,Compost bins,Natural sponges,Reusable razors,Eco-friendly toys,Recycled notebooks,Upcycled jewelry,Glass straws,Refillable bottles,Recycled paper,Reusable snack bags,Plant-based shampoo,Vegan skincare,Fair trade coffee,Organic cotton towels,Hemp bags,Coconut bowls,Biodegradable phone case,Solar chargers,Organic cotton sheets,Sustainable backpacks,Reusable produce bags,Cork products,Vegan candles_x,Reusable chopsticks,Non-toxic cleaning,Metal straws,Eco-friendly lunch box,Organic cotton shirts,Compost tea bags,Wool dryer balls,Natural sunscreen,Reusable coffee filters,Zero waste makeup,Charcoal toothbrushes,Coconut oil,Organic bath salts,Recycled wrapping paper,Vegan soap,Organic lip balm,Plant-based protein,Vegan candles_y,Eco-friendly planners,Organic hand soap,Metal bento boxes,Recycled plastic rugs,Hemp socks,Glass food containers,Organic spices,Eco-friendly razors,Organic dish cloths,Natural hair care,Biodegradable dog bags,Recycled yoga mats,Wool slippers,Compostable plates,Compostable utensils,Bamboo steamers,Organic produce,Biodegradable glitter,Glass jars,Stainless steel straws,Wooden phone cases,Organic face masks,Sustainable sunglasses,Solar lanterns,Plantable pencils,Organic teas,Plant-based candles,Cotton buds,Plant milk bags,Bamboo blankets,Vegan nail polish,Biodegradable shampoo,Eco-friendly journals
2020-12-20,0.15,0.10793513513513514,0.09,0.42,0.13793684210526316,0.01,0.17,0.0,0.01,0.19968,0.0,0.27456,0.0,0.26,0.0,0.0,0.12,0.0,0.14,0.3003,0.1482,0.0,0.0,0.0,0.0,0.0,0.2448,0.10118918918918919,0.09,0.0,0.0,0.18116129032258063,0.2784,0.0,0.0,0.13173333333333334,0.0,0.21964799999999998,0.1404,0.0,0.1510736842105263,0.0,0.16150588235294117,0.15883636363636364,0.0,0.37439999999999996,0.0,0.0,0.0,0.6580363636363635,0.01,0.0,0.0,0.0,2.5,0.0,0.6568421052631579,0.30193548387096775,0.16278260869565217,0.0,0.16150588235294117,0.0,0.0,0.0,0.0,0.0,0.4311272727272727,0.24128,0.0,0.0,0.5559272727272726,0.0,0.0,0.06,0.0,0.0,0.0,0.03,0.0,0.27,0.22220487804878047,0.0,0.0,0.0,0.02,0.0,0.1951418181818182,0.0,0.0,0.0,0.0,0.17045853658536586,0.0,0.0
2020-12-27,0.17,0.0,0.07,0.43,0.2167578947368421,0.01,0.22,0.0,0.01,0.29951999999999995,0.0,0.28287999999999996,0.0,0.3224,0.0,0.0,0.12,0.0,0.18,0.2067,0.21839999999999998,0.0,0.0,0.0,0.0,0.0,0.2784,0.14503783783783783,0.06,0.0,0.0,0.28985806451612905,0.2928,0.0,0.0,0.22186666666666666,0.1017391304347826,0.154752,0.2964,0.0,0.08538947368421053,0.0,0.09788235294117646,0.1664,0.0,0.48785454545454543,0.0,0.1248,0.0,0.7487999999999999,0.02,0.0,0.0,0.0,2.6153846153846154,0.0,0.19048421052631578,0.24557419354838708,0.1410782608695652,0.21289411764705882,0.09788235294117646,0.0,0.0,0.0,0.0,0.0,0.8282181818181819,0.22879999999999998,0.0,0.0,0.8395636363636364,0.0939505617977528,0.0,0.06,0.13817142857142858,0.0,0.0,0.04,0.12017777777777777,0.35,0.1521951219512195,0.0,0.0,0.0,0.03,0.0,0.17245090909090907,0.0,0.10919999999999999,0.0,0.0,0.17350243902439022,0.0,0.0
2021-01-03,0.16,0.0,0.06,0.38,0.19048421052631578,0.01,0.19,0.0,0.01,0.36607999999999996,0.0,0.34112,0.0,0.2704,0.0,0.0,0.13,0.0,0.19,0.30419999999999997,0.2652,0.0,0.0,0.0,0.0,0.0,0.25439999999999996,0.16864864864864865,0.06,0.07774426229508197,0.0,0.2737548387096774,0.2448,0.0,0.08938378378378378,0.32586666666666664,0.0,0.21964799999999998,0.22879999999999998,0.0,0.11823157894736841,0.0,0.09788235294117646,0.10778181818181817,0.0,0.4197818181818182,0.0,0.0,0.0,0.896290909090909,0.02,0.0,0.0,0.0,2.6153846153846154,0.0,0.0,0.28180645161290324,0.10852173913043478,0.22757647058823527,0.09788235294117646,0.0,0.0,0.0,0.0,0.0,0.7941818181818181,0.2912,0.0,0.0,0.7601454545454545,0.0,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.35,0.19176585365853657,0.0,0.0,0.0,0.02,0.0,0.16110545454545455,0.0,0.08022857142857143,0.0,0.0,0.09740487804878048,0.0,0.0
2021-01-10,0.16,0.0,0.06,0.41,0.35469473684210523,0.01,0.18,0.0,0.01,0.3328,0.0,0.2912,0.0,0.364,0.0,0.0,0.14,0.0,0.21,0.1638,0.1716,0.08404897959183673,0.0,0.0,0.0,0.0,0.24,0.12817297297297295,0.06,0.0,0.0,0.18518709677419354,0.312,0.0,0.12142702702702703,0.28426666666666667,0.0,0.43430399999999997,0.2704,0.0,0.08538947368421053,0.0,0.1248,0.09643636363636363,0.0,0.32901818181818177,0.0,0.08672542372881356,0.0,0.7374545454545455,0.02,0.09919999999999998,0.0,0.0,2.6538461538461537,0.0,0.0,0.31401290322580644,0.16278260869565217,0.2569411764705882,0.1248,0.0,0.0,0.0,0.09688421052631578,0.0,0.6920727272727273,0.24128,0.0,0.0,0.7034181818181818,0.07992808988764044,0.0,0.04,0.0,0.0,0.0,0.06,0.08165925925925926,0.34,0.13393170731707318,0.0,0.08606896551724139,0.0,0.02,0.0,0.17018181818181816,0.0,0.08914285714285713,0.0,0.0,0.1552390243902439,0.0,0.0
2021-01-17,0.16,0.0,0.07,0.4,0.23646315789473682,0.02,0.19,0.0,0.01,0.37439999999999996,0.0,0.34944,0.0,0.364,0.0,0.09307118644067797,0.13,0.0,0.2,0.1755,0.18719999999999998,0.0,0.0,0.0,0.0,0.0,0.192,0.18888648648648648,0.06,0.0,0.0,0.29388387096774193,0.30239999999999995,0.10013023255813953,0.0,0.23573333333333332,0.0,0.259584,0.23399999999999999,0.0,0.09852631578947368,0.0,0.0,0.11345454545454545,0.0,0.3176727272727273,0.0,0.09941694915254237,0.0,0.771490909090909,0.02,0.0,0.0,0.0,2.6538461538461537,0.0,0.0,0.31401290322580644,0.0976695652173913,0.2496,0.0,0.0,0.0756983606557377,0.0,0.0,0.0,0.6353454545454545,0.20384,0.0,0.0,0.7828363636363636,0.07992808988764044,0.0,0.04,0.0,0.0,0.0,0.07,0.0,0.34,0.2069853658536585,0.0,0.0,0.0,0.03,0.0,0.15883636363636364,0.0,0.09137142857142856,0.0,0.0,0.0,0.0,0.0
2021-01-24,0.16,0.0,0.06,0.42,0.19705263157894737,0.01,0.2,0.0,0.01,0.29951999999999995,0.0,0.34944,0.0,0.45759999999999995,0.0,0.0,0.14,0.0,0.2,0.12869999999999998,0.23399999999999999,0.0,0.0,0.0,0.0,0.0,0.25439999999999996,0.15178378378378377,0.06,0.0,0.0,0.2858322580645161,0.3408,0.0,0.11130810810810811,0.2704,0.0,0.229632,0.21839999999999998,0.0,0.09852631578947368,0.0,0.11990588235294117,0.14181818181818182,0.0,0.2949818181818182,0.0,0.0,0.08181333333333334,0.771490909090909,0.02,0.0784,0.0,0.0,2.576923076923077,0.0,0.0,0.2979096774193548,0.1248,0.3009882352941176,0.11990588235294117,0.0,0.0,0.0,0.0,0.0,0.5218909090909091,0.29536,0.0,0.0,0.7261090909090909,0.0,0.0,0.04,0.08691428571428571,0.0,0.0,0.08,0.11863703703703703,0.33,0.13088780487804877,0.0,0.15922758620689656,0.0,0.02,0.0,0.14522181818181817,0.0,0.08022857142857143,0.0,0.0,0.09740487804878048,0.0,0.0
2021-01-31,0.17,0.0,0.06,0.38,0.20362105263157892,0.01,0.2,0.0,0.01,0.32448,0.0,0.26624,0.0,0.39519999999999994,0.0,0.0,0.14,0.0,0.19,0.1755,0.22619999999999998,0.0,0.0,0.0,0.0,0.0,0.1296,0.11468108108108108,0.06,0.0,0.0,0.18116129032258063,0.3312,0.0,0.09107027027027026,0.23573333333333332,0.0,0.18470399999999998,0.2392,0.0,0.14450526315789475,0.0,0.0,0.0,0.0,0.3517090909090909,0.0,0.08037966101694914,0.0,0.6807272727272726,0.02,0.0,0.0,0.0,2.5384615384615383,0.0,0.0,0.31401290322580644,0.16278260869565217,0.19821176470588234,0.0,0.0,0.0,0.0,0.0,0.0,0.6126545454545455,0.19136,0.0,0.0,0.896290909090909,0.08834157303370785,0.0,0.03,0.0,0.0,0.0,0.07,0.0,0.33,0.11566829268292683,0.0,0.09897931034482758,0.0,0.03,0.0,0.11799272727272726,0.0,0.15154285714285712,0.0,0.10013023255813953,0.17959024390243902,0.0,0.0
2021-02-07,0.15,0.0,0.06,0.38,0.23646315789473682,0.01,0.21,0.0,0.01,0.34112,0.0,0.3328,0.0,0.364,0.0,0.0,0.14,0.0,0.18,0.1755,0.2418,0.10442448979591837,0.0,0.0,0.0,0.0,0.1488,0.12142702702702703,0.06,0.0,0.0,0.19726451612903223,0.3552,0.0,0.07926486486486485,0.20106666666666667,0.0854608695652174,0.309504,0.2392,0.0,0.11823157894736841,0.0,0.12235294117647058,0.09643636363636363,0.0,0.23825454545454544,0.0,0.0,0.0,0.624,0.03,0.0,0.0,0.09324137931034482,2.4615384615384617,0.0,0.0,0.32609032258064513,0.20619130434782607,0.3817411764705882,0.12235294117647058,0.0,0.0,0.0,0.0,0.0,0.48785454545454543,0.18303999999999998,0.0,0.0,0.7487999999999999,0.0,0.0,0.03,0.0,0.0,0.0,0.07,0.0,0.3,0.11262439024390243,0.0,0.09897931034482758,0.0,0.02,0.0,0.1474909090909091,0.0,0.0,0.0,0.0,0.14306341463414632,0.0,0.0
2021-02-14,0.15,0.08095135135135136,0.06,0.38,0.26273684210526316,0.01,0.2,0.0,0.01,0.29951999999999995,0.0,0.35775999999999997,0.0,0.416,0.0,0.0,0.14,0.0,0.19,0.10919999999999999,0.2496,0.08914285714285713,0.0,0.0,0.0,0.0,0.17279999999999998,0.12817297297297295,0.06,0.0,0.0,0.18518709677419354,0.37439999999999996,0.0,0.0,0.32586666666666664,0.0,0.35443199999999997,0.20279999999999998,0.0,0.0,0.0,0.1272470588235294,0.1890909090909091,0.0,0.3857454545454545,0.0,0.10999322033898304,0.0,0.6013090909090909,0.02,0.1376,0.0,0.0,2.423076923076923,0.0,0.0,0.28180645161290324,0.2116173913043478,0.18352941176470589,0.1272470588235294,0.0,0.0,0.0,0.0,0.0,0.5105454545454545,0.208,0.0,0.0,0.8168727272727273,0.0,0.0,0.03,0.0,0.0,0.0,0.07,0.0,0.3,0.0,0.0,0.10758620689655171,0.0,0.02,0.0,0.10891636363636363,0.0,0.1270285714285714,0.0,0.0,0.1521951219512195,0.0,0.0
2021-02-21,0.15,0.0,0.06,0.39,0.19705263157894737,0.02,0.19,0.0,0.0,0.37439999999999996,0.0,0.24128,0.0,0.48879999999999996,0.0,0.08249491525423729,0.14,0.0,0.18,0.1638,0.30419999999999997,0.0,0.0,0.0,0.0,0.0,0.216,0.10793513513513514,0.06,0.0,0.0,0.35024516129032257,0.36,0.0,0.0,0.312,0.0,0.29452799999999996,0.25479999999999997,0.0,0.08538947368421053,0.0,0.0,0.10589090909090909,0.0,0.4197818181818182,0.0,0.0,0.0,0.6466909090909091,0.03,0.0,0.0,0.0,2.3846153846153846,0.0,0.0,0.20129032258064514,0.10309565217391303,0.32301176470588233,0.0,0.0,0.07979016393442623,0.0,0.0,0.0,0.5445818181818182,0.24543999999999996,0.0,0.0,0.7034181818181818,0.12339775280898875,0.0,0.03,0.0,0.0,0.0,0.09,0.10785185185185184,0.31,0.10044878048780488,0.0,0.0,0.0,0.03,0.0,0.09076363636363637,0.0,0.0,0.0,0.0,0.20089756097560976,0.0,0.0
2021-02-28,0.16,0.12817297297297295,0.07,0.42,0.2496,0.01,0.19,0.0,0.01,0.34944,0.0,0.29951999999999995,0.0,0.52,0.0,0.07826440677966101,0.16,0.0,0.2,0.1833,0.27299999999999996,0.0,0.0,0.0,0.0,0.0,0.17279999999999998,0.15178378378378377,0.05,0.0,0.0,0.2979096774193548,0.32639999999999997,0.0,0.0,0.208,0.0,0.23462399999999997,0.19759999999999997,0.0,0.0,0.0,0.10277647058823529,0.09076363636363637,0.0,0.36305454545454546,0.0,0.0,0.0,0.7828363636363636,0.03,0.0,0.0,0.0,2.269230769230769,0.0,0.0,0.22947096774193546,0.16820869565217392,0.22023529411764703,0.10277647058823529,0.0,0.0,0.0,0.0,0.0,0.5559272727272726,0.21216,0.0,0.0,0.8509090909090908,0.0,0.0,0.02,0.0,0.0,0.0,0.08,0.0,0.3,0.11566829268292683,0.0,0.0,0.0,0.04,0.0,0.13387636363636363,0.0,0.1649142857142857,0.0,0.0,0.10044878048780488,0.0,0.0
2021-03-07,0.15,0.0,0.06,0.4,0.23646315789473682,0.02,0.21,0.0,0.01,0.416,0.0,0.25792000000000004,0.0,0.43679999999999997,0.0,0.0,0.15,0.0,0.17,0.1482,0.3822,0.0,0.0,0.0,0.0,0.0,0.2304,0.1585297297297297,0.05,0.0,0.0,0.2979096774193548,0.32639999999999997,0.0,0.0,0.24266666666666664,0.0,0.21964799999999998,0.19759999999999997,0.0,0.13136842105263158,0.0,0.18108235294117644,0.104,0.0,0.4197818181818182,0.0,0.14595254237288136,0.0,0.4311272727272727,0.03,0.0,0.0,0.08463448275862068,2.269230769230769,0.17577464788732391,0.0,0.14090322580645162,0.1519304347826087,0.3376941176470588,0.18108235294117644,0.0,0.0,0.0,0.09852631578947368,0.0,0.3857454545454545,0.17056,0.0,0.0,0.7147636363636364,0.0,0.0,0.01,0.0,0.0,0.0,0.07,0.0,0.29,0.0,0.0,0.0,0.0,0.05,0.0,0.11799272727272726,0.0,0.1181142857142857,0.0,0.0,0.2100292682926829,0.0,0.0
2021-03-14,0.13,0.0,0.06,0.36,0.3152842105263158,0.01,0.18,0.0,0.01,0.32448,0.0,0.30784,0.0,0.364,0.0,0.10999322033898304,0.14,0.0,0.16,0.1404,0.3276,0.0,0.0,0.0,0.0,0.0,0.19679999999999997,0.08769729729729729,0.06,0.0,0.0,0.18116129032258063,0.34559999999999996,0.0,0.0,0.19413333333333332,0.0,0.20467199999999997,0.1924,0.0,0.13136842105263158,0.0,0.0,0.0832,0.0,0.37439999999999996,0.0,0.0,0.0,0.5445818181818182,0.03,0.0,0.0,0.0,2.1153846153846154,0.0,0.0,0.22544516129032258,0.11937391304347826,0.2349176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.3857454545454545,0.11648,0.0,0.0,0.6580363636363635,0.0,0.0,0.01,0.0,0.0,0.0,0.08,0.0,0.3,0.10349268292682925,0.0,0.0,0.08446060606060606,0.05,0.0,0.14522181818181817,0.0,0.12034285714285714,0.0,0.0,0.20394146341463412,0.0,0.0
2021-03-21,0.16,0.12817297297297295,0.06,0.36,0.2824421052631579,0.01,0.19,0.0,0.01,0.34944,0.0,0.2496,0.0,0.3848,0.0,0.0,0.15,0.0,0.18,0.1482,0.3198,0.2546938775510204,0.0,0.0,0.0,0.0,0.15839999999999999,0.1585297297297297,0.05,0.0,0.0,0.20531612903225807,0.32639999999999997,0.0,0.0,0.22879999999999998,0.0,0.2496,0.23399999999999999,0.0,0.1248,0.0,0.0,0.07941818181818182,0.0,0.3403636363636363,0.0,0.10364745762711865,0.0,0.5672727272727273,0.04,0.0,0.0,0.0,2.1153846153846154,0.0,0.0,0.22544516129032258,0.14650434782608696,0.3156705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.4538181818181818,0.19968,0.0,0.0,0.771490909090909,0.0,0.0,0.02,0.0,0.0,0.0,0.07,0.0,0.29,0.0,0.0,0.09467586206896551,0.12606060606060607,0.07,0.0,0.12706909090909088,0.0,0.1248,0.0,0.08271627906976743,0.16132682926829267,0.0,0.0
2021-03-28,0.14,0.0,0.07,0.37,0.19048421052631578,0.02,0.21,0.0,0.02,0.416,0.0,0.2496,0.0,0.52,0.0,0.0,0.15,0.0,0.16,0.1404,0.3432,0.0,0.0,0.0,0.0,0.0,0.19679999999999997,0.11468108108108108,0.06,0.0,0.0,0.2415483870967742,0.30239999999999995,0.0,0.11805405405405404,0.22186666666666666,0.0,0.29452799999999996,0.2392,0.0,0.09852631578947368,0.0,0.0,0.08509090909090908,0.0,0.3176727272727273,0.0,0.10576271186440676,0.0,0.6126545454545455,0.05,0.0,0.0,0.0,2.076923076923077,0.0,0.0,0.22947096774193546,0.13022608695652174,0.22757647058823527,0.0,0.0,0.0,0.0,0.0,0.0,0.5218909090909091,0.21631999999999998,0.0,0.0,0.6807272727272726,0.0,0.0,0.01,0.0,0.0,0.0,0.07,0.0,0.25,0.09436097560975609,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.10958048780487804,0.0,0.0
2021-04-04,0.14,0.0,0.07,0.38,0.19048421052631578,0.02,0.21,0.0,0.01,0.40768,0.0,0.27456,0.0,0.48879999999999996,0.0,0.21152542372881353,0.17,0.0,0.16,0.1248,0.45239999999999997,0.0,0.0,0.0,0.0,0.0,0.18719999999999998,0.16527567567567567,0.05,0.0,0.0,0.23349677419354836,0.3408,0.09287441860465116,0.0,0.22879999999999998,0.0,0.21964799999999998,0.20279999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.3063272727272727,0.0,0.09095593220338982,0.0,0.46516363636363633,0.07,0.0,0.0,0.0,2.076923076923077,0.0,0.0,0.31401290322580644,0.11937391304347826,0.24225882352941175,0.0,0.0,0.0,0.0,0.0,0.11019574468085105,0.4311272727272727,0.16224,0.0,0.0,0.771490909090909,0.0,0.0,0.01,0.0,0.0,0.0,0.07,0.0,0.26,0.0,0.0,0.09037241379310344,0.0,0.08,0.0,0.13841454545454546,0.0,0.10028571428571428,0.0,0.0,0.1552390243902439,0.0,0.0
2021-04-11,0.17,0.11805405405405404,0.06,0.43,0.17077894736842106,0.02,0.22,0.0,0.01,0.48256,0.0,0.28287999999999996,0.0,0.5824,0.0,0.07614915254237288,0.16,0.0,0.16,0.1716,0.5147999999999999,0.0,0.0,0.0,0.0,0.0,0.2352,0.1585297297297297,0.06,0.0,0.0,0.20934193548387098,0.288,0.0,0.0,0.28426666666666667,0.0,0.264576,0.1404,0.0,0.2101894736842105,0.0,0.0,0.09643636363636363,0.0,0.32901818181818177,0.0,0.10576271186440676,0.0,0.5559272727272726,0.06,0.0,0.0,0.0,2.0384615384615383,0.0,0.0,0.2737548387096774,0.1248,0.19821176470588234,0.0,0.0,0.0,0.0,0.08538947368421053,0.0,0.4765090909090909,0.19136,0.0,0.0,0.6807272727272726,0.0,0.0,0.01,0.0,0.0,0.0,0.08,0.0832,0.32,0.13697560975609757,0.0,0.0,0.07689696969696969,0.08,0.0,0.13841454545454546,0.0,0.11588571428571429,0.0,0.0,0.17045853658536586,0.0,0.0
2021-04-18,0.2,0.1585297297297297,0.07,0.47,0.32185263157894733,0.03,0.22,0.0,0.01,0.5158400000000001,0.0,0.34112,0.0,0.6552,0.0,0.0,0.15,0.0,0.19,0.21059999999999998,0.4836,0.09678367346938775,0.0,0.0,0.0,0.0,0.2976,0.1382918918918919,0.08,0.0,0.0,0.30998709677419356,0.36479999999999996,0.0,0.12817297297297295,0.19413333333333332,0.0,0.264576,0.2496,0.0,0.1510736842105263,0.0,0.0,0.13047272727272727,0.0,0.4992,0.0,0.0,0.0,0.5105454545454545,0.04,0.0,0.0,0.0,2.076923076923077,0.0,0.0,0.23349677419354836,0.1410782608695652,0.20555294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.5105454545454545,0.208,0.0,0.0,0.6693818181818181,0.10236404494382022,0.0,0.01,0.0,0.0,0.0,0.08,0.0,0.32,0.13697560975609757,0.0,0.0,0.0,0.08,0.0,0.11572363636363636,0.0,0.1426285714285714,0.0,0.0,0.19480975609756096,0.0,0.0
2021-04-25,0.18,0.14166486486486485,0.06,0.51,0.2561684210526316,0.02,0.22,0.09235199999999999,0.01,0.624,0.0,0.2496,0.0,0.4992,0.0,0.0,0.17,0.0,0.2,0.1482,0.4446,0.0,0.0,0.0,0.0,0.0,0.288,0.12817297297297295,0.07,0.08388196721311475,0.0,0.2697290322580645,0.30720000000000003,0.0,0.0,0.18026666666666666,0.0,0.259584,0.1924,0.0,0.11166315789473684,0.0,0.0,0.0,0.0,0.46516363636363633,0.0,0.1311457627118644,0.08181333333333334,0.4992,0.05,0.0,0.0,0.0,2.076923076923077,0.0,0.0,0.32206451612903225,0.16820869565217392,0.34503529411764705,0.0,0.0,0.0,0.0,0.0,0.08497021276595744,0.48785454545454543,0.17887999999999998,0.0,0.0,0.6013090909090909,0.1248,0.0,0.01,0.078,0.0,0.0,0.09,0.0801185185185185,0.35,0.11566829268292683,0.0,0.0,0.0,0.09,0.0,0.1474909090909091,0.0,0.07577142857142856,0.0,0.0,0.23438048780487802,0.0,0.0
2021-05-02,0.17,0.1484108108108108,0.07,0.44,0.19048421052631578,0.02,0.24,0.0,0.01,0.4908799999999999,0.0,0.35775999999999997,0.0,0.4472,0.0,0.07826440677966101,0.14,0.0,0.2,0.10139999999999999,0.38999999999999996,0.1248,0.0,0.0,0.0,0.0,0.18239999999999998,0.07757837837837837,0.07,0.0,0.0,0.22141935483870967,0.3312,0.0,0.07926486486486485,0.1456,0.13565217391304346,0.404352,0.182,0.0,0.13136842105263158,0.09805714285714286,0.11501176470588234,0.0,0.0,0.40843636363636365,0.0,0.10999322033898304,0.0,0.5672727272727273,0.06,0.0,0.0,0.0,2.1538461538461537,0.0,0.0,0.2576516129032258,0.09224347826086955,0.17618823529411765,0.11501176470588234,0.0,0.0,0.0,0.0,0.0,0.37439999999999996,0.26624,0.0,0.0,0.7147636363636364,0.0,0.0,0.01,0.09582857142857143,0.0,0.0,0.07,0.07857777777777777,0.32,0.13393170731707318,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.11365714285714285,0.0,0.0,0.20089756097560976,0.10352727272727273,0.0
2021-05-09,0.16,0.20912432432432432,0.06,0.52,0.3349894736842105,0.02,0.2,0.0,0.01,0.5408,0.0,0.25792000000000004,0.0,0.48879999999999996,0.0,0.0,0.15,0.0,0.18,0.0897,0.312,0.12225306122448978,0.0,0.0,0.0,0.0,0.264,0.1484108108108108,0.06,0.0,0.0,0.24557419354838708,0.2736,0.07981395348837209,0.0995027027027027,0.1248,0.0,0.394368,0.1196,0.0,0.07882105263157894,0.0,0.0,0.09076363636363637,0.0,0.32901818181818177,0.0,0.10153220338983052,0.0,0.5786181818181818,0.05,0.0,0.0,0.0,2.0,0.0,0.0,0.25362580645161287,0.10852173913043478,0.2349176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.4197818181818182,0.14143999999999998,0.0,0.0,0.6466909090909091,0.0,0.0,0.01,0.10474285714285714,0.0,0.0,0.07,0.0,0.34,0.16741463414634147,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.08691428571428571,0.0,0.0,0.0,0.0,0.0
2021-05-16,0.15,0.14166486486486485,0.05,0.51,0.26273684210526316,0.02,0.2,0.0,0.01,0.53248,0.0,0.2496,0.0,0.416,0.0,0.0,0.17,0.0,0.16,0.1482,0.3354,0.0,0.0,0.0,0.0,0.0,0.1488,0.14166486486486485,0.06,0.0,0.0,0.2697290322580645,0.2016,0.0,0.1264864864864865,0.18719999999999998,0.0,0.29452799999999996,0.20279999999999998,0.0,0.0919578947368421,0.0,0.08564705882352941,0.0,0.0,0.3857454545454545,0.0,0.13960677966101692,0.0,0.4311272727272727,0.08,0.0,0.0,0.0,1.9615384615384615,0.0,0.0,0.21739354838709676,0.10309565217391303,0.27896470588235295,0.08564705882352941,0.0,0.0,0.0,0.0,0.0,0.37439999999999996,0.18303999999999998,0.0,0.0,0.8055272727272726,0.07852584269662921,0.0,0.01,0.0,0.0,0.0,0.07,0.0801185185185185,0.33,0.16437073170731709,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.08022857142857143,0.0,0.0,0.17045853658536586,0.0,0.0
2021-05-23,0.14,0.14166486486486485,0.05,0.53,0.3087157894736842,0.02,0.2,0.0,0.01,0.42432,0.0,0.3328,0.0,0.40559999999999996,0.0,0.0,0.15,0.0,0.19,0.10529999999999999,0.2808,0.0,0.0,0.0,0.0,0.0,0.2256,0.20575135135135134,0.06,0.0,0.0,0.2576516129032258,0.30720000000000003,0.0,0.10287567567567567,0.2634666666666667,0.0,0.314496,0.2704,0.0,0.0,0.10251428571428571,0.0,0.0,0.0,0.3063272727272727,0.0,0.1269152542372881,0.0,0.5105454545454545,0.08,0.0,0.0,0.0,1.9615384615384615,0.0,0.0,0.28180645161290324,0.10852173913043478,0.22023529411764703,0.0,0.0,0.0,0.0,0.0,0.0,0.36305454545454546,0.17887999999999998,0.0,0.0,0.6693818181818181,0.0,0.0,0.01,0.11365714285714285,0.0,0.0,0.06,0.0,0.32,0.10349268292682925,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09137142857142856,0.0,0.0,0.17045853658536586,0.09501818181818181,0.0
2021-05-30,0.16,0.22261621621621622,0.07,0.49,0.295578947368421,0.02,0.21,0.08736,0.02,0.48256,0.0,0.28287999999999996,0.0,0.42639999999999995,0.0,0.0,0.17,0.0,0.19,0.0897,0.3666,0.0,0.0,0.0,0.0,0.0,0.2592,0.1585297297297297,0.06,0.0,0.0,0.21739354838709676,0.2736,0.0,0.0,0.19413333333333332,0.0,0.344448,0.2236,0.0,0.11823157894736841,0.0,0.0832,0.0,0.0,0.2949818181818182,0.0,0.12903050847457626,0.0,0.5559272727272726,0.08,0.0,0.0,0.0,1.9615384615384615,0.0,0.0,0.25362580645161287,0.1410782608695652,0.22023529411764703,0.0832,0.0,0.0,0.0,0.0,0.0,0.4311272727272727,0.13312,0.0,0.0,0.6126545454545455,0.08553707865168539,0.0,0.01,0.0,0.0,0.0,0.06,0.0,0.32,0.1552390243902439,0.0,0.0,0.0,0.09,0.0,0.17472,0.0,0.08468571428571428,0.0,0.08561860465116279,0.16132682926829267,0.10352727272727273,0.0
2021-06-06,0.18,0.09781621621621621,0.06,0.49,0.2758736842105263,0.02,0.2,0.0,0.01,0.45759999999999995,0.0,0.29951999999999995,0.0,0.3328,0.0,0.0,0.16,0.0,0.17,0.11699999999999999,0.2496,0.0,0.0,0.0,0.0,0.0,0.2112,0.0,0.06,0.0,0.0,0.17713548387096775,0.2784,0.0,0.09444324324324324,0.22186666666666666,0.0,0.459264,0.1196,0.0,0.0919578947368421,0.0,0.0,0.0,0.0,0.3403636363636363,0.0,0.1269152542372881,0.0,0.36305454545454546,0.08,0.0896,0.0,0.0,2.0,0.0,0.0,0.2616774193548387,0.09224347826086955,0.13948235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.32901818181818177,0.104,0.0,0.0,0.6580363636363635,0.0,0.0,0.0,0.1470857142857143,0.0,0.0,0.05,0.12325925925925925,0.32,0.13697560975609757,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.08245714285714285,0.0,0.0,0.2100292682926829,0.0,0.0
