date,Hiking boots,Camping tents,Sleeping bags_x,Water bottles,Camping chairs,Trekking poles,Flashlights,Backpacks,Camp stoves,Tents,First aid kits,Pocket knives,GPS devices,Camping cookware,Maps,Water filters_x,Portable grills,Solar chargers,Headlamps,Climbing gear,Hiking socks,Bug repellent,Outdoor blankets,Trail snacks,Fire starters,Binoculars,Insulated jackets,Base layers,Hiking pants,Fleece jackets,Snow shoes,Camping showers,Waterproof bags,Camping towels,Hiking hats,Climbing gloves,Hydration packs,Hammocks,Sleeping pads,Waterproof pants,Ice axes,Tent stakes,Sun hats,Multi-tools,Thermal socks,Camp beds,Bike helmets,Camping mugs,Tent repair,Snow gear,Adventure kits,Emergency blankets,Camping lanterns,Cooking sets,Sunglasses,Camping pillows,Bear spray,Trail maps,Compression bags,Gaiters,Outdoor gloves,Portable speakers,Hiking gloves,Hydration bottles,Field guides,Hiking belts,Climbing ropes,Outdoor knives,Trail guides,Sleeping bags_y,Lightweight jackets,Hiking sticks,Sunblock,Portable fire pits,Emergency flares,Inflatable mats,Snow poles,Down jackets,Ropes,Ice grips,Camp showers,Trail mix,Sun shirts,GPS watches,Camp ovens,Down sleeping,Neck gaiters,Cooking grills,Freeze-dried food,Personal locators,Trail runners,Survival kits,Water filters_y,Thermals,Solar panels,Snow chains,Hiking headlamps,Hammock straps,Cooler bags,Sleeping bags}
2021-04-04,0.8214285714285714,0.2,0.17,0.8769230769230769,0.17,0.9484799999999999,0.17,1.0909090909090908,0.1733333333333333,1.4054054054054055,0.40067368421052635,0.15,0.4069565217391304,0.26624,113.62193175975602,0.32,0.4724571428571428,0.1895111111111111,0.06,0.09,0.07,0.16,0.12112941176470587,0.08706976744186046,0.04,0.6197183098591549,0.1337142857142857,0.02,0.17,0.04,0.06,0.2126222222222222,0.4902857142857142,0.0,0.27395121951219514,0.11309999999999999,0.21394285714285713,0.28,0.4298666666666667,0.06,0.0,0.5147999999999999,0.19,0.0,0.01,0.104,0.21,0.11799272727272726,0.3328,0.03,0.0,0.0,0.09151999999999999,0.22989473684210524,27.557319223985896,0.0672,0.1,0.15,0.1733333333333333,0.13,0.13614545454545454,0.1,0.07725714285714286,0.08201142857142857,0.1482,0.0,0.1753142857142857,0.10309565217391303,0.0713142857142857,0.17,0.5285647058823529,0.389376,0.2,0.11588571428571429,0.0,0.0,0.0,0.03,0.69,0.0,0.0,0.2,0.08,0.42119999999999996,0.0,0.1,0.02,0.2958222222222222,0.07296,0.0,0.44928,0.01,0.32,0.04,1.4102564102564104,0.03225806451612903,0.0,0.37439999999999996,0.04,0.17
2021-04-11,0.8690476190476191,0.18,0.18,0.9230769230769231,0.18,0.9359999999999999,0.17,1.0909090909090908,0.15253333333333333,1.4324324324324325,0.41381052631578946,0.14,0.352695652173913,0.24543999999999996,115.22224065778076,0.34,0.40114285714285713,0.27271111111111107,0.07,0.09,0.08,0.15,0.09543529411764705,0.1480186046511628,0.05,0.676056338028169,0.08914285714285713,0.03,0.16,0.04,0.06,0.24035555555555554,0.5437714285714285,0.0,0.2161170731707317,0.1209,0.18274285714285712,0.3,0.4853333333333333,0.06,0.0,0.4446,0.18,0.0,0.01,0.12306666666666667,0.19,0.07261090909090909,0.2555428571428571,0.02,0.0,0.0,0.09151999999999999,0.19048421052631578,26.24506592760562,0.0,0.13,0.15,0.1664,0.13,0.19287272727272725,0.09,0.0,0.0,0.0819,0.0,0.25851428571428575,0.08681739130434782,0.0,0.18,0.4771764705882353,0.279552,0.18,0.0,0.0,0.0,0.0,0.04,0.66,0.0,0.1326,0.21,0.06,0.351,0.0,0.12,0.02,0.22186666666666666,0.0,0.0,0.43263999999999997,0.02,0.34,0.04,1.4615384615384615,0.03225806451612903,0.0,0.2912,0.04,0.18
2021-04-18,0.8571428571428571,0.19,0.19,0.9230769230769231,0.17,0.8860799999999999,0.16,1.0909090909090908,0.19413333333333332,1.3783783783783783,0.4663578947368421,0.15,0.352695652173913,0.17056,115.22224065778076,0.33,0.41005714285714284,0.27271111111111107,0.06,0.1,0.07,0.13,0.11378823529411763,0.13640930232558138,0.04,0.6619718309859155,0.09805714285714286,0.03,0.17,0.03,0.06,0.2680888888888889,0.6150857142857142,0.0,0.2130731707317073,0.1248,0.18274285714285712,0.27,0.4784,0.06,0.0,0.4914,0.17,0.0,0.01,0.0,0.2,0.10210909090909091,0.2793142857142857,0.02,0.07106666666666667,0.0,0.11370666666666666,0.13793684210526316,26.24506592760562,0.0,0.18,0.14,0.1456,0.11,0.17018181818181816,0.1,0.09211428571428572,0.0,0.0897,0.0,0.17828571428571427,0.0,0.0,0.19,0.5138823529411763,0.389376,0.18,0.0,0.0,0.0,0.0,0.04,0.69,0.0,0.0962,0.23,0.06,0.3822,0.0,0.11,0.02,0.2311111111111111,0.0672,0.0,0.4908799999999999,0.02,0.33,0.04,1.5384615384615385,0.03225806451612903,0.0,0.2496,0.04,0.19
2021-04-25,0.7976190476190477,0.19,0.18,1.0461538461538462,0.18,0.77376,0.14,1.0909090909090908,0.15946666666666665,1.4324324324324325,0.3481263157894736,0.14,0.3635478260869565,0.23711999999999997,112.02162286173129,0.33,0.48137142857142856,0.24035555555555554,0.05,0.08,0.07,0.17,0.11011764705882351,0.16543255813953486,0.03,0.6338028169014085,0.08022857142857143,0.02,0.16,0.04,0.05,0.17102222222222221,0.4992,0.09688421052631578,0.20089756097560976,0.12869999999999998,0.20948571428571428,0.27,0.40906666666666663,0.05,0.0,0.5382,0.19,0.0,0.01,0.0,0.19,0.0975709090909091,0.35657142857142854,0.02,0.08146666666666666,0.0,0.12202666666666666,0.1248,26.24506592760562,0.0,0.14,0.14,0.11093333333333333,0.09,0.13614545454545454,0.1,0.0832,0.0,0.14429999999999998,0.0,0.22285714285714286,0.13022608695652174,0.0672,0.18,0.41110588235294115,0.329472,0.17,0.0,0.0,0.0,0.07596521739130435,0.03,0.67,0.0,0.0676,0.22,0.08,0.3666,0.0,0.12,0.02,0.2311111111111111,0.0,0.122304,0.46592,0.02,0.33,0.04,1.5384615384615385,0.016129032258064516,0.0,0.2912,0.05,0.18
2021-05-02,0.7738095238095238,0.2,0.17,0.8923076923076924,0.2,0.84864,0.15,1.0909090909090908,0.2704,1.5405405405405406,0.4663578947368421,0.14,0.4232347826086956,0.208,116.8225495558055,0.3,0.6061714285714285,0.3328,0.05,0.08,0.08,0.19,0.1248,0.16543255813953486,0.03,0.6901408450704225,0.1426285714285714,0.03,0.17,0.03,0.05,0.24497777777777777,0.624,0.08538947368421053,0.18872195121951219,0.0897,0.27634285714285717,0.29,0.4437333333333333,0.05,0.14181818181818182,0.5226,0.22,0.0,0.01,0.0,0.19,0.15202909090909092,0.3328,0.01,0.10919999999999999,0.0,0.14698666666666665,0.2167578947368421,27.557319223985896,0.10011428571428571,0.15,0.14,0.20106666666666667,0.1,0.11345454545454545,0.11,0.0,0.0,0.11309999999999999,0.0,0.20502857142857142,0.14650434782608696,0.0,0.17,0.3964235294117647,0.279552,0.21,0.0,0.0,0.0,0.0,0.03,0.66,0.0672,0.0,0.23,0.09,0.38999999999999996,0.0,0.11,0.02,0.37439999999999996,0.0,0.0,0.5158400000000001,0.02,0.3,0.04,1.5384615384615385,0.016129032258064516,0.0,0.30784,0.04,0.17
2021-05-09,0.7738095238095238,0.21,0.2,0.9538461538461539,0.18,0.92352,0.14,1.0,0.22186666666666666,1.5945945945945945,0.4335157894736842,0.14,0.32556521739130434,0.2704,118.42285845383023,0.32,0.5081142857142856,0.30044444444444446,0.06,0.08,0.08,0.19,0.18352941176470589,0.1131906976744186,0.03,0.647887323943662,0.1248,0.03,0.17,0.03,0.06,0.19875555555555555,0.624,0.0,0.2161170731707317,0.0702,0.24068571428571428,0.28,0.4922666666666667,0.05,0.0,0.5304,0.2,0.0,0.01,0.0832,0.18,0.13614545454545454,0.31497142857142857,0.02,0.0,0.0,0.1248,0.20362105263157892,26.24506592760562,0.07542857142857141,0.15,0.14,0.1456,0.13,0.18152727272727273,0.09,0.0,0.0,0.10919999999999999,0.0,0.2258285714285714,0.15735652173913042,0.0,0.2,0.36705882352941177,0.344448,0.21,0.0,0.0,0.0,0.08139130434782609,0.03,0.69,0.0,0.1378,0.22,0.08,0.3198,0.0,0.12,0.02,0.3466666666666666,0.08448,0.0,0.5657599999999999,0.03,0.32,0.03,1.5897435897435896,0.03225806451612903,0.0,0.36607999999999996,0.05,0.2
2021-05-16,0.7738095238095238,0.23,0.21,0.9692307692307692,0.2,0.82368,0.16,1.0909090909090908,0.18026666666666666,1.7567567567567568,0.3481263157894736,0.13,0.3472695652173913,0.2704,121.6234762498797,0.33,0.5259428571428572,0.30968888888888885,0.06,0.09,0.09,0.28,0.1504941176470588,0.09287441860465116,0.04,0.647887323943662,0.09805714285714286,0.02,0.19,0.03,0.05,0.2819555555555555,0.7042285714285714,0.09688421052631578,0.2374243902439024,0.1404,0.2540571428571428,0.31,0.4645333333333333,0.05,0.0,0.5382,0.23,0.0,0.01,0.11613333333333332,0.19,0.15883636363636364,0.30902857142857143,0.02,0.09013333333333333,0.0,0.17194666666666666,0.11823157894736841,28.86957252036618,0.0,0.16,0.15,0.1664,0.15,0.0,0.1,0.08022857142857143,0.0,0.12869999999999998,0.0,0.20502857142857142,0.10852173913043478,0.0,0.21,0.4184470588235294,0.394368,0.27,0.0,0.0,0.0,0.0,0.03,0.68,0.0,0.0,0.21,0.1,0.3432,0.0,0.12,0.01,0.2680888888888889,0.13056,0.0,0.53248,0.02,0.33,0.04,1.5897435897435896,0.03225806451612903,0.0,0.34944,0.06,0.21
2021-05-23,0.8214285714285714,0.28,0.22,1.0,0.21,0.79872,0.16,1.1818181818181819,0.21839999999999998,2.0,0.47949473684210525,0.13,0.4069565217391304,0.26624,120.02316735185497,0.32,0.7131428571428571,0.3328,0.06,0.08,0.07,0.32,0.1248,0.16543255813953486,0.04,0.6901408450704225,0.11588571428571429,0.03,0.18,0.04,0.04,0.3281777777777778,0.6507428571428572,0.11494736842105262,0.22524878048780486,0.0897,0.312,0.3,0.5130666666666666,0.06,0.0,0.6006,0.28,0.0,0.01,0.14386666666666664,0.2,0.14295272727272726,0.3625142857142857,0.02,0.0884,0.0,0.19690666666666665,0.11823157894736841,30.18182581674646,0.0,0.19,0.15,0.15253333333333333,0.09,0.15883636363636364,0.11,0.0713142857142857,0.0,0.11699999999999999,0.0,0.25851428571428575,0.09224347826086955,0.0713142857142857,0.22,0.37439999999999996,0.319488,0.3,0.08914285714285713,0.07113599999999999,0.09110399999999999,0.0,0.03,0.71,0.0,0.1742,0.22,0.11,0.38999999999999996,0.0,0.12,0.01,0.3605333333333333,0.0,0.0,0.64896,0.02,0.32,0.04,1.564102564102564,0.016129032258064516,0.0,0.416,0.07,0.22
2021-05-30,0.8333333333333334,0.25,0.22,0.9692307692307692,0.22,0.97344,0.17,1.1818181818181819,0.26,2.081081081081081,0.42694736842105263,0.15,0.48292173913043474,0.23711999999999997,118.42285845383023,0.31,0.7487999999999999,0.2912,0.06,0.09,0.08,0.32,0.18719999999999998,0.13640930232558138,0.04,0.7183098591549296,0.10697142857142856,0.02,0.2,0.04,0.06,0.4298666666666667,0.7844571428571429,0.07553684210526315,0.2161170731707317,0.1209,0.3387428571428571,0.3,0.5824,0.06,0.07374545454545454,0.702,0.28,0.0,0.01,0.14733333333333332,0.18,0.0975709090909091,0.3328,0.02,0.07453333333333333,0.0,0.14975999999999998,0.1510736842105263,31.49407911312674,0.0,0.2,0.15,0.21493333333333334,0.08,0.20421818181818183,0.13,0.10994285714285713,0.0,0.0819,0.0,0.26445714285714284,0.14650434782608696,0.0,0.22,0.4037647058823529,0.40934399999999993,0.33,0.0,0.0,0.0,0.0,0.03,0.72,0.0,0.1352,0.21,0.11,0.4134,0.0,0.11,0.01,0.40675555555555554,0.0,0.0,0.5574399999999999,0.02,0.31,0.04,1.435897435897436,0.016129032258064516,0.0,0.37439999999999996,0.08,0.22
2021-06-06,0.7380952380952381,0.23,0.18,1.0615384615384615,0.23,0.8111999999999999,0.17,1.2727272727272727,0.28426666666666667,1.837837837837838,0.4860631578947368,0.15,0.35812173913043477,0.26624,121.6234762498797,0.32,0.5794285714285714,0.38826666666666665,0.06,0.07,0.09,0.34,0.14315294117647057,0.19445581395348838,0.03,0.6619718309859155,0.1337142857142857,0.03,0.17,0.03,0.05,0.2958222222222222,0.8201142857142857,0.0,0.26481951219512195,0.11699999999999999,0.3387428571428571,0.28,0.4922666666666667,0.05,0.0,0.5304,0.33,0.0,0.0,0.09359999999999999,0.18,0.1474909090909091,0.4041142857142857,0.01,0.0884,0.0,0.17749333333333334,0.1248,30.18182581674646,0.0,0.18,0.15,0.15946666666666665,0.08,0.15883636363636364,0.11,0.12182857142857142,0.0,0.10919999999999999,0.0,0.15154285714285712,0.0976695652173913,0.07817142857142857,0.18,0.3156705882352941,0.43430399999999997,0.33,0.07309714285714286,0.0,0.0,0.0,0.03,0.69,0.0,0.12739999999999999,0.2,0.12,0.38999999999999996,0.0,0.11,0.01,0.30506666666666665,0.07103999999999999,0.0,0.53248,0.02,0.32,0.03,1.3333333333333333,0.016129032258064516,0.0,0.34112,0.07,0.18
2021-06-13,0.7619047619047619,0.23,0.21,0.9538461538461539,0.23,0.91104,0.17,1.3636363636363635,0.21146666666666666,2.0,0.45978947368421047,0.17,0.37982608695652176,0.22464,131.2253296380281,0.34,0.7844571428571429,0.2912,0.06,0.09,0.08,0.36,0.13948235294117647,0.15382325581395348,0.04,0.704225352112676,0.08914285714285713,0.02,0.18,0.03,0.04,0.416,0.8914285714285715,0.1215157894736842,0.304390243902439,0.1599,0.3164571428571428,0.31,0.5130666666666666,0.04,0.0,0.5226,0.34,0.0,0.01,0.12133333333333332,0.18,0.1316072727272727,0.49325714285714284,0.02,0.0,0.0,0.20522666666666664,0.22989473684210524,34.118585705887305,0.09737142857142857,0.21,0.16,0.2981333333333333,0.08,0.20421818181818183,0.13,0.07428571428571429,0.0,0.11309999999999999,0.0,0.20502857142857142,0.07596521739130435,0.0,0.21,0.34503529411764705,0.39936,0.34,0.07487999999999999,0.0,0.0,0.0,0.03,0.75,0.0736,0.22879999999999998,0.22,0.13,0.5459999999999999,0.0,0.11,0.01,0.3605333333333333,0.08064,0.0,0.5740799999999999,0.02,0.34,0.03,1.6666666666666667,0.016129032258064516,0.0,0.37439999999999996,0.08,0.21
2021-06-20,0.7380952380952381,0.26,0.22,1.0769230769230769,0.21,0.8111999999999999,0.16,1.4545454545454546,0.2496,1.9189189189189189,0.39410526315789474,0.15,0.31471304347826085,0.22464,137.62656523012703,0.34,0.6953142857142857,0.32355555555555554,0.06,0.09,0.07,0.32,0.11378823529411763,0.08416744186046511,0.04,0.704225352112676,0.09805714285714286,0.01,0.18,0.03,0.04,0.3512888888888889,0.7666285714285714,0.0,0.2130731707317073,0.10919999999999999,0.2808,0.25,0.4992,0.05,0.0,0.7722,0.28,0.09984,0.0,0.15253333333333333,0.17,0.10210909090909091,0.43977142857142854,0.02,0.078,0.0,0.13866666666666666,0.1510736842105263,31.49407911312674,0.0,0.21,0.16,0.20106666666666667,0.07,0.15883636363636364,0.14,0.08617142857142857,0.0,0.10139999999999999,0.0,0.22285714285714286,0.11394782608695651,0.0,0.22,0.24225882352941175,0.414336,0.28,0.09805714285714286,0.0,0.0,0.0,0.03,0.74,0.0832,0.1638,0.21,0.11,0.43679999999999997,0.0,0.11,0.0,0.27271111111111107,0.10175999999999999,0.0,0.5657599999999999,0.02,0.34,0.04,1.4615384615384615,0.016129032258064516,0.0,0.34944,0.08,0.22
2021-06-27,0.75,0.27,0.22,1.0461538461538462,0.22,0.79872,0.15,1.7272727272727273,0.2669333333333333,2.108108108108108,0.4335157894736842,0.15,0.26587826086956523,0.26624,121.6234762498797,0.33,0.6061714285714285,0.2634666666666667,0.05,0.09,0.08,0.35,0.09910588235294117,0.1799441860465116,0.03,0.6338028169014085,0.10697142857142856,0.02,0.18,0.03,0.05,0.3512888888888889,0.8646857142857143,0.08374736842105263,0.26177560975609754,0.09359999999999999,0.27634285714285717,0.24,0.42293333333333333,0.06,0.0,0.7098,0.27,0.0,0.01,0.156,0.17,0.09303272727272727,0.3625142857142857,0.02,0.0,0.08231489361702127,0.1442133333333333,0.1576421052631579,30.18182581674646,0.0,0.23,0.14,0.18026666666666666,0.08,0.1248,0.13,0.08022857142857143,0.0,0.10919999999999999,0.0,0.2941714285714286,0.08139130434782609,0.07954285714285714,0.22,0.3083294117647059,0.36940799999999996,0.3,0.07844571428571429,0.0,0.0,0.0,0.03,0.75,0.0,0.1664,0.2,0.1,0.351,0.0,0.12,0.01,0.2496,0.07487999999999999,0.0,0.4992,0.02,0.33,0.03,1.564102564102564,0.03225806451612903,0.0,0.36607999999999996,0.07,0.22
2021-07-04,0.7619047619047619,0.24,0.2,1.0153846153846153,0.25,0.9359999999999999,0.16,2.4545454545454546,0.1664,2.0,0.49263157894736836,0.14,0.3092869565217391,0.19968,123.22378514790441,0.33,0.7042285714285714,0.32355555555555554,0.05,0.09,0.08,0.36,0.0,0.13350697674418602,0.04,0.647887323943662,0.0,0.02,0.18,0.03,0.05,0.3605333333333333,0.8557714285714285,0.09359999999999999,0.2191609756097561,0.1482,0.27188571428571423,0.24,0.4645333333333333,0.08,0.0,0.6317999999999999,0.23,0.0,0.01,0.1248,0.16,0.11799272727272726,0.46354285714285715,0.02,0.08493333333333333,0.0,0.14143999999999998,0.1576421052631579,28.86957252036618,0.11108571428571427,0.28,0.16,0.2634666666666667,0.07,0.13614545454545454,0.11,0.0,0.0,0.0858,0.0,0.1961142857142857,0.1248,0.10697142857142856,0.2,0.11745882352941175,0.34944,0.25,0.07844571428571429,0.0,0.0,0.0,0.03,0.76,0.0,0.12739999999999999,0.21,0.11,0.3354,0.0,0.11,0.01,0.34204444444444443,0.11327999999999999,0.0,0.47423999999999994,0.02,0.33,0.04,1.5128205128205128,0.016129032258064516,0.0,0.39936,0.08,0.2
2021-07-11,0.7380952380952381,0.24,0.22,1.0153846153846153,0.18,0.8860799999999999,0.16,3.4545454545454546,0.2392,1.8108108108108107,0.44665263157894736,0.13,0.32556521739130434,0.28703999999999996,131.2253296380281,0.35,0.46354285714285715,0.25884444444444443,0.07,0.09,0.08,0.3,0.07708235294117648,0.15092093023255812,0.04,0.6338028169014085,0.16937142857142856,0.02,0.17,0.03,0.06,0.38826666666666665,0.7398857142857143,0.10016842105263159,0.19785365853658538,0.13649999999999998,0.2629714285714286,0.22,0.5338666666666666,0.07,0.0,0.4992,0.21,0.0,0.0,0.09533333333333333,0.19,0.0,0.31497142857142857,0.03,0.0,0.0,0.15808,0.2430315789473684,27.557319223985896,0.10971428571428571,0.22,0.15,0.13173333333333334,0.08,0.17018181818181816,0.1,0.0832,0.0,0.1209,0.0,0.29714285714285715,0.16278260869565217,0.0,0.22,0.2936470588235294,0.34944,0.37,0.09449142857142856,0.0,0.0,0.0,0.02,0.76,0.0,0.1326,0.22,0.09,0.2964,0.0,0.12,0.01,0.208,0.0,0.0,0.54912,0.03,0.35,0.04,1.5384615384615385,0.016129032258064516,0.0,0.208,0.07,0.22
2021-07-18,0.7738095238095238,0.23,0.2,1.1076923076923078,0.19,0.86112,0.16,4.363636363636363,0.2981333333333333,1.6756756756756757,0.39410526315789474,0.13,0.3472695652173913,0.208,121.6234762498797,0.32,0.41005714285714284,0.2496,0.06,0.09,0.08,0.31,0.08075294117647058,0.17704186046511627,0.03,0.647887323943662,0.0713142857142857,0.02,0.18,0.03,0.06,0.30968888888888885,0.7042285714285714,0.08210526315789474,0.2130731707317073,0.1209,0.25851428571428575,0.23,0.5269333333333334,0.06,0.0,0.5304,0.2,0.0,0.0,0.10746666666666667,0.16,0.12706909090909088,0.39817142857142857,0.02,0.0,0.07700425531914894,0.1248,0.1576421052631579,27.557319223985896,0.0,0.23,0.15,0.22186666666666666,0.09,0.13614545454545454,0.12,0.09211428571428572,0.0,0.0819,0.0,0.25851428571428575,0.11937391304347826,0.08914285714285713,0.2,0.3083294117647059,0.36940799999999996,0.32,0.0,0.0,0.0,0.0,0.03,0.77,0.0,0.0832,0.22,0.09,0.4446,0.0,0.11,0.01,0.19875555555555555,0.08256,0.0,0.38272,0.03,0.32,0.03,1.5128205128205128,0.016129032258064516,0.0,0.35775999999999997,0.07,0.2
2021-07-25,0.7976190476190477,0.22,0.21,1.0923076923076922,0.17,0.77376,0.16,4.636363636363637,0.19413333333333332,1.6486486486486487,0.45978947368421047,0.14,0.39610434782608694,0.208,120.02316735185497,0.34,0.42788571428571426,0.24497777777777777,0.06,0.09,0.08,0.29,0.09543529411764705,0.11028837209302325,0.04,0.6619718309859155,0.1337142857142857,0.02,0.16,0.04,0.05,0.30968888888888885,0.6596571428571428,0.11002105263157894,0.17350243902439022,0.1248,0.3209142857142857,0.2,0.4992,0.07,0.0,0.6552,0.21,0.0,0.01,0.08666666666666666,0.16,0.13387636363636363,0.2733714285714286,0.02,0.10226666666666666,0.0,0.09706666666666666,0.13793684210526316,28.86957252036618,0.09188571428571429,0.21,0.14,0.19413333333333332,0.09,0.1248,0.1,0.0,0.0,0.11309999999999999,0.0,0.24662857142857142,0.16278260869565217,0.0,0.21,0.2936470588235294,0.32448,0.22,0.0713142857142857,0.0,0.0,0.0,0.03,0.74,0.08,0.1638,0.22,0.09,0.40559999999999996,0.0,0.11,0.01,0.22648888888888888,0.13248,0.0,0.40768,0.03,0.34,0.03,1.4871794871794872,0.03225806451612903,0.0,0.1664,0.06,0.21
2021-08-01,0.7619047619047619,0.19,0.2,1.0461538461538462,0.17,0.79872,0.16,5.636363636363637,0.23226666666666665,1.4864864864864864,0.4992,0.14,0.37982608695652176,0.22879999999999998,115.22224065778076,0.34,0.37439999999999996,0.2496,0.07,0.09,0.08,0.23,0.1248,0.17413953488372091,0.03,0.676056338028169,0.18719999999999998,0.02,0.16,0.04,0.06,0.2819555555555555,0.6418285714285714,0.0,0.1856780487804878,0.12869999999999998,0.2808,0.21,0.43679999999999997,0.07,0.0,0.507,0.15,0.0,0.0,0.07453333333333333,0.18,0.09984,0.32685714285714285,0.03,0.09186666666666667,0.0,0.16917333333333334,0.17734736842105261,24.932812631225335,0.0,0.18,0.13,0.22186666666666666,0.11,0.10210909090909091,0.11,0.0832,0.0,0.09359999999999999,0.0,0.21097142857142856,0.0,0.08639999999999999,0.2,0.3009882352941176,0.329472,0.18,0.0,0.0,0.0,0.0,0.03,0.73,0.0,0.1378,0.22,0.07,0.3822,0.0,0.11,0.02,0.2496,0.0,0.0,0.5158400000000001,0.04,0.34,0.04,1.4102564102564104,0.03225806451612903,0.0,0.208,0.05,0.2
2021-08-08,0.7261904761904762,0.19,0.19,1.1538461538461537,0.15,0.76128,0.16,5.0,0.2634666666666667,1.5135135135135136,0.42694736842105263,0.13,0.35812173913043477,0.208,110.42131396370655,0.33,0.40114285714285713,0.24497777777777777,0.07,0.08,0.06,0.22,0.10277647058823529,0.09287441860465116,0.03,0.6619718309859155,0.10697142857142856,0.02,0.15,0.04,0.07,0.3189333333333333,0.6418285714285714,0.09688421052631578,0.10653658536585366,0.13649999999999998,0.2808,0.2,0.5616,0.05,0.0,0.5382,0.14,0.0,0.01,0.0,0.16,0.07487999999999999,0.39817142857142857,0.02,0.0,0.07169361702127659,0.08874666666666667,0.1510736842105263,23.620559334845055,0.1330285714285714,0.19,0.11,0.20106666666666667,0.12,0.11345454545454545,0.09,0.0713142857142857,0.0,0.0897,0.0,0.25851428571428575,0.16278260869565217,0.0,0.19,0.2936470588235294,0.28953599999999996,0.19,0.0,0.0,0.0,0.0,0.03,0.69,0.0,0.1456,0.2,0.07,0.4134,0.0,0.12,0.03,0.19875555555555555,0.096,0.0,0.40768,0.04,0.33,0.04,1.5897435897435896,0.03225806451612903,0.0,0.28287999999999996,0.06,0.19
2021-08-15,0.7857142857142857,0.18,0.18,1.1846153846153846,0.14,0.73632,0.17,4.454545454545454,0.2392,1.4054054054054055,0.47949473684210525,0.13,0.352695652173913,0.19968,116.8225495558055,0.34,0.3387428571428571,0.27271111111111107,0.07,0.09,0.07,0.21,0.0,0.17123720930232558,0.04,0.7183098591549296,0.15154285714285712,0.03,0.16,0.04,0.07,0.21724444444444443,0.6329142857142857,0.09359999999999999,0.13697560975609757,0.1248,0.25851428571428575,0.22,0.39519999999999994,0.07,0.0,0.4914,0.11,0.0,0.01,0.1196,0.15,0.14975999999999998,0.2674285714285714,0.03,0.0,0.10886808510638298,0.19136,0.1839157894736842,22.308306038464774,0.10971428571428571,0.18,0.13,0.19413333333333332,0.1,0.20421818181818183,0.1,0.09805714285714286,0.0,0.09359999999999999,0.0,0.21097142857142856,0.14650434782608696,0.0,0.18,0.3156705882352941,0.23961599999999997,0.15,0.0,0.0,0.0,0.0,0.03,0.68,0.0,0.1118,0.23,0.07,0.37439999999999996,0.0,0.11,0.03,0.12017777777777777,0.09408,0.0,0.4908799999999999,0.05,0.34,0.05,1.5384615384615385,0.03225806451612903,0.0,0.14975999999999998,0.05,0.18
2021-08-22,0.7261904761904762,0.17,0.18,1.1692307692307693,0.14,0.71136,0.17,3.272727272727273,0.18026666666666666,1.2432432432432432,0.44665263157894736,0.13,0.3201391304347826,0.25376,116.8225495558055,0.34,0.40114285714285713,0.2773333333333333,0.07,0.09,0.07,0.22,0.0844235294117647,0.08416744186046511,0.03,0.647887323943662,0.08914285714285713,0.02,0.16,0.04,0.07,0.2311111111111111,0.5348571428571428,0.0,0.14001951219512196,0.10919999999999999,0.3075428571428571,0.19,0.40213333333333334,0.06,0.0,0.4836,0.12,0.0,0.01,0.10573333333333333,0.15,0.11799272727272726,0.2674285714285714,0.03,0.0,0.0,0.18581333333333333,0.19048421052631578,20.996052742084494,0.0,0.19,0.13,0.1733333333333333,0.1,0.18152727272727273,0.1,0.09805714285714286,0.0,0.09359999999999999,0.0,0.17234285714285713,0.1248,0.0,0.18,0.3009882352941176,0.254592,0.14,0.0,0.0,0.0,0.0,0.03,0.65,0.0,0.09879999999999999,0.22,0.06,0.43679999999999997,0.069888,0.11,0.02,0.17564444444444444,0.0,0.0,0.50752,0.04,0.34,0.06,1.5384615384615385,0.03225806451612903,0.0,0.25792000000000004,0.06,0.18
2021-08-29,0.75,0.17,0.18,1.0461538461538462,0.14,0.7862399999999999,0.18,2.3636363636363638,0.22879999999999998,1.1891891891891893,0.4992,0.12,0.35812173913043477,0.22047999999999998,115.22224065778076,0.34,0.43679999999999997,0.28657777777777776,0.08,0.08,0.06,0.19,0.09910588235294117,0.09287441860465116,0.03,0.676056338028169,0.23177142857142857,0.03,0.15,0.06,0.09,0.21724444444444443,0.5794285714285714,0.0,0.1248,0.1482,0.2451428571428571,0.19,0.52,0.07,0.0,0.4602,0.09,0.0,0.01,0.0832,0.14,0.1043781818181818,0.3328,0.03,0.10573333333333333,0.0,0.09706666666666666,0.1576421052631579,20.996052742084494,0.09874285714285713,0.16,0.11,0.15253333333333333,0.1,0.21556363636363635,0.08,0.09211428571428572,0.0,0.1209,0.0,0.2169142857142857,0.20076521739130435,0.0,0.18,0.38908235294117643,0.28953599999999996,0.12,0.0,0.0,0.0,0.0,0.04,0.65,0.0,0.10919999999999999,0.24,0.05,0.43679999999999997,0.0,0.12,0.02,0.18026666666666666,0.11904,0.0,0.44095999999999996,0.04,0.34,0.06,1.5128205128205128,0.04838709677419355,0.0,0.26624,0.05,0.18
