date,Wall art,Throw pillows,Candles,Picture frames,Vases,Area rugs,Table lamps,Clocks,Curtains,Mirrors,Wall shelves,Decorative trays_x,Throw blankets_x,Wall clocks,Bedding sets_x,Candle holders,Floor lamps,Planters,Coffee table books,Storage baskets,Room divider,Diffusers,Curtain rods,Decorative bowls,Bathroom accessories,Table runners,Artificial plants,Couch covers,Sofa pillows,Wall decals,Accent chairs,Coasters,Wall hooks,Duvet covers,Table mats,Window treatments,Jewelry box,Door mats,Decorative lanterns,Tapestries,Magazine racks,Dining sets,Wall sconces,Table covers,Throw blankets_y,Pillow covers,Ceramic decor,Decorative mirrors,Candle jars,Poufs,Woven baskets,Shower curtains,Faux plants,Jewelry organizers,Towel racks,Entryway mirrors,Bar stools,Bedding sets_y,Floating shelves,Floor cushions,Window blinds,Planter stands,Desk organizers,Room sprays,Bedside lamps,Side tables,Tealight holders,Artificial flowers,Storage benches,Decorative books,Faux fur throws,Plant stands,Bed throws,Storage boxes,Vintage clocks,Wall hangings,Chalkboards,Decorative trays_y,Entryway benches,Quilt sets,Flower vases,Ottoman trays,Decorative pillows,Wall organizers_x,Coat racks,Dining table decor,Sofa throws,Art prints,Wall signs,Curtain tiebacks,Wall panels,Shelf decor,Wall tapestries,Decorative storage,Bedside tables,Woven decor,Bedroom decor,Shelf baskets,Closet organizers,Decorative trays,Wall organizers_y,Planter pots
2022-02-27,2.085714285714286,0.45,11.810279667422527,0.7023809523809523,0.7021276595744681,0.8352941176470589,0.34,1.7333333333333334,4.6,2.6,0.42,0.14227199999999998,0.09,0.15,0.25,0.31,0.34,1.28125,0.07,0.14,0.27,0.13,0.4,0.28657777777777776,0.17,0.12,0.14,0.27,0.97344,0.18,0.28,0.7866666666666666,0.17,0.26,0.6061714285714285,0.22,0.4,0.15,0.11166315789473684,0.07,0.0655728813559322,0.54,0.17,0.14,0.09,0.3,0.5546666666666666,0.3605333333333333,0.09,0.4992,0.4184470588235294,0.42,0.07,0.0,0.46516363636363633,0.0,1.0833333333333333,0.25,0.56,0.3964235294117647,0.45,0.10296,0.208,0.1296,0.6552,0.2,0.19552,0.16,0.2808,0.30784,0.0,0.1,0.21086896551724138,0.28,0.16734545454545452,0.05,0.1248,0.14227199999999998,0.0,0.04,0.05,0.07424810126582278,0.11,0.09555,0.3038608695652174,0.5928,0.06448000000000001,0.39,0.08,0.079872,0.49,0.09,0.12142702702702703,0.728,0.5952,0.11370666666666666,0.29,0.26208,0.07,0.14227199999999998,0.09555,0.1
2022-03-06,2.257142857142857,0.48,11.810279667422527,0.7023809523809523,0.723404255319149,0.8705882352941177,0.36,3.1333333333333333,4.6,2.6333333333333333,0.4,0.132288,0.08,0.14,0.27,0.3,0.3,1.34375,0.07,0.13,0.27,0.13,0.4,0.30506666666666665,0.19,0.12,0.14,0.28,0.89856,0.18,0.29,0.7866666666666666,0.19,0.26,0.5437714285714285,0.23,0.4,0.14,0.16421052631578947,0.07,0.0,0.52,0.16,0.15,0.08,0.3,0.6309333333333332,0.3189333333333333,0.09,0.5158400000000001,0.5505882352941177,0.4,0.07,0.0,0.4935272727272727,0.0,1.0972222222222223,0.27,0.59,0.32301176470588233,0.48,0.11544,0.18303999999999998,0.07680000000000001,0.7176,0.2,0.12896000000000002,0.16,0.33696,0.24128,0.06586666666666667,0.1,0.21086896551724138,0.26,0.1786909090909091,0.05,0.18074482758620689,0.132288,0.08736,0.05,0.06,0.0,0.12,0.09555,0.22789565217391303,0.6448,0.06656,0.4,0.08,0.063232,0.52,0.09,0.09444324324324324,0.6864,0.6432,0.17194666666666666,0.31,0.26624,0.06,0.132288,0.09555,0.1
2022-03-13,2.057142857142857,0.46,11.810279667422527,0.7023809523809523,0.6382978723404256,0.8,0.35,3.933333333333333,4.666666666666667,2.6666666666666665,0.41,0.16224,0.08,0.19,0.23,0.3,0.3,1.5625,0.06,0.13,0.26,0.14,0.41,0.21724444444444443,0.18,0.11,0.14,0.28,0.8735999999999999,0.17,0.3,0.9066666666666666,0.18,0.26,0.5972571428571428,0.2,0.39,0.13,0.08867368421052631,0.07,0.0,0.55,0.17,0.15,0.08,0.28,0.6794666666666667,0.3189333333333333,0.08,0.50752,0.4771764705882353,0.41,0.07,0.0,0.5332363636363636,0.05865599999999999,1.0277777777777777,0.23,0.56,0.4331294117647059,0.5,0.09672,0.19136,0.1176,0.6136,0.2,0.11439999999999999,0.17,0.27456,0.22879999999999998,0.0,0.11,0.14631724137931032,0.27,0.2581090909090909,0.05,0.18074482758620689,0.16224,0.08914285714285713,0.05,0.05,0.0,0.13,0.09359999999999999,0.2604521739130435,0.676,0.0,0.37,0.07,0.10649600000000001,0.52,0.09,0.12817297297297295,0.7696,0.6527999999999999,0.13034666666666667,0.28,0.2704,0.06,0.16224,0.09359999999999999,0.11
2022-03-20,2.057142857142857,0.46,11.810279667422527,0.6785714285714286,0.6382978723404256,0.7764705882352941,0.35,0.9333333333333333,4.533333333333333,2.6333333333333333,0.39,0.11731199999999999,0.08,0.15,0.24,0.28,0.3,1.75,0.06,0.13,0.28,0.12,0.4,0.2958222222222222,0.18,0.11,0.16,0.28,0.82368,0.17,0.28,0.9333333333333333,0.18,0.25,0.5526857142857143,0.24,0.43,0.15,0.11494736842105262,0.08,0.12903050847457626,0.56,0.18,0.15,0.08,0.28,0.5546666666666666,0.2496,0.08,0.54912,0.6093176470588235,0.39,0.07,0.0,0.5105454545454545,0.0624,1.0138888888888888,0.24,0.55,0.45515294117647054,0.48,0.12168,0.21631999999999998,0.168,0.52,0.23,0.07487999999999999,0.18,0.2496,0.21216,0.0,0.11,0.16783448275862067,0.27,0.28363636363636363,0.05,0.14631724137931032,0.11731199999999999,0.1087542857142857,0.05,0.07,0.06634936708860759,0.12,0.0,0.23332173913043477,0.5928,0.0,0.39,0.07,0.078208,0.54,0.08,0.09781621621621621,0.6448,0.4992,0.2496,0.27,0.27871999999999997,0.06,0.11731199999999999,0.0,0.13
2022-03-27,2.085714285714286,0.47,10.498026371042247,0.6666666666666666,0.648936170212766,0.7294117647058823,0.31,0.9333333333333333,4.333333333333333,2.5,0.36,0.139776,0.08,0.14,0.23,0.29,0.28,1.71875,0.06,0.12,0.26,0.13,0.36,0.2496,0.17,0.1,0.15,0.28,0.8860799999999999,0.16,0.24,0.8266666666666667,0.17,0.23,0.5081142857142856,0.22,0.41,0.14,0.11823157894736841,0.07,0.06768813559322033,0.53,0.15,0.13,0.08,0.28,0.5130666666666666,0.3536,0.07,0.45759999999999995,0.5505882352941177,0.37,0.07,0.0,0.5048727272727273,0.0624,0.9305555555555556,0.23,0.5,0.3964235294117647,0.46,0.07487999999999999,0.15392,0.09359999999999999,0.6552,0.21,0.10608,0.16,0.30576000000000003,0.23711999999999997,0.0,0.11,0.09897931034482758,0.27,0.21556363636363635,0.04,0.17644137931034481,0.139776,0.11945142857142857,0.04,0.05,0.06950886075949367,0.11,0.09555,0.20076521739130435,0.6136,0.0,0.36,0.08,0.0,0.52,0.08,0.10793513513513514,0.624,0.7295999999999999,0.16917333333333334,0.25,0.22047999999999998,0.06,0.139776,0.09555,0.13
2022-04-03,1.9428571428571428,0.45,10.498026371042247,0.6428571428571429,0.6382978723404256,0.7294117647058823,0.33,0.8666666666666667,4.4,2.566666666666667,0.38,0.164736,0.09,0.14,0.22,0.26,0.27,1.78125,0.06,0.13,0.25,0.12,0.39,0.2496,0.17,0.11,0.16,0.25,0.7487999999999999,0.17,0.26,0.8533333333333334,0.17,0.23,0.5616,0.21,0.39,0.14,0.13465263157894736,0.07,0.0951864406779661,0.5,0.15,0.15,0.09,0.27,0.5269333333333334,0.36746666666666666,0.07,0.53248,0.6460235294117647,0.35,0.06,0.05105454545454546,0.4141090909090909,0.06864,1.0,0.22,0.52,0.3817411764705882,0.45,0.12791999999999998,0.15392,0.08159999999999999,0.5928,0.21,0.09359999999999999,0.16,0.2496,0.23711999999999997,0.0,0.12,0.0817655172413793,0.28,0.2098909090909091,0.05,0.18935172413793103,0.164736,0.08557714285714285,0.05,0.05,0.061610126582278484,0.11,0.0741,0.18991304347826088,0.5304,0.08736,0.39,0.08,0.093184,0.49,0.08,0.09444324324324324,0.6136,0.624,0.19413333333333332,0.26,0.21631999999999998,0.05,0.164736,0.0741,0.14
2022-04-10,2.0,0.4,10.498026371042247,0.6428571428571429,0.6063829787234043,0.6705882352941176,0.29,0.8,3.933333333333333,2.466666666666667,0.36,0.06739200000000001,0.07,0.13,0.21,0.24,0.26,1.78125,0.06,0.12,0.24,0.11,0.35,0.2311111111111111,0.14,0.1,0.15,0.26,0.89856,0.16,0.24,0.8266666666666667,0.16,0.23,0.6061714285714285,0.19,0.38,0.13,0.13136842105263158,0.08,0.09941694915254237,0.46,0.13,0.15,0.07,0.26,0.52,0.3328,0.06,0.43263999999999997,0.4771764705882353,0.34,0.07,0.0,0.4254545454545454,0.06739200000000001,1.0138888888888888,0.21,0.47,0.3964235294117647,0.45,0.13728,0.22047999999999998,0.0648,0.5928,0.2,0.07904,0.16,0.2496,0.22464,0.0,0.11,0.1334068965517241,0.26,0.156,0.05,0.21086896551724138,0.06739200000000001,0.09270857142857143,0.05,0.05,0.0,0.11,0.0,0.22246956521739128,0.5408,0.10608,0.35,0.08,0.061568,0.45,0.08,0.12817297297297295,0.5408,0.5472,0.12757333333333332,0.24,0.22879999999999998,0.06,0.06739200000000001,0.0,0.13
2022-04-17,1.8285714285714285,0.42,10.498026371042247,0.6785714285714286,0.6382978723404256,0.7176470588235294,0.28,0.8666666666666667,4.066666666666666,2.5,0.34,0.09984,0.08,0.13,0.2,0.26,0.25,1.78125,0.07,0.12,0.25,0.12,0.34,0.22648888888888888,0.15,0.11,0.14,0.25,0.7862399999999999,0.14,0.26,0.84,0.16,0.22,0.5348571428571428,0.22,0.42,0.13,0.13793684210526316,0.07,0.0,0.46,0.14,0.16,0.08,0.26,0.5754666666666666,0.208,0.06,0.50752,0.5726117647058823,0.32,0.07,0.0,0.34603636363636364,0.0,0.9444444444444444,0.2,0.45,0.2936470588235294,0.43,0.10608,0.19136,0.1152,0.5928,0.22,0.09984,0.16,0.32448,0.22879999999999998,0.0,0.13,0.1377103448275862,0.29,0.21839999999999998,0.05,0.1936551724137931,0.09984,0.1087542857142857,0.04,0.06,0.08372658227848101,0.1,0.11115,0.1953391304347826,0.6448,0.06864,0.36,0.08,0.056575999999999994,0.46,0.08,0.10456216216216216,0.5928,0.6144000000000001,0.1442133333333333,0.24,0.22879999999999998,0.05,0.09984,0.11115,0.14
2022-04-24,1.8571428571428572,0.45,10.498026371042247,0.6785714285714286,0.7021276595744681,0.7411764705882353,0.3,0.7333333333333333,4.133333333333334,2.6,0.38,0.13728,0.07,0.12,0.21,0.27,0.25,2.03125,0.05,0.12,0.25,0.12,0.36,0.25422222222222224,0.15,0.11,0.16,0.23,0.7238399999999999,0.15,0.24,0.8266666666666667,0.17,0.23,0.5437714285714285,0.21,0.45,0.13,0.14450526315789475,0.06,0.06134237288135593,0.51,0.14,0.16,0.07,0.27,0.45759999999999995,0.2496,0.06,0.46592,0.5652705882352941,0.34,0.07,0.0,0.44247272727272724,0.0,0.9722222222222222,0.21,0.46,0.44047058823529406,0.42,0.18095999999999998,0.21216,0.09119999999999999,0.4992,0.22,0.08943999999999999,0.18,0.29328,0.17472,0.0,0.14,0.12049655172413794,0.27,0.22974545454545453,0.05,0.15922758620689656,0.13728,0.10518857142857142,0.03,0.07,0.0,0.1,0.0858,0.17906086956521738,0.6552,0.0624,0.35,0.08,0.063232,0.46,0.08,0.12142702702702703,0.624,0.5663999999999999,0.14975999999999998,0.25,0.19552,0.07,0.13728,0.0858,0.15
2022-05-01,1.8285714285714285,0.4,11.810279667422527,0.7619047619047619,0.7978723404255319,0.6823529411764706,0.32,0.8666666666666667,3.8666666666666667,2.6,0.34,0.139776,0.07,0.12,0.18,0.26,0.26,2.09375,0.06,0.11,0.23,0.12,0.36,0.23573333333333332,0.15,0.1,0.16,0.24,0.76128,0.15,0.23,0.88,0.18,0.22,0.41005714285714284,0.19,0.45,0.15,0.17734736842105261,0.07,0.08249491525423729,0.45,0.14,0.17,0.07,0.25,0.52,0.32586666666666664,0.06,0.43263999999999997,0.5138823529411763,0.33,0.07,0.06098181818181818,0.45949090909090906,0.0,0.8194444444444444,0.18,0.45,0.41110588235294115,0.46,0.16535999999999998,0.17472,0.0648,0.5928,0.2,0.08112,0.21,0.33071999999999996,0.19552,0.0,0.14,0.14631724137931032,0.27,0.23825454545454544,0.04,0.18504827586206896,0.139776,0.11410285714285713,0.05,0.08,0.06003037974683544,0.09,0.0741,0.16278260869565217,0.5928,0.09151999999999999,0.33,0.08,0.09151999999999999,0.44,0.07,0.05396756756756757,0.676,0.6527999999999999,0.11093333333333333,0.24,0.21631999999999998,0.06,0.139776,0.0741,0.17
2022-05-08,1.7142857142857142,0.39,10.498026371042247,0.7023809523809523,0.5957446808510638,0.6823529411764706,0.26,0.8,4.066666666666666,2.466666666666667,0.31,0.069888,0.07,0.12,0.18,0.24,0.23,2.125,0.05,0.1,0.23,0.11,0.34,0.18488888888888888,0.14,0.09,0.15,0.23,0.64896,0.14,0.22,0.8266666666666667,0.16,0.21,0.5437714285714285,0.18,0.39,0.14,0.13793684210526316,0.07,0.07403389830508474,0.47,0.14,0.16,0.07,0.24,0.5754666666666666,0.30506666666666665,0.06,0.48256,0.45515294117647054,0.31,0.05,0.07516363636363636,0.3063272727272727,0.0,0.8611111111111112,0.18,0.43,0.3156705882352941,0.45,0.18408,0.15808,0.09839999999999999,0.5616,0.2,0.06448000000000001,0.17,0.21216,0.20384,0.0,0.14,0.11619310344827585,0.26,0.18436363636363637,0.05,0.19795862068965517,0.069888,0.10340571428571428,0.04,0.07,0.0,0.09,0.0702,0.13022608695652174,0.4784,0.0,0.32,0.08,0.0,0.41,0.07,0.08769729729729729,0.5824,0.5087999999999999,0.11370666666666666,0.21,0.24128,0.05,0.069888,0.0702,0.17
2022-05-15,1.6,0.38,9.185773074661967,0.6666666666666666,0.6276595744680851,0.6235294117647059,0.26,0.8,3.8666666666666667,2.4,0.3,0.10233599999999998,0.06,0.1,0.19,0.23,0.24,1.9375,0.05,0.1,0.22,0.12,0.36,0.208,0.15,0.1,0.14,0.25,0.7862399999999999,0.14,0.21,0.92,0.16,0.2,0.5170285714285715,0.17,0.39,0.14,0.1543578947368421,0.06,0.0655728813559322,0.42,0.12,0.17,0.06,0.25,0.5269333333333334,0.28426666666666667,0.05,0.4992,0.46249411764705883,0.3,0.05,0.0,0.3914181818181818,0.0,0.9166666666666666,0.19,0.42,0.32301176470588233,0.42,0.12168,0.1664,0.1128,0.4472,0.19,0.0624,0.15,0.29951999999999995,0.18303999999999998,0.0,0.13,0.1334068965517241,0.25,0.19003636363636361,0.03,0.17213793103448277,0.10233599999999998,0.09092571428571428,0.05,0.06,0.06634936708860759,0.09,0.06824999999999999,0.16278260869565217,0.4472,0.0,0.34,0.07,0.073216,0.41,0.06,0.0,0.5304,0.672,0.1248,0.21,0.19136,0.06,0.10233599999999998,0.06824999999999999,0.15
2022-05-22,1.6857142857142857,0.39,9.185773074661967,0.6547619047619048,0.5957446808510638,0.8117647058823529,0.28,0.8,3.8666666666666667,2.433333333333333,0.32,0.08985599999999999,0.06,0.11,0.2,0.22,0.24,1.9375,0.05,0.11,0.22,0.12,0.37,0.27271111111111107,0.13,0.09,0.14,0.26,0.7487999999999999,0.14,0.22,0.92,0.17,0.22,0.5259428571428572,0.18,0.37,0.15,0.1477894736842105,0.06,0.07614915254237288,0.45,0.12,0.15,0.06,0.25,0.38826666666666665,0.28426666666666667,0.05,0.52416,0.4184470588235294,0.32,0.06,0.06381818181818182,0.33469090909090904,0.0,0.9583333333333334,0.2,0.43,0.34503529411764705,0.44,0.22151999999999997,0.15392,0.108,0.572,0.19,0.07904,0.16,0.2496,0.25376,0.0,0.14,0.1334068965517241,0.26,0.15316363636363636,0.05,0.12910344827586206,0.08985599999999999,0.07309714285714286,0.05,0.05,0.0,0.1,0.12285,0.14650434782608696,0.46799999999999997,0.07696,0.32,0.07,0.086528,0.45,0.07,0.09107027027027026,0.572,0.672,0.15530666666666665,0.26,0.17472,0.06,0.08985599999999999,0.12285,0.15
2022-05-29,1.6857142857142857,0.41,9.185773074661967,0.6428571428571429,0.5425531914893617,0.6705882352941176,0.28,0.8666666666666667,4.133333333333334,2.3666666666666667,0.31,0.127296,0.07,0.11,0.19,0.22,0.25,1.78125,0.06,0.12,0.24,0.12,0.38,0.19413333333333332,0.14,0.09,0.12,0.27,0.76128,0.14,0.23,0.96,0.16,0.2,0.48137142857142856,0.2,0.37,0.13,0.07553684210526315,0.06,0.0,0.45,0.13,0.16,0.07,0.24,0.5546666666666666,0.24266666666666664,0.05,0.5657599999999999,0.45515294117647054,0.33,0.06,0.0,0.4141090909090909,0.0,0.9583333333333334,0.19,0.44,0.3817411764705882,0.44,0.09984,0.15392,0.09839999999999999,0.5408,0.21,0.08736,0.14,0.22464,0.15392,0.0,0.13,0.12910344827586206,0.25,0.16734545454545452,0.04,0.17644137931034481,0.127296,0.07666285714285714,0.04,0.05,0.0,0.1,0.0,0.16820869565217392,0.48879999999999996,0.11232,0.33,0.07,0.11315199999999999,0.42,0.07,0.09107027027027026,0.5616,0.6047999999999999,0.14698666666666665,0.25,0.22464,0.06,0.127296,0.0,0.15
2022-06-05,1.7428571428571429,0.42,9.185773074661967,0.6785714285714286,0.5531914893617021,0.8117647058823529,0.28,0.8,4.066666666666666,2.3333333333333335,0.33,0.0624,0.07,0.11,0.21,0.23,0.2,1.625,0.06,0.12,0.22,0.11,0.37,0.2126222222222222,0.15,0.08,0.12,0.27,0.64896,0.15,0.22,0.96,0.17,0.21,0.42788571428571426,0.2,0.39,0.14,0.13793684210526316,0.07,0.09307118644067797,0.42,0.13,0.15,0.07,0.26,0.4298666666666667,0.2496,0.06,0.54912,0.45515294117647054,0.3,0.06,0.0,0.43679999999999997,0.0,0.9583333333333334,0.21,0.47,0.4037647058823529,0.46,0.08736,0.25792000000000004,0.0,0.6344,0.2,0.08736,0.15,0.23711999999999997,0.17472,0.0,0.11,0.14201379310344828,0.28,0.19003636363636361,0.04,0.25390344827586203,0.0624,0.06418285714285714,0.04,0.05,0.0789873417721519,0.11,0.09555,0.16278260869565217,0.5304,0.08112,0.35,0.07,0.0,0.42,0.07,0.08769729729729729,0.572,0.7584,0.11370666666666666,0.27,0.15808,0.07,0.0624,0.09555,0.12
2022-06-12,1.7428571428571429,0.38,9.185773074661967,0.7619047619047619,0.5319148936170213,0.7294117647058823,0.26,0.7333333333333333,4.266666666666667,2.2666666666666666,0.34,0.152256,0.08,0.11,0.19,0.23,0.26,1.375,0.06,0.11,0.26,0.12,0.38,0.21724444444444443,0.15,0.09,0.13,0.27,0.7862399999999999,0.16,0.2,0.96,0.17,0.21,0.5794285714285714,0.21,0.37,0.13,0.09524210526315789,0.06,0.0,0.41,0.14,0.16,0.08,0.25,0.4298666666666667,0.23573333333333332,0.06,0.39936,0.3817411764705882,0.29,0.06,0.0,0.3517090909090909,0.0,0.9027777777777778,0.19,0.44,0.41110588235294115,0.5,0.11855999999999998,0.1664,0.1152,0.5304,0.19,0.06448000000000001,0.16,0.21839999999999998,0.17472,0.0,0.11,0.11619310344827585,0.27,0.16734545454545452,0.04,0.2496,0.152256,0.0,0.04,0.04,0.0,0.09,0.11505,0.1519304347826087,0.5095999999999999,0.0,0.35,0.07,0.0,0.42,0.07,0.10456216216216216,0.4784,0.7007999999999999,0.15530666666666665,0.26,0.17056,0.05,0.152256,0.11505,0.11
2022-06-19,1.8857142857142857,0.43,10.498026371042247,0.6785714285714286,0.5531914893617021,0.7058823529411765,0.28,0.8,4.266666666666667,2.566666666666667,0.36,0.11232,0.07,0.13,0.2,0.24,0.22,1.34375,0.06,0.11,0.26,0.13,0.38,0.19875555555555555,0.16,0.09,0.12,0.26,0.8111999999999999,0.15,0.23,1.08,0.18,0.22,0.4902857142857142,0.2,0.34,0.13,0.10509473684210525,0.07,0.0,0.43,0.14,0.15,0.07,0.27,0.3813333333333333,0.2565333333333333,0.05,0.5824,0.4845176470588235,0.32,0.05,0.0,0.43679999999999997,0.0,1.0138888888888888,0.2,0.45,0.36705882352941177,0.5,0.11855999999999998,0.208,0.1152,0.5928,0.21,0.12064,0.15,0.2808,0.21631999999999998,0.0,0.11,0.1334068965517241,0.28,0.19287272727272725,0.05,0.1635310344827586,0.11232,0.06953142857142858,0.04,0.05,0.0,0.12,0.10335,0.17363478260869564,0.6032,0.0,0.33,0.08,0.08985599999999999,0.46,0.07,0.10793513513513514,0.5304,0.7776,0.17472,0.26,0.25792000000000004,0.07,0.11232,0.10335,0.11
2022-06-26,1.8,0.43,9.185773074661967,0.6785714285714286,0.5425531914893617,0.7294117647058823,0.27,0.7333333333333333,4.333333333333333,2.533333333333333,0.37,0.097344,0.08,0.11,0.19,0.23,0.22,1.25,0.06,0.1,0.27,0.12,0.38,0.16177777777777777,0.16,0.09,0.12,0.28,0.84864,0.15,0.23,1.0133333333333334,0.17,0.21,0.5972571428571428,0.19,0.38,0.14,0.1248,0.07,0.06768813559322033,0.41,0.13,0.16,0.08,0.26,0.4992,0.312,0.05,0.50752,0.5285647058823529,0.31,0.05,0.11203636363636363,0.36305454545454546,0.0,0.9722222222222222,0.19,0.49,0.4845176470588235,0.49,0.0,0.18303999999999998,0.09359999999999999,0.5616,0.2,0.07487999999999999,0.13,0.26208,0.19136,0.0,0.1,0.10758620689655171,0.26,0.15032727272727273,0.04,0.17644137931034481,0.097344,0.09984,0.05,0.04,0.0,0.11,0.0897,0.1844869565217391,0.572,0.09568,0.34,0.07,0.0,0.46,0.08,0.08095135135135136,0.6136,0.6911999999999999,0.16362666666666667,0.27,0.21631999999999998,0.06,0.097344,0.0897,0.1
2022-07-03,1.9428571428571428,0.47,11.810279667422527,0.6666666666666666,0.5319148936170213,0.7764705882352941,0.28,0.8,4.533333333333333,2.3333333333333335,0.38,0.129792,0.08,0.12,0.22,0.24,0.25,1.1875,0.06,0.11,0.26,0.11,0.44,0.24035555555555554,0.18,0.09,0.13,0.27,0.89856,0.15,0.26,1.0666666666666667,0.19,0.23,0.5170285714285715,0.19,0.38,0.13,0.08867368421052631,0.07,0.08461016949152542,0.43,0.15,0.14,0.08,0.27,0.4922666666666667,0.3536,0.06,0.53248,0.4771764705882353,0.32,0.05,0.0,0.4311272727272727,0.066144,1.0277777777777777,0.22,0.5,0.38908235294117643,0.5,0.12791999999999998,0.27456,0.15360000000000001,0.5408,0.22,0.08736,0.13,0.24336,0.2704,0.0,0.1,0.1635310344827586,0.28,0.18719999999999998,0.05,0.10758620689655171,0.129792,0.08022857142857143,0.05,0.04,0.07582784810126582,0.12,0.08775,0.07596521739130435,0.5928,0.0,0.36,0.08,0.0,0.46,0.08,0.11130810810810811,0.624,0.6911999999999999,0.18026666666666666,0.3,0.18303999999999998,0.08,0.129792,0.08775,0.1
2022-07-10,2.0285714285714285,0.51,10.498026371042247,0.6785714285714286,0.5851063829787234,0.8117647058823529,0.32,0.9333333333333333,4.666666666666667,2.6,0.41,0.122304,0.08,0.13,0.23,0.28,0.26,1.125,0.07,0.13,0.28,0.12,0.42,0.22186666666666666,0.17,0.09,0.13,0.28,0.89856,0.18,0.22,1.12,0.19,0.26,0.5883428571428572,0.19,0.41,0.13,0.11823157894736841,0.07,0.11633898305084744,0.41,0.16,0.16,0.08,0.27,0.5408,0.3466666666666666,0.06,0.4992,0.4331294117647059,0.38,0.05,0.0,0.4765090909090909,0.06739200000000001,1.0694444444444444,0.23,0.52,0.46249411764705883,0.5,0.09047999999999999,0.20384,0.1056,0.7072,0.2,0.13728,0.14,0.29328,0.30784,0.0,0.1,0.17213793103448277,0.29,0.1786909090909091,0.05,0.18074482758620689,0.122304,0.06774857142857142,0.05,0.05,0.0,0.13,0.10335,0.1844869565217391,0.6344,0.09151999999999999,0.4,0.09,0.103168,0.47,0.08,0.08095135135135136,0.624,0.7776,0.15530666666666665,0.33,0.14975999999999998,0.07,0.122304,0.10335,0.1
2022-07-17,1.9428571428571428,0.52,10.498026371042247,0.75,0.5957446808510638,0.7294117647058823,0.32,0.8,4.466666666666667,2.6333333333333333,0.39,0.129792,0.09,0.11,0.22,0.28,0.26,1.0625,0.07,0.13,0.3,0.14,0.44,0.2311111111111111,0.15,0.1,0.14,0.28,0.86112,0.17,0.25,1.0266666666666666,0.2,0.25,0.6061714285714285,0.21,0.4,0.13,0.14122105263157894,0.07,0.0,0.4,0.16,0.13,0.09,0.28,0.6864,0.3189333333333333,0.06,0.46592,0.44047058823529406,0.35,0.05,0.06807272727272727,0.45949090909090906,0.0,1.0138888888888888,0.22,0.52,0.46249411764705883,0.53,0.0,0.27456,0.084,0.6552,0.2,0.09984,0.14,0.29328,0.22464,0.0,0.09,0.11619310344827585,0.3,0.2127272727272727,0.04,0.18935172413793103,0.129792,0.06953142857142858,0.05,0.05,0.0,0.13,0.11505,0.20076521739130435,0.572,0.1248,0.39,0.09,0.09151999999999999,0.48,0.09,0.14503783783783783,0.5616,0.8064,0.21909333333333333,0.34,0.25792000000000004,0.06,0.129792,0.11505,0.09
2022-07-24,2.0,0.49,10.498026371042247,0.75,0.5957446808510638,0.7764705882352941,0.31,0.8666666666666667,4.533333333333333,2.5,0.41,0.08486400000000001,0.08,0.12,0.21,0.27,0.22,1.0625,0.07,0.13,0.31,0.14,0.41,0.208,0.17,0.09,0.13,0.28,0.84864,0.16,0.25,1.04,0.2,0.25,0.5526857142857143,0.19,0.4,0.12,0.06568421052631579,0.08,0.0,0.41,0.15,0.12,0.08,0.27,0.6794666666666667,0.3605333333333333,0.05,0.5408,0.594635294117647,0.38,0.06,0.0,0.40843636363636365,0.0,1.125,0.21,0.52,0.4845176470588235,0.5,0.09359999999999999,0.25376,0.0696,0.6032,0.2,0.11023999999999999,0.12,0.27456,0.22879999999999998,0.0,0.09,0.12049655172413794,0.28,0.17585454545454546,0.05,0.18074482758620689,0.08486400000000001,0.0,0.04,0.05,0.0,0.13,0.09165,0.08681739130434782,0.5304,0.09776,0.41,0.09,0.06656,0.5,0.09,0.14503783783783783,0.5928,0.7007999999999999,0.17194666666666666,0.33,0.19552,0.06,0.08486400000000001,0.09165,0.09
2022-07-31,2.057142857142857,0.51,10.498026371042247,0.7619047619047619,0.574468085106383,0.8588235294117647,0.3,0.8666666666666667,4.733333333333333,2.466666666666667,0.41,0.10982399999999999,0.08,0.12,0.21,0.27,0.26,1.03125,0.07,0.14,0.3,0.13,0.4,0.22186666666666666,0.19,0.09,0.12,0.29,0.9359999999999999,0.19,0.24,1.0133333333333334,0.2,0.26,0.6774857142857142,0.21,0.4,0.13,0.1543578947368421,0.08,0.0,0.4,0.15,0.15,0.08,0.27,0.4853333333333333,0.36746666666666666,0.05,0.5990399999999999,0.5285647058823529,0.37,0.06,0.0,0.4254545454545454,0.08112,0.9444444444444444,0.21,0.55,0.4771764705882353,0.49,0.07487999999999999,0.27871999999999997,0.1464,0.6968,0.19,0.104,0.13,0.30576000000000003,0.27871999999999997,0.0,0.1,0.14201379310344828,0.29,0.2666181818181818,0.05,0.2237793103448276,0.10982399999999999,0.15689142857142857,0.05,0.05,0.06476962025316456,0.12,0.07214999999999999,0.17906086956521738,0.572,0.0,0.41,0.09,0.0,0.47,0.09,0.11130810810810811,0.5824,0.7584,0.17194666666666666,0.32,0.21216,0.07,0.10982399999999999,0.07214999999999999,0.09
