date,Dumbbells,Yoga mats,Resistance bands,Kettlebells,Treadmills,Jump ropes,Protein powder,Exercise balls,Weight plates,Rowing machines,Workout bench,Pull-up bars_x,Foam rollers_x,Athletic shoes,Yoga blocks,Fitness trackers,Gym gloves,Water bottles,Exercise bikes,Ankle weights,Cross trainers,Pilates ring,Pull-up bars_y,Foam rollers_y,Fitness DVD,Sports bags,Weighted vests,Squat racks,Yoga straps,Punching bags,Heart rate monitors,Power racks,Fitness gear,Toning bands,Stretch bands,Aerobics step,Ab rollers,Bumper plates,Skipping rope,Workout charts,Sandbags,Kettle balls,Ab toners,Fitness apps,Dumbbell sets,Stability balls,Mini bands,Workout clothes,Agility cones,Workout tops,Yoga towels,Glute bands,Parallette bars,Adjustable dumbbells,Barbell pads,Wrist wraps,Medicine balls,Ellipticals,Stretch mats,Home gym sets,Athletic socks,Exercise gloves,Cardio machines,Gym mats,Weighted gloves,High protein snacks,Yoga wheels,Rower machines,Exercise slides,Ab straps,Multi-gym,Plyo boxes,Slam balls,Dumbbell racks,Gym chalk,Weight lifting belts,Jumping mat,Gym water bottles,Arm blasters,Running shoes,Personal scales,Workout planners,Battle ropes
2020-12-20,1.4166666666666667,0.07,0.45454545454545453,0.1,0.55,0.4197818181818182,1.2222222222222223,0.3512888888888889,0.21,0.08,0.2,0.0,0.43679999999999997,0.2,0.05,0.04081632653061224,0.19344,0.6724137931034483,0.14,0.1,0.37439999999999996,0.20555294117647058,0.0,0.43679999999999997,0.13614545454545454,0.6774857142857142,0.156,0.23825454545454544,0.10128695652173914,0.08960000000000001,0.208,0.2304,0.12,0.0,0.4134,0.5081142857142856,0.13301052631578947,0.13,0.22123636363636362,0.0,0.07142857142857142,0.116064,0.0,0.07,0.02,0.0,0.30065454545454545,0.27,0.0,0.06,0.0,0.13817142857142858,0.0,0.3,0.0,0.07,0.1924,0.76128,0.0,0.0,0.0576,0.0,0.2496,0.1,0.10664727272727272,0.04,0.0,0.12017777777777777,0.0,0.0,0.0,0.0,0.0,0.096,0.1063111111111111,0.09244444444444444,0.0,0.0,0.0,2.8636363636363638,0.0,0.0,0.041600000000000005
2020-12-27,1.875,0.09,0.6181818181818182,0.13,0.91,0.48785454545454543,2.037037037037037,0.3189333333333333,0.27,0.1,0.25,0.0,0.624,0.23,0.06,0.04081632653061224,0.36191999999999996,0.8275862068965517,0.23,0.15,0.5771999999999999,0.24225882352941175,0.0,0.624,0.1399272727272727,0.4724571428571428,0.1638,0.2949818181818182,0.1537391304347826,0.0704,0.37439999999999996,0.32639999999999997,0.16,0.13565217391304346,0.37439999999999996,0.624,0.09524210526315789,0.18,0.23825454545454544,0.0,0.11904761904761904,0.0,0.0,0.14,0.03,0.0,0.2666181818181818,0.38,0.0,0.08,0.11033043478260869,0.21394285714285713,0.0,0.39,0.0,0.08,0.3588,1.248,0.0,0.1619027027027027,0.0576,0.09186666666666667,0.37439999999999996,0.14,0.13841454545454546,0.07,0.096096,0.22879999999999998,0.0,0.0,0.0,0.0,0.13892830188679245,0.09839999999999999,0.17564444444444444,0.09706666666666666,0.0,0.0,0.0,3.6363636363636362,0.0,0.0,0.054400000000000004
2021-01-03,1.9166666666666667,0.11,0.6909090909090909,0.13,0.77,0.6580363636363635,2.5925925925925926,0.2773333333333333,0.24,0.08,0.29,0.0,0.52,0.23,0.06,0.04081632653061224,0.28703999999999996,0.9310344827586207,0.2,0.14,0.5771999999999999,0.28630588235294113,0.0,0.52,0.1626181818181818,0.4902857142857142,0.09359999999999999,0.28363636363636363,0.12299130434782608,0.0672,0.3605333333333333,0.2304,0.13,0.0,0.351,0.7487999999999999,0.07553684210526315,0.15,0.2779636363636363,0.0,0.07142857142857142,0.0,0.0,0.13,0.03,0.0,0.30065454545454545,0.41,0.0,0.09,0.0,0.2496,0.0,0.35,0.0,0.06,0.2808,0.9984,0.0,0.0,0.0512,0.0,0.4311272727272727,0.12,0.16337454545454544,0.12,0.0,0.1479111111111111,0.0,0.0801185185185185,0.0,0.13866666666666666,0.16483018867924526,0.0,0.13866666666666666,0.11093333333333333,0.0,0.0,0.0,3.409090909090909,0.0,0.0,0.054400000000000004
2021-01-10,1.8333333333333333,0.11,0.6545454545454545,0.12,0.61,0.6693818181818181,2.7037037037037037,0.30968888888888885,0.22,0.08,0.23,0.0,0.5269333333333334,0.22,0.05,0.04081632653061224,0.18095999999999998,0.9310344827586207,0.18,0.16,0.6162,0.34503529411764705,0.0,0.5269333333333334,0.1474909090909091,0.5705142857142856,0.21839999999999998,0.3176727272727273,0.09405217391304348,0.0768,0.38826666666666665,0.32639999999999997,0.12,0.0,0.4446,0.5705142857142856,0.09852631578947368,0.16,0.2496,0.0,0.07142857142857142,0.0,0.0,0.11,0.02,0.0,0.4027636363636363,0.38,0.0,0.09,0.11937391304347826,0.312,0.0,0.34,0.0,0.08,0.37959999999999994,0.7862399999999999,0.0,0.10456216216216216,0.044800000000000006,0.0,0.36872727272727274,0.12,0.1792581818181818,0.12,0.0,0.11093333333333333,0.09359999999999999,0.0,0.0,0.12711111111111112,0.13657358490566038,0.0,0.1664,0.1248,0.0,0.0,0.0,3.227272727272727,0.0,0.0,0.0512
2021-01-17,1.7083333333333333,0.09,0.6,0.1,0.6,0.7828363636363636,2.5555555555555554,0.30506666666666665,0.24,0.06,0.24,0.0,0.5130666666666666,0.23,0.05,0.04081632653061224,0.29328,0.8620689655172413,0.17,0.15,0.6006,0.27896470588235295,0.0,0.5130666666666666,0.1664,0.4724571428571428,0.1755,0.3403636363636363,0.10852173913043478,0.0608,0.2773333333333333,0.31679999999999997,0.13,0.0,0.4134,0.5170285714285715,0.14286315789473683,0.16,0.2666181818181818,0.0,0.07142857142857142,0.09110399999999999,0.0,0.09,0.03,0.0,0.2779636363636363,0.41,0.0,0.09,0.0,0.312,0.0,0.3,0.0,0.07,0.3432,0.8111999999999999,0.0,0.0,0.0576,0.0,0.34603636363636364,0.13,0.11799272727272726,0.1,0.0,0.12942222222222222,0.10053333333333334,0.0,0.0,0.07857777777777777,0.08006037735849056,0.0,0.19413333333333332,0.12017777777777777,0.0,0.0,0.0,3.272727272727273,0.0,0.0,0.044800000000000006
2021-01-24,1.6666666666666667,0.1,0.5636363636363636,0.1,0.59,0.6920727272727273,2.5185185185185186,0.3466666666666666,0.22,0.07,0.23,0.0,0.5754666666666666,0.23,0.05,0.04081632653061224,0.37439999999999996,0.9827586206896551,0.16,0.13,0.4914,0.2496,0.0,0.5754666666666666,0.15127272727272728,0.5170285714285715,0.1638,0.20421818181818183,0.09405217391304348,0.054400000000000004,0.3605333333333333,0.2496,0.12,0.0,0.4836,0.6329142857142857,0.0,0.13,0.19854545454545452,0.0,0.14285714285714285,0.0,0.0,0.09,0.03,0.0,0.34603636363636364,0.43,0.0,0.08,0.0,0.2629714285714286,0.0,0.26,0.0,0.06,0.23399999999999999,0.6614399999999999,0.0,0.0,0.054400000000000004,0.0884,0.3403636363636363,0.11,0.17472,0.11,0.0,0.0,0.0,0.10939259259259258,0.0,0.0,0.0965433962264151,0.0,0.1248,0.15022222222222223,0.0,0.0,0.0,2.909090909090909,0.08736,0.0,0.048
2021-01-31,1.5,0.09,0.5454545454545454,0.12,0.58,0.6353454545454545,2.5925925925925926,0.3836444444444444,0.22,0.06,0.2,0.0,0.5893333333333333,0.21,0.04,0.04081632653061224,0.31823999999999997,0.9137931034482759,0.14,0.13,0.6006,0.28630588235294113,0.0,0.5893333333333333,0.1853090909090909,0.5170285714285715,0.12869999999999998,0.3063272727272727,0.12660869565217392,0.0576,0.45297777777777776,0.2688,0.1,0.0,0.3354,0.7042285714285714,0.0,0.12,0.33469090909090904,0.0,0.07142857142857142,0.0,0.0,0.08,0.02,0.0,0.2666181818181818,0.4,0.0,0.08,0.11756521739130434,0.2941714285714286,0.07596521739130435,0.25,0.0,0.06,0.3276,0.6614399999999999,0.0,0.0,0.048,0.0832,0.3517090909090909,0.1,0.15883636363636364,0.11,0.098592,0.09706666666666666,0.13866666666666666,0.07857777777777777,0.0,0.0,0.08476981132075471,0.0,0.2126222222222222,0.09244444444444444,0.0,0.0,0.0,2.9545454545454546,0.0,0.0,0.044800000000000006
2021-02-07,1.3333333333333333,0.09,0.5272727272727272,0.09,0.53,0.6807272727272726,2.3333333333333335,0.3790222222222222,0.2,0.04,0.21,0.0,0.5546666666666666,0.21,0.05,0.02040816326530612,0.25583999999999996,0.8620689655172413,0.13,0.12,0.5382,0.21289411764705882,0.0,0.5546666666666666,0.0832,0.6150857142857142,0.10139999999999999,0.2496,0.11756521739130434,0.054400000000000004,0.3605333333333333,0.2016,0.09,0.0,0.3276,0.624,0.0919578947368421,0.12,0.23258181818181817,0.0,0.07142857142857142,0.0,0.08985599999999999,0.07,0.02,0.0,0.2779636363636363,0.35,0.0,0.09,0.08139130434782609,0.2808,0.0,0.24,0.0,0.07,0.36920000000000003,0.71136,0.0,0.0,0.048,0.0,0.25527272727272726,0.08,0.11345454545454545,0.09,0.0,0.11093333333333333,0.09013333333333333,0.0,0.09107027027027026,0.09937777777777777,0.0965433962264151,0.0,0.2634666666666667,0.17102222222222221,0.0,0.0,0.0,2.8636363636363638,0.0,0.0,0.0352
2021-02-14,1.375,0.09,0.509090909090909,0.1,0.51,0.6126545454545455,2.185185185185185,0.30968888888888885,0.19,0.05,0.18,0.0,0.4437333333333333,0.2,0.04,0.04081632653061224,0.25583999999999996,0.9310344827586207,0.14,0.11,0.5147999999999999,0.16150588235294117,0.0,0.4437333333333333,0.12858181818181819,0.5081142857142856,0.1638,0.2269090909090909,0.12660869565217392,0.054400000000000004,0.25422222222222224,0.2784,0.09,0.0,0.429,0.5259428571428572,0.08046315789473683,0.13,0.26094545454545454,0.0,0.07142857142857142,0.0,0.0,0.07,0.02,0.0,0.34603636363636364,0.34,0.0,0.09,0.0,0.24068571428571428,0.10852173913043478,0.24,0.0,0.06,0.22879999999999998,0.6364799999999999,0.0,0.0,0.041600000000000005,0.0,0.34603636363636364,0.1,0.11572363636363636,0.09,0.0,0.1248,0.10746666666666667,0.07857777777777777,0.0,0.11093333333333333,0.1153811320754717,0.07919999999999999,0.13866666666666666,0.11555555555555555,0.0,0.0,0.0,2.8181818181818183,0.0,0.0,0.041600000000000005
2021-02-21,1.3333333333333333,0.08,0.4909090909090909,0.09,0.51,0.6920727272727273,2.4074074074074074,0.36977777777777776,0.21,0.06,0.22,0.0,0.5962666666666666,0.24,0.04,0.04081632653061224,0.26832,1.0517241379310345,0.13,0.12,0.6162,0.2569411764705882,0.0,0.5962666666666666,0.11345454545454545,0.5616,0.14429999999999998,0.2496,0.1392695652173913,0.0576,0.3189333333333333,0.2304,0.08,0.0,0.3822,0.5705142857142856,0.0,0.13,0.2893090909090909,0.0,0.07142857142857142,0.0,0.0,0.07,0.03,0.0,0.3176727272727273,0.35,0.0,0.08,0.1248,0.2897142857142857,0.0,0.25,0.0,0.07,0.286,0.7487999999999999,0.0,0.0,0.048,0.11266666666666666,0.33469090909090904,0.09,0.12253090909090908,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22186666666666666,0.11786666666666666,0.0,0.0,0.0,3.409090909090909,0.0,0.0,0.0512
2021-02-28,1.3333333333333333,0.09,0.5272727272727272,0.1,0.41,0.6807272727272726,2.5555555555555554,0.4622222222222222,0.21,0.05,0.21,0.0,0.45759999999999995,0.28,0.04,0.04081632653061224,0.36191999999999996,0.9827586206896551,0.14,0.14,0.6941999999999999,0.22757647058823527,0.0,0.45759999999999995,0.13236363636363635,0.5526857142857143,0.1755,0.2496,0.0,0.0608,0.28657777777777776,0.2304,0.08,0.0,0.3666,0.6953142857142857,0.0,0.14,0.2949818181818182,0.0,0.047619047619047616,0.0,0.0,0.07,0.03,0.0,0.3063272727272727,0.38,0.0,0.1,0.14469565217391303,0.2540571428571428,0.0,0.22,0.0,0.06,0.2808,0.5740799999999999,0.0,0.0,0.0608,0.0,0.2949818181818182,0.1,0.1316072727272727,0.11,0.0,0.12942222222222222,0.10053333333333334,0.0,0.0,0.08088888888888889,0.09183396226415093,0.0,0.20337777777777777,0.1664,0.10118918918918919,0.0,0.0,3.772727272727273,0.0,0.0,0.048
2021-03-07,1.25,0.08,0.4909090909090909,0.08,0.39,0.8622545454545454,2.3703703703703702,0.4252444444444444,0.2,0.04,0.19,0.0,0.6170666666666667,0.28,0.04,0.04081632653061224,0.30576000000000003,0.9137931034482759,0.12,0.12,0.6629999999999999,0.24225882352941175,0.0,0.6170666666666667,0.1664,0.5705142857142856,0.18719999999999998,0.21556363636363635,0.07777391304347826,0.048,0.34204444444444443,0.2976,0.09,0.0,0.43679999999999997,0.4992,0.0,0.12,0.17585454545454546,0.0,0.07142857142857142,0.0,0.0,0.07,0.01,0.0,0.2722909090909091,0.36,0.0,0.09,0.1121391304347826,0.2362285714285714,0.0,0.21,0.0,0.06,0.2808,0.46176,0.0,0.0,0.0512,0.0,0.2893090909090909,0.08,0.11572363636363636,0.09,0.0,0.0,0.16293333333333332,0.0,0.0,0.09244444444444444,0.08712452830188679,0.0,0.19875555555555555,0.0,0.0,0.0,0.0,3.6363636363636362,0.079872,0.0,0.048
2021-03-14,1.2916666666666667,0.08,0.45454545454545453,0.09,0.42,0.771490909090909,2.3333333333333335,0.3512888888888889,0.17,0.05,0.2,0.0,0.45759999999999995,0.29,0.03,0.02040816326530612,0.29951999999999995,0.9137931034482759,0.13,0.12,0.7098,0.18352941176470589,0.0,0.45759999999999995,0.08698181818181819,0.6150857142857142,0.11309999999999999,0.2722909090909091,0.1537391304347826,0.0512,0.2773333333333333,0.18239999999999998,0.09,0.0,0.42119999999999996,0.5348571428571428,0.08538947368421053,0.13,0.3063272727272727,0.0,0.07142857142857142,0.0,0.0,0.07,0.02,0.0,0.2666181818181818,0.38,0.08860799999999999,0.08,0.0,0.2362285714285714,0.0,0.21,0.0,0.06,0.3172,0.6364799999999999,0.0,0.0,0.048,0.07626666666666666,0.36872727272727274,0.09,0.17472,0.09,0.086112,0.0,0.0728,0.0,0.0,0.08782222222222222,0.0,0.0,0.21724444444444443,0.16871111111111112,0.0,0.0,0.0,3.8636363636363638,0.0,0.0,0.048
2021-03-21,1.25,0.08,0.4727272727272727,0.1,0.34,0.7487999999999999,2.4074074074074074,0.30044444444444446,0.2,0.05,0.21,0.0,0.5477333333333334,0.29,0.04,0.04081632653061224,0.21216,0.9310344827586207,0.12,0.12,0.7253999999999999,0.2569411764705882,0.0,0.5477333333333334,0.12101818181818182,0.6329142857142857,0.09359999999999999,0.2722909090909091,0.0,0.0512,0.3281777777777778,0.2496,0.09,0.0,0.429,0.5170285714285715,0.0,0.12,0.26094545454545454,0.0,0.07142857142857142,0.0,0.0,0.09,0.02,0.0,0.2666181818181818,0.37,0.0,0.11,0.10128695652173914,0.21839999999999998,0.0,0.21,0.0,0.06,0.2236,0.5616,0.0,0.0,0.0512,0.0,0.2893090909090909,0.09,0.17245090909090907,0.11,0.0,0.0,0.07973333333333332,0.0,0.0,0.09244444444444444,0.10831698113207547,0.0,0.24035555555555554,0.11093333333333333,0.0,0.0,0.0,3.9545454545454546,0.0,0.0,0.041600000000000005
2021-03-28,1.1666666666666667,0.08,0.45454545454545453,0.09,0.3,0.771490909090909,2.259259259259259,0.34204444444444443,0.18,0.05,0.19,0.0,0.5477333333333334,0.3,0.03,0.04081632653061224,0.2808,1.0172413793103448,0.1,0.12,0.624,0.2349176470588235,0.0,0.5477333333333334,0.10210909090909091,0.5348571428571428,0.1326,0.2496,0.09043478260869565,0.044800000000000006,0.30044444444444446,0.2976,0.08,0.0,0.351,0.4992,0.0,0.11,0.37439999999999996,0.0,0.07142857142857142,0.0,0.0,0.06,0.02,0.0,0.2949818181818182,0.36,0.0,0.1,0.0,0.22285714285714286,0.0,0.19,0.0,0.06,0.20279999999999998,0.48672,0.0,0.0,0.0576,0.0,0.26094545454545454,0.09,0.18606545454545453,0.09,0.0,0.0,0.08666666666666666,0.0,0.0,0.09475555555555555,0.09418867924528303,0.0,0.22186666666666666,0.08782222222222222,0.0,0.0,0.0,3.727272727272727,0.0,0.0,0.0384
2021-04-04,1.0416666666666667,0.08,0.45454545454545453,0.08,0.32,0.7374545454545455,2.259259259259259,0.3466666666666666,0.18,0.04,0.19,0.0,0.5061333333333333,0.3,0.03,0.04081632653061224,0.2496,0.9482758620689655,0.11,0.11,0.7799999999999999,0.28630588235294113,0.0,0.5061333333333333,0.19287272727272725,0.5794285714285714,0.1911,0.17018181818181816,0.07958260869565216,0.048,0.30506666666666665,0.32639999999999997,0.08,0.0,0.3978,0.41897142857142855,0.0,0.11,0.34603636363636364,0.0,0.07142857142857142,0.0,0.0,0.08,0.02,0.0,0.2722909090909091,0.37,0.0,0.09,0.10852173913043478,0.17828571428571427,0.0,0.18,0.0,0.06,0.2912,0.52416,0.0,0.0,0.0576,0.0,0.21556363636363635,0.08,0.12933818181818182,0.1,0.0,0.0,0.14213333333333333,0.0801185185185185,0.0,0.0,0.0,0.0,0.20337777777777777,0.1456,0.0,0.0,0.0,3.909090909090909,0.0,0.0,0.044800000000000006
2021-04-11,1.0833333333333333,0.08,0.43636363636363634,0.08,0.29,0.7034181818181818,2.4074074074074074,0.3328,0.19,0.05,0.19,0.0,0.5477333333333334,0.3,0.03,0.04081632653061224,0.30576000000000003,0.9482758620689655,0.1,0.12,0.6083999999999999,0.22023529411764703,0.0,0.5477333333333334,0.08698181818181819,0.7131428571428571,0.1209,0.2722909090909091,0.0,0.054400000000000004,0.36515555555555557,0.2688,0.07,0.0,0.3588,0.48137142857142856,0.09688421052631578,0.1,0.32901818181818177,0.0,0.07142857142857142,0.0,0.0,0.06,0.02,0.0,0.26094545454545454,0.36,0.0,0.1,0.0,0.21839999999999998,0.0,0.16,0.0,0.07,0.2704,0.47423999999999994,0.0,0.0,0.0576,0.0,0.32901818181818177,0.09,0.12706909090909088,0.1,0.0,0.0,0.15253333333333333,0.09552592592592592,0.0,0.0,0.0,0.0,0.24497777777777777,0.11786666666666666,0.0,0.0,0.0,3.727272727272727,0.0,0.0,0.048
2021-04-18,1.125,0.09,0.43636363636363634,0.09,0.3,0.8395636363636364,2.3703703703703702,0.2311111111111111,0.18,0.04,0.18,0.0,0.5130666666666666,0.29,0.03,0.04081632653061224,0.2808,0.9482758620689655,0.09,0.11,0.6317999999999999,0.16150588235294117,0.0,0.5130666666666666,0.15127272727272728,0.7577142857142857,0.15209999999999999,0.2496,0.0,0.0512,0.2958222222222222,0.192,0.07,0.0,0.42119999999999996,0.41005714285714284,0.0,0.11,0.33469090909090904,0.0,0.07142857142857142,0.0,0.0,0.06,0.02,0.0,0.2893090909090909,0.36,0.0,0.08,0.0,0.15154285714285712,0.08862608695652174,0.17,0.0,0.06,0.3276,0.47423999999999994,0.0,0.0,0.0576,0.13693333333333335,0.2269090909090909,0.09,0.13387636363636363,0.1,0.0,0.09244444444444444,0.0,0.0801185185185185,0.0,0.0,0.12009056603773584,0.0,0.17564444444444444,0.12711111111111112,0.0,0.0,0.08606896551724139,3.590909090909091,0.0,0.0,0.0576
2021-04-25,1.0416666666666667,0.08,0.43636363636363634,0.09,0.25,0.7261090909090909,2.259259259259259,0.28657777777777776,0.15,0.05,0.18,0.0,0.4645333333333333,0.29,0.04,0.04081632653061224,0.30576000000000003,1.0689655172413792,0.09,0.11,0.585,0.16150588235294117,0.0,0.4645333333333333,0.0,0.5883428571428572,0.1404,0.2722909090909091,0.0,0.048,0.3143111111111111,0.18239999999999998,0.07,0.0,0.4134,0.4724571428571428,0.0870315789473684,0.1,0.3403636363636363,0.0,0.07142857142857142,0.0,0.0,0.07,0.02,0.0,0.2666181818181818,0.35,0.0,0.09,0.10128695652173914,0.18719999999999998,0.0,0.17,0.0,0.08,0.26,0.42432,0.0,0.0,0.0576,0.09186666666666667,0.2666181818181818,0.09,0.11799272727272726,0.1,0.0,0.08551111111111111,0.15946666666666665,0.0801185185185185,0.0,0.0,0.0,0.0,0.3189333333333333,0.1248,0.0,0.0,0.0,3.6363636363636362,0.0,0.0,0.0512
2021-05-02,1.0833333333333333,0.08,0.41818181818181815,0.08,0.37,0.7374545454545455,2.185185185185185,0.34204444444444443,0.15,0.04,0.17,0.0,0.5130666666666666,0.28,0.03,0.04081632653061224,0.25583999999999996,1.0172413793103448,0.09,0.12,0.5147999999999999,0.18352941176470589,0.0,0.5130666666666666,0.09454545454545454,0.6953142857142857,0.1911,0.2269090909090909,0.0,0.044800000000000006,0.25884444444444443,0.2016,0.07,0.0,0.27299999999999996,0.6329142857142857,0.0,0.09,0.32334545454545455,0.08144842105263157,0.07142857142857142,0.0,0.0,0.06,0.02,0.0,0.2949818181818182,0.35,0.0,0.09,0.09405217391304348,0.1248,0.0,0.14,0.0,0.07,0.286,0.43679999999999997,0.0,0.0,0.0608,0.0,0.2722909090909091,0.07,0.1542981818181818,0.09,0.0,0.0,0.104,0.0,0.0,0.0832,0.09183396226415093,0.0,0.19875555555555555,0.09013333333333333,0.0,0.0,0.0,3.590909090909091,0.0,0.0,0.044800000000000006
2021-05-09,1.0,0.08,0.38181818181818183,0.08,0.29,0.6807272727272726,2.1481481481481484,0.2680888888888889,0.14,0.04,0.18,0.0,0.3536,0.26,0.03,0.02040816326530612,0.43679999999999997,0.9827586206896551,0.09,0.11,0.6396,0.21289411764705882,0.0,0.3536,0.0,0.6507428571428572,0.1248,0.19287272727272725,0.07958260869565216,0.0512,0.2496,0.2112,0.07,0.0,0.2808,0.3209142857142857,0.0,0.09,0.3573818181818182,0.0,0.09523809523809523,0.0,0.0,0.07,0.01,0.0,0.23825454545454544,0.32,0.0,0.07,0.13565217391304346,0.1248,0.0,0.15,0.0,0.07,0.2652,0.33696,0.0,0.0,0.0576,0.0,0.22123636363636362,0.08,0.0,0.09,0.0,0.0,0.09706666666666666,0.0,0.0,0.0,0.12009056603773584,0.0,0.15715555555555555,0.09937777777777777,0.0,0.0,0.0,3.5454545454545454,0.0,0.0,0.0384
2021-05-16,1.0416666666666667,0.08,0.41818181818181815,0.08,0.23,0.6807272727272726,2.3333333333333335,0.2912,0.15,0.04,0.16,0.0,0.3813333333333333,0.27,0.03,0.04081632653061224,0.31823999999999997,1.0689655172413792,0.08,0.12,0.5459999999999999,0.22757647058823527,0.0,0.3813333333333333,0.09076363636363637,0.7220571428571428,0.11309999999999999,0.18152727272727273,0.08139130434782609,0.044800000000000006,0.21724444444444443,0.2112,0.07,0.0,0.3432,0.46354285714285715,0.0,0.09,0.37439999999999996,0.0,0.11904761904761904,0.0,0.0,0.06,0.01,0.0,0.2949818181818182,0.33,0.0,0.09,0.0,0.1961142857142857,0.0,0.14,0.0,0.06,0.20279999999999998,0.37439999999999996,0.0,0.0,0.064,0.08146666666666666,0.3063272727272727,0.09,0.13841454545454546,0.1,0.0,0.0,0.0832,0.0,0.0,0.0,0.0,0.0,0.17102222222222221,0.12711111111111112,0.0,0.0,0.0,3.409090909090909,0.0,0.0,0.0384
2021-05-23,1.0833333333333333,0.08,0.38181818181818183,0.09,0.22,0.6580363636363635,2.3703703703703702,0.37439999999999996,0.14,0.04,0.18,0.0,0.4922666666666667,0.26,0.03,0.02040816326530612,0.31823999999999997,1.0862068965517242,0.08,0.11,0.5771999999999999,0.19821176470588234,0.0,0.4922666666666667,0.09454545454545454,0.7309714285714285,0.13649999999999998,0.1474909090909091,0.10309565217391303,0.048,0.25422222222222224,0.17279999999999998,0.07,0.0,0.38999999999999996,0.3298285714285714,0.08210526315789474,0.08,0.4141090909090909,0.0,0.09523809523809523,0.0,0.0,0.05,0.02,0.0,0.23825454545454544,0.34,0.0,0.08,0.14831304347826085,0.20502857142857142,0.0,0.15,0.0,0.06,0.26,0.37439999999999996,0.0,0.08432432432432432,0.0576,0.0,0.2722909090909091,0.09,0.13841454545454546,0.09,0.0,0.0,0.08666666666666666,0.0,0.0,0.0,0.0,0.0,0.20337777777777777,0.1640888888888889,0.0,0.0,0.0,3.6363636363636362,0.0,0.0,0.044800000000000006
2021-05-30,1.0416666666666667,0.09,0.4,0.08,0.23,0.5899636363636364,2.2962962962962963,0.30968888888888885,0.15,0.04,0.17,0.0,0.5269333333333334,0.25,0.03,0.02040816326530612,0.30576000000000003,1.0689655172413792,0.08,0.11,0.5928,0.1688470588235294,0.0,0.5269333333333334,0.10589090909090909,0.7755428571428571,0.1755,0.19287272727272725,0.0,0.0512,0.1895111111111111,0.1344,0.07,0.0,0.3276,0.312,0.0,0.08,0.3063272727272727,0.0,0.09523809523809523,0.0,0.0,0.06,0.02,0.0,0.3063272727272727,0.33,0.0,0.08,0.1374608695652174,0.11142857142857143,0.0,0.14,0.0,0.06,0.2912,0.42432,0.0,0.0,0.0576,0.0,0.2893090909090909,0.07,0.14522181818181817,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40675555555555554,0.15022222222222223,0.0,0.0,0.0,3.5454545454545454,0.0,0.0,0.041600000000000005
2021-06-06,1.0833333333333333,0.08,0.38181818181818183,0.06,0.2,0.7261090909090909,2.2222222222222223,0.2958222222222222,0.14,0.04,0.18,0.0,0.33973333333333333,0.26,0.02,0.04081632653061224,0.36816,1.1379310344827587,0.08,0.1,0.5694,0.15416470588235295,0.0,0.33973333333333333,0.0,0.6864,0.12869999999999998,0.18152727272727273,0.09224347826086955,0.044800000000000006,0.30044444444444446,0.17279999999999998,0.06,0.0,0.312,0.41897142857142855,0.07882105263157894,0.08,0.36305454545454546,0.0,0.09523809523809523,0.0,0.0,0.06,0.02,0.0,0.3063272727272727,0.36,0.0,0.08,0.10671304347826087,0.1649142857142857,0.0,0.15,0.0,0.07,0.25479999999999997,0.33696,0.0,0.09107027027027026,0.0576,0.09706666666666666,0.22123636363636362,0.08,0.13841454545454546,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1342188679245283,0.0,0.28657777777777776,0.08782222222222222,0.08938378378378378,0.0,0.0,3.5,0.0,0.0,0.041600000000000005
2021-06-13,1.0416666666666667,0.08,0.38181818181818183,0.08,0.23,0.6466909090909091,2.074074074074074,0.30968888888888885,0.14,0.04,0.19,0.0,0.4853333333333333,0.26,0.03,0.04081632653061224,0.36816,1.103448275862069,0.08,0.11,0.5147999999999999,0.16150588235294117,0.0,0.4853333333333333,0.11345454545454545,0.5972571428571428,0.1404,0.20421818181818183,0.09947826086956521,0.048,0.30044444444444446,0.1248,0.06,0.0,0.3432,0.36548571428571425,0.08374736842105263,0.08,0.3063272727272727,0.0,0.11904761904761904,0.0,0.0,0.06,0.02,0.0,0.2666181818181818,0.32,0.0,0.1,0.0,0.1470857142857143,0.08139130434782609,0.16,0.0,0.07,0.312,0.36191999999999996,0.0,0.0,0.0576,0.0,0.2893090909090909,0.08,0.16564363636363638,0.11,0.0,0.08088888888888889,0.09359999999999999,0.0,0.0,0.09475555555555555,0.11067169811320754,0.0,0.3143111111111111,0.0,0.0,0.0,0.0,3.590909090909091,0.0,0.0,0.0512
