date,Basketballs,Soccer balls,Tennis rackets,Running shoes,Treadmills,Dumbbells,Yoga mats,Baseball bats,Swim goggles,Hiking boots,Camping tents,Football helmets,Bicycles,Skateboards,Ski equipment,Snowboards,Golf clubs,Cricket bats,Boxing gloves,Fishing rods,Kayaks,Canoes,Paddles,Climbing gear,Water bottles,Gym bags,Sports watches,Exercise bikes,Rowing machines,Weight benches,Resistance bands,Pull-up bars,Ellipticals,Protein powder,Running gear,Swim caps,Soccer cleats,Basketball jerseys,Fitness trackers,Hiking backpacks,Sleeping bags,Camping stoves,Headlamps,Sports sunglasses,Knee pads,Elbow pads,Ski poles,Snowshoes,Life jackets,Tennis balls,Sports uniforms,Baseball gloves,Frisbees,Lacrosse sticks,Squash rackets,Volleyballs,Scuba gear,Archery bows,Sports towels,Ankle weights,Jump ropes,Workout clothes,Fitness mats
2021-06-06,0.09,0.09,0.09,3.3636363636363638,0.2,1.0416666666666667,0.08,0.37,0.14,0.7792207792207793,0.25,0.08,1.0,0.6756756756756757,0.02,0.07,2.25,0.1664,0.61,0.43,1.5,0.2,0.42424242424242425,0.08,1.11864406779661,0.06,0.04,0.08,0.04,0.2304,0.375,0.0,0.0256,2.2962962962962963,0.08,0.08,0.6111111111111112,0.12,0.04,0.67392,0.2,0.329472,0.06,0.8632,0.33,0.06,0.02,0.04,0.44,0.22,0.4335157894736842,0.25,0.48785454545454543,0.05,0.0,0.31616,0.08,0.04,0.18063157894736842,0.1,0.79872,0.35,0.12017777777777777
2021-06-13,0.09,0.1,0.08,3.4545454545454546,0.23,1.0833333333333333,0.08,0.37,0.15,0.8571428571428571,0.24,0.09,1.0869565217391304,0.7027027027027027,0.01,0.07,2.46875,0.2392,0.71,0.44,1.3529411764705883,0.21,0.45454545454545453,0.1,1.0847457627118644,0.05,0.03,0.08,0.04,0.192,0.375,0.0,0.0256,2.1481481481481484,0.07,0.09,0.625,0.13,0.04,0.5990399999999999,0.22,0.32448,0.06,0.9151999999999999,0.33,0.06,0.02,0.04,0.48,0.24,0.3481263157894736,0.25,0.5672727272727273,0.04,0.0,0.25792000000000004,0.08,0.04,0.2101894736842105,0.11,0.71136,0.32,0.0
2021-06-20,0.09,0.1,0.09,3.5,0.23,1.0833333333333333,0.08,0.4,0.14,0.7792207792207793,0.27,0.1,1.0,0.7027027027027027,0.02,0.08,2.5625,0.1664,0.52,0.43,1.4705882352941178,0.22,0.43434343434343436,0.1,1.0847457627118644,0.06,0.03,0.08,0.05,0.192,0.39285714285714285,0.0,0.0288,2.185185185185185,0.07,0.07,0.625,0.13,0.04,0.78208,0.23,0.309504,0.06,0.7903999999999999,0.35,0.06,0.02,0.03,0.49,0.21,0.36126315789473684,0.27,0.6353454545454545,0.05,0.0,0.42432,0.08,0.05,0.08867368421052631,0.1,0.5990399999999999,0.34,0.22186666666666666
2021-06-27,0.09,0.1,0.09,3.5,0.22,1.0833333333333333,0.08,0.33,0.14,0.7922077922077922,0.28,0.1,1.0,0.7027027027027027,0.02,0.1,2.3125,0.1664,0.52,0.43,1.4705882352941178,0.21,0.42424242424242425,0.1,1.0847457627118644,0.06,0.03,0.09,0.03,0.15360000000000001,0.35714285714285715,0.0,0.022400000000000003,2.185185185185185,0.09,0.44,0.6527777777777778,0.13,0.02,0.78208,0.23,0.35942399999999997,0.05,0.8423999999999999,0.31,0.07,0.02,0.03,0.54,0.23,0.3481263157894736,0.25,0.4197818181818182,0.04,0.0,0.31616,0.08,0.04,0.17077894736842106,0.1,0.7487999999999999,0.33,0.12942222222222222
2021-07-04,0.12,0.09,0.11,3.3636363636363638,0.21,1.0416666666666667,0.09,0.27,0.15,0.7922077922077922,0.25,0.1,0.9565217391304348,0.6351351351351351,0.02,0.09,2.21875,0.19759999999999997,0.42,0.39,1.4411764705882353,0.22,0.47474747474747475,0.1,1.0677966101694916,0.05,0.03,0.08,0.04,0.2496,0.35714285714285715,0.0,0.0256,2.074074074074074,0.07,0.3,0.625,0.13,0.04,0.78208,0.21,0.329472,0.05,0.6656,0.32,0.06,0.02,0.04,0.52,0.24,0.2758736842105263,0.24,0.6693818181818181,0.03,0.0,0.36607999999999996,0.09,0.04,0.0,0.09,0.5740799999999999,0.32,0.11555555555555555
2021-07-11,0.09,0.09,0.09,3.5,0.23,1.0833333333333333,0.08,0.3,0.14,0.8181818181818182,0.26,0.13,0.9347826086956522,0.7027027027027027,0.01,0.1,2.53125,0.21839999999999998,0.47,0.41,1.3235294117647058,0.19,0.47474747474747475,0.09,1.11864406779661,0.06,0.03,0.07,0.04,0.2112,0.35714285714285715,0.0,0.0192,2.2962962962962963,0.07,0.1,0.7916666666666666,0.13,0.02,0.69056,0.23,0.36441599999999996,0.08,0.5616,0.35,0.06,0.02,0.04,0.42,0.21,0.3875368421052631,0.22,0.46516363636363633,0.03,0.0,0.32448,0.09,0.05,0.13136842105263158,0.11,0.6364799999999999,0.33,0.15715555555555555
2021-07-18,0.1,0.09,0.1,3.6818181818181817,0.21,1.0416666666666667,0.09,0.3,0.13,0.8051948051948052,0.24,0.16,0.9782608695652174,0.7432432432432432,0.02,0.09,2.4375,0.26,0.4,0.39,1.2058823529411764,0.21,0.4444444444444444,0.09,1.1694915254237288,0.06,0.03,0.07,0.04,0.2304,0.32142857142857145,0.0,0.0288,2.259259259259259,0.09,0.09,0.7916666666666666,0.13,0.04,0.61568,0.21,0.279552,0.07,0.5824,0.34,0.07,0.02,0.04,0.41,0.2,0.45322105263157897,0.23,0.6353454545454545,0.03,0.0,0.27456,0.09,0.07,0.13136842105263158,0.11,0.58656,0.32,0.11555555555555555
2021-07-25,0.11,0.1,0.09,3.909090909090909,0.2,1.0416666666666667,0.08,0.24,0.17,0.8311688311688312,0.23,0.2,0.8913043478260869,0.8513513513513513,0.02,0.11,2.1875,0.22879999999999998,0.41,0.39,1.2058823529411764,0.22,0.45454545454545453,0.09,1.2033898305084745,0.07,0.03,0.08,0.05,0.18239999999999998,0.3392857142857143,0.0,0.032,2.259259259259259,0.09,0.18,0.8472222222222222,0.13,0.02,0.7155199999999999,0.22,0.27456,0.06,0.7176,0.36,0.06,0.02,0.04,0.39,0.23,0.6174315789473684,0.22,0.5105454545454545,0.03,0.09643636363636363,0.61568,0.1,0.09,0.1740631578947368,0.1,0.5116799999999999,0.34,0.15715555555555555
2021-08-01,0.11,0.11,0.09,3.909090909090909,0.2,0.9583333333333334,0.09,0.25,0.12,0.8181818181818182,0.2,0.3,0.9130434782608695,0.7702702702702703,0.02,0.11,2.1875,0.21839999999999998,0.42,0.35,1.0588235294117647,0.22,0.43434343434343436,0.09,1.2033898305084745,0.07,0.03,0.07,0.05,0.2304,0.32142857142857145,0.0,0.0256,2.185185185185185,0.09,0.08,0.8888888888888888,0.12,0.02,0.65728,0.21,0.2496,0.07,0.7072,0.43,0.07,0.01,0.04,0.31,0.24,0.5517473684210527,0.21,0.4992,0.03,0.0,0.5740799999999999,0.08,0.06,0.13465263157894736,0.1,0.6364799999999999,0.32,0.19875555555555555
2021-08-08,0.08,0.09,0.08,3.6363636363636362,0.21,0.9583333333333334,0.07,0.21,0.1,0.7662337662337663,0.2,0.3,0.8695652173913043,0.7297297297297297,0.02,0.13,2.0625,0.18719999999999998,0.35,0.33,0.9705882352941176,0.18,0.37373737373737376,0.09,1.2542372881355932,0.07,0.03,0.07,0.04,0.17279999999999998,0.3392857142857143,0.14181818181818182,0.022400000000000003,2.074074074074074,0.08,0.06,0.8888888888888888,0.11,0.02,0.64896,0.2,0.37439999999999996,0.07,0.676,0.41,0.06,0.01,0.04,0.27,0.2,0.4663578947368421,0.19,0.4197818181818182,0.02,0.0,0.4908799999999999,0.08,0.06,0.0,0.1,0.54912,0.31,0.18488888888888888
2021-08-15,0.09,0.1,0.07,3.590909090909091,0.24,1.0,0.08,0.23,0.09,0.8311688311688312,0.19,0.28,0.8913043478260869,0.7162162162162162,0.02,0.15,1.9375,0.2704,0.37,0.33,0.8529411764705882,0.19,0.42424242424242425,0.1,1.1694915254237288,0.06,0.03,0.08,0.05,0.2592,0.30357142857142855,0.0,0.032,2.185185185185185,0.1,0.04,1.0972222222222223,0.1,0.02,0.68224,0.19,0.4992,0.08,0.5304,0.5,0.07,0.02,0.04,0.22,0.23,0.47949473684210525,0.19,0.5899636363636364,0.02,0.0,0.36607999999999996,0.07,0.06,0.11166315789473684,0.11,0.5116799999999999,0.3,0.15253333333333333
2021-08-22,0.08,0.1,0.08,3.5454545454545454,0.21,1.0,0.08,0.23,0.09,0.7922077922077922,0.18,0.25,0.782608695652174,0.7297297297297297,0.02,0.14,1.78125,0.1768,0.35,0.33,0.7941176470588235,0.16,0.3838383838383838,0.09,1.2203389830508475,0.07,0.03,0.09,0.04,0.144,0.26785714285714285,0.0,0.0192,2.111111111111111,0.09,0.05,1.0694444444444444,0.09,0.02,0.7903999999999999,0.19,0.28953599999999996,0.07,0.5095999999999999,0.47,0.07,0.02,0.05,0.19,0.22,0.42694736842105263,0.18,0.44247272727272724,0.03,0.0,0.45759999999999995,0.08,0.05,0.13793684210526316,0.1,0.53664,0.31,0.19413333333333332
2021-08-29,0.09,0.1,0.1,3.3181818181818183,0.21,0.9583333333333334,0.07,0.19,0.07,0.8311688311688312,0.18,0.23,0.8260869565217391,0.6621621621621622,0.02,0.16,1.71875,0.1456,0.37,0.31,0.7352941176470589,0.15,0.37373737373737376,0.08,1.2033898305084745,0.06,0.03,0.07,0.04,0.24,0.2857142857142857,0.0,0.032,1.8888888888888888,0.1,0.04,1.0416666666666667,0.1,0.02,0.64064,0.19,0.33945600000000004,0.08,0.5095999999999999,0.49,0.07,0.02,0.06,0.19,0.24,0.4663578947368421,0.18,0.48785454545454543,0.03,0.0,0.45759999999999995,0.06,0.07,0.11494736842105262,0.09,0.52416,0.32,0.1063111111111111
2021-09-05,0.09,0.12,0.11,3.3181818181818183,0.21,0.9583333333333334,0.08,0.22,0.08,0.9090909090909091,0.16,0.26,0.8478260869565217,0.6351351351351351,0.02,0.19,1.59375,0.18719999999999998,0.37,0.33,0.7647058823529411,0.16,0.3939393939393939,0.09,1.0847457627118644,0.06,0.03,0.07,0.04,0.17279999999999998,0.26785714285714285,0.0,0.022400000000000003,1.962962962962963,0.09,0.04,1.3194444444444444,0.11,0.02,0.53248,0.21,0.384384,0.08,0.572,0.39,0.07,0.03,0.06,0.18,0.27,0.45978947368421047,0.18,0.5786181818181818,0.03,0.0,0.5574399999999999,0.06,0.06,0.14122105263157894,0.09,0.43679999999999997,0.28,0.18488888888888888
2021-09-12,0.09,0.12,0.11,3.3181818181818183,0.25,0.9166666666666666,0.08,0.19,0.07,0.8701298701298701,0.16,0.24,0.8260869565217391,0.6351351351351351,0.02,0.18,1.4375,0.18719999999999998,0.36,0.27,0.5882352941176471,0.14,0.37373737373737376,0.08,1.0338983050847457,0.07,0.03,0.08,0.03,0.18239999999999998,0.2857142857142857,0.0,0.032,2.037037037037037,0.09,0.04,1.1666666666666667,0.11,0.02,0.6656,0.19,0.44928,0.09,0.5304,0.37,0.07,0.03,0.06,0.14,0.23,0.45322105263157897,0.17,0.4538181818181818,0.03,0.0,0.63232,0.06,0.06,0.1215157894736842,0.09,0.42432,0.32,0.1895111111111111
2021-09-19,0.08,0.11,0.07,3.272727272727273,0.23,0.875,0.07,0.2,0.06,0.8701298701298701,0.14,0.22,0.7608695652173914,0.6216216216216216,0.02,0.21,1.40625,0.1456,0.33,0.27,0.5,0.12,0.3434343434343434,0.08,1.0169491525423728,0.07,0.03,0.08,0.04,0.192,0.26785714285714285,0.0,0.0256,1.8518518518518519,0.09,0.03,0.9166666666666666,0.1,0.04,0.4992,0.21,0.304512,0.08,0.5095999999999999,0.36,0.07,0.03,0.07,0.11,0.23,0.4663578947368421,0.18,0.39709090909090905,0.04,0.0,0.52416,0.05,0.07,0.0,0.08,0.48672,0.33,0.1248
2021-09-26,0.09,0.11,0.07,2.9545454545454546,0.21,1.0833333333333333,0.08,0.2,0.05,0.974025974025974,0.16,0.23,0.782608695652174,0.6216216216216216,0.03,0.23,1.40625,0.1768,0.35,0.25,0.47058823529411764,0.12,0.36363636363636365,0.08,0.9661016949152542,0.06,0.03,0.08,0.03,0.192,0.25,0.0,0.022400000000000003,1.7777777777777777,0.1,0.03,0.8333333333333334,0.1,0.04,0.54912,0.2,0.264576,0.08,0.4472,0.33,0.07,0.02,0.08,0.1,0.24,0.420378947368421,0.17,0.5559272727272726,0.03,0.0,0.5158400000000001,0.05,0.07,0.11494736842105262,0.09,0.39936,0.29,0.1248
2021-10-03,0.09,0.12,0.07,3.0,0.24,0.875,0.06,0.2,0.05,1.0129870129870129,0.14,0.21,0.717391304347826,0.6081081081081081,0.03,0.24,1.34375,0.19759999999999997,0.34,0.26,0.47058823529411764,0.09,0.3434343434343434,0.09,0.9322033898305084,0.07,0.03,0.07,0.04,0.1152,0.25,0.0,0.0256,1.8518518518518519,0.1,0.03,0.7083333333333334,0.12,0.02,0.5990399999999999,0.2,0.329472,0.08,0.5304,0.33,0.06,0.04,0.09,0.11,0.23,0.420378947368421,0.19,0.4311272727272727,0.03,0.0,0.39936,0.05,0.07,0.0,0.09,0.42432,0.31,0.13404444444444444
2021-10-10,0.09,0.11,0.06,2.8636363636363638,0.22,0.8333333333333334,0.07,0.2,0.05,0.974025974025974,0.14,0.2,0.6956521739130435,0.6351351351351351,0.04,0.31,1.3125,0.21839999999999998,0.39,0.26,0.4117647058823529,0.09,0.3434343434343434,0.08,0.9322033898305084,0.06,0.03,0.09,0.04,0.1344,0.25,0.0,0.0288,1.7037037037037037,0.09,0.02,0.6527777777777778,0.12,0.02,0.44095999999999996,0.21,0.27456,0.09,0.676,0.35,0.07,0.05,0.1,0.09,0.23,0.5714526315789473,0.19,0.2949818181818182,0.03,0.0,0.48256,0.05,0.07,0.11494736842105262,0.09,0.36191999999999996,0.26,0.1248
2021-10-17,0.11,0.11,0.06,2.8181818181818183,0.25,0.7916666666666666,0.07,0.2,0.05,1.0,0.13,0.21,0.7391304347826086,0.6351351351351351,0.04,0.28,1.21875,0.2808,0.35,0.24,0.35294117647058826,0.08,0.35353535353535354,0.08,0.8983050847457628,0.05,0.03,0.07,0.06,0.2592,0.26785714285714285,0.0,0.0288,1.7777777777777777,0.1,0.03,0.6388888888888888,0.13,0.02,0.4908799999999999,0.22,0.42931199999999997,0.11,0.5616,0.32,0.06,0.05,0.12,0.09,0.23,0.545178947368421,0.21,0.36305454545454546,0.04,0.0,0.53248,0.05,0.06,0.0,0.08,0.44928,0.27,0.1063111111111111
2021-10-24,0.1,0.11,0.06,2.727272727272727,0.26,0.7916666666666666,0.09,0.21,0.07,0.974025974025974,0.11,0.22,0.6739130434782609,0.6216216216216216,0.04,0.31,1.15625,0.19759999999999997,0.34,0.23,0.35294117647058826,0.09,0.32323232323232326,0.08,0.8813559322033898,0.06,0.03,0.08,0.09,0.1344,0.23214285714285715,0.0,0.0288,1.5555555555555556,0.12,0.03,0.6111111111111112,0.16,0.02,0.48256,0.23,0.37439999999999996,0.11,0.416,0.35,0.06,0.06,0.12,0.07,0.23,0.40067368421052635,0.19,0.4311272727272727,0.03,0.0,0.34112,0.05,0.07,0.13465263157894736,0.09,0.43679999999999997,0.32,0.09706666666666666
2021-10-31,0.12,0.11,0.06,2.727272727272727,0.26,0.875,0.08,0.19,0.06,1.0,0.12,0.21,0.6739130434782609,0.6351351351351351,0.05,0.35,1.125,0.1768,0.32,0.22,0.3235294117647059,0.07,0.36363636363636365,0.08,0.847457627118644,0.05,0.03,0.08,0.09,0.192,0.25,0.0,0.0352,1.5925925925925926,0.13,0.03,0.6388888888888888,0.14,0.02,0.43263999999999997,0.24,0.404352,0.09,0.46799999999999997,0.35,0.06,0.06,0.14,0.08,0.19,0.42694736842105263,0.19,0.28363636363636363,0.04,0.0,0.38272,0.04,0.08,0.09852631578947368,0.09,0.53664,0.28,0.15253333333333333
2021-11-07,0.14,0.13,0.06,3.1818181818181817,0.27,0.8333333333333334,0.1,0.19,0.07,1.0909090909090908,0.11,0.2,0.6956521739130435,0.7297297297297297,0.05,0.4,1.09375,0.2496,0.41,0.22,0.35294117647058826,0.09,0.40404040404040403,0.09,0.9661016949152542,0.08,0.03,0.09,0.09,0.2976,0.25,0.0,0.0288,1.8518518518518519,0.14,0.03,0.6805555555555556,0.17,0.04,0.43263999999999997,0.27,0.36940799999999996,0.11,0.48879999999999996,0.35,0.07,0.08,0.16,0.07,0.23,0.38096842105263157,0.21,0.44247272727272724,0.04,0.0,0.42432,0.05,0.07,0.10509473684210525,0.1,0.5116799999999999,0.31,0.11093333333333333
2021-11-14,0.15,0.11,0.06,3.1818181818181817,0.29,0.9166666666666666,0.09,0.17,0.05,1.025974025974026,0.1,0.21,0.6521739130434783,0.7162162162162162,0.06,0.43,1.09375,0.156,0.38,0.23,0.3235294117647059,0.08,0.3939393939393939,0.09,0.9661016949152542,0.08,0.03,0.09,0.07,0.192,0.25,0.0,0.032,1.5555555555555556,0.15,0.02,0.6388888888888888,0.15,0.04,0.50752,0.23,0.27456,0.1,0.43679999999999997,0.34,0.07,0.08,0.17,0.08,0.2,0.3875368421052631,0.19,0.37439999999999996,0.05,0.0,0.39104,0.04,0.09,0.0,0.09,0.53664,0.33,0.25422222222222224
2021-11-21,0.15,0.14,0.07,3.9545454545454546,0.36,1.125,0.09,0.21,0.07,1.2727272727272727,0.1,0.47,0.6956521739130435,0.8918918918918919,0.06,0.5,1.25,0.1768,0.45,0.28,0.35294117647058826,0.06,0.47474747474747475,0.1,0.8983050847457628,0.1,0.04,0.11,0.07,0.24,0.26785714285714285,0.0,0.0384,1.4444444444444444,0.17,0.02,0.6666666666666666,0.17,0.04,0.78208,0.26,0.28953599999999996,0.11,0.6448,0.34,0.06,0.1,0.21,0.09,0.21,0.36126315789473684,0.23,0.2949818181818182,0.05,0.0,0.38272,0.06,0.07,0.1215157894736842,0.09,0.47423999999999994,0.36,0.20337777777777777
2021-11-28,0.16,0.13,0.06,3.727272727272727,0.33,1.0833333333333333,0.1,0.19,0.07,1.077922077922078,0.1,0.21,0.6521739130434783,0.8243243243243243,0.07,0.51,1.1875,0.1456,0.45,0.3,0.35294117647058826,0.07,0.46464646464646464,0.1,0.9830508474576272,0.1,0.04,0.1,0.08,0.2688,0.30357142857142855,0.0,0.0352,1.9259259259259258,0.15,0.02,0.6944444444444444,0.17,0.04,0.64064,0.25,0.344448,0.11,0.40559999999999996,0.35,0.08,0.12,0.23,0.08,0.21,0.3678315789473684,0.22,0.3517090909090909,0.04,0.0,0.27456,0.06,0.07,0.10181052631578946,0.12,0.58656,0.39,0.1248
2021-12-05,0.18,0.11,0.07,3.3636363636363638,0.29,1.0,0.09,0.16,0.06,1.0,0.09,0.23,0.6956521739130435,0.7702702702702703,0.07,0.51,1.1875,0.09359999999999999,0.46,0.29,0.35294117647058826,0.08,0.4444444444444444,0.09,1.0,0.11,0.04,0.09,0.07,0.288,0.26785714285714285,0.0,0.032,1.6296296296296295,0.15,0.03,0.5972222222222222,0.17,0.04,0.44928,0.25,0.314496,0.1,0.43679999999999997,0.38,0.08,0.11,0.23,0.08,0.22,0.3678315789473684,0.21,0.3403636363636363,0.05,0.0,0.39104,0.05,0.07,0.0,0.09,0.47423999999999994,0.37,0.12942222222222222
2021-12-12,0.16,0.1,0.06,3.0,0.28,0.9166666666666666,0.09,0.15,0.06,0.948051948051948,0.08,0.16,0.6739130434782609,0.8108108108108109,0.08,0.56,1.125,0.1768,0.48,0.25,0.3235294117647059,0.08,0.40404040404040403,0.11,1.3728813559322033,0.09,0.04,0.09,0.05,0.2688,0.25,0.0,0.0256,1.4814814814814814,0.13,0.02,0.5138888888888888,0.15,0.04,0.4908799999999999,0.19,0.22464,0.1,0.43679999999999997,0.35,0.06,0.12,0.27,0.09,0.2,0.2561684210526316,0.17,0.28363636363636363,0.03,0.0,0.38272,0.05,0.07,0.10181052631578946,0.1,0.44928,0.34,0.15253333333333333
2021-12-19,0.14,0.1,0.05,3.0454545454545454,0.26,0.9583333333333334,0.08,0.13,0.04,0.9090909090909091,0.07,0.16,0.6086956521739131,0.7837837837837838,0.08,0.63,1.28125,0.18719999999999998,0.47,0.3,0.3235294117647059,0.06,0.42424242424242425,0.09,0.7796610169491526,0.08,0.04,0.08,0.06,0.34559999999999996,0.21428571428571427,0.0,0.016,1.2962962962962963,0.12,0.02,0.4305555555555556,0.12,0.02,0.37439999999999996,0.19,0.29951999999999995,0.1,0.39519999999999994,0.29,0.06,0.12,0.25,0.07,0.19,0.2101894736842105,0.16,0.32901818181818177,0.02,0.0,0.30784,0.06,0.06,0.10181052631578946,0.1,0.53664,0.26,0.19413333333333332
2021-12-26,0.11,0.06,0.06,3.5454545454545454,0.41,1.0416666666666667,0.08,0.11,0.05,1.077922077922078,0.09,0.22,0.6086956521739131,0.7027027027027027,0.12,0.73,1.1875,0.1456,0.39,0.31,0.38235294117647056,0.07,0.4444444444444444,0.1,0.8305084745762712,0.07,0.03,0.11,0.08,0.30720000000000003,0.32142857142857145,0.0,0.0352,1.7407407407407407,0.11,0.02,0.4166666666666667,0.11,0.04,0.5158400000000001,0.16,0.254592,0.09,0.3328,0.26,0.06,0.16,0.37,0.08,0.18,0.2890105263157895,0.12,0.32901818181818177,0.02,0.0,0.21631999999999998,0.06,0.06,0.0,0.1,0.4992,0.34,0.18026666666666666
2022-01-02,0.11,0.06,0.05,3.272727272727273,0.42,1.25,0.09,0.13,0.06,1.077922077922078,0.1,0.18,0.6086956521739131,0.5675675675675675,0.12,0.74,1.34375,0.0,0.4,0.29,0.35294117647058826,0.08,0.42424242424242425,0.1,1.152542372881356,0.08,0.03,0.13,0.1,0.336,0.39285714285714285,0.0,0.044800000000000006,3.037037037037037,0.13,0.03,0.5,0.12,0.04,0.5158400000000001,0.18,0.29951999999999995,0.08,0.312,0.28,0.06,0.18,0.4,0.07,0.21,0.3875368421052631,0.14,0.23825454545454544,0.02,0.0,0.27456,0.06,0.06,0.0,0.1,0.5740799999999999,0.38,0.2819555555555555
2022-01-09,0.12,0.06,0.07,2.909090909090909,0.37,1.25,0.09,0.17,0.05,0.948051948051948,0.1,0.14,0.6086956521739131,0.527027027027027,0.12,0.68,1.21875,0.0,0.36,0.29,0.35294117647058826,0.08,0.3939393939393939,0.1,1.0169491525423728,0.07,0.03,0.11,0.08,0.2016,0.375,0.0,0.032,2.888888888888889,0.1,0.02,0.5416666666666666,0.13,0.04,0.40768,0.17,0.40934399999999993,0.08,0.2704,0.32,0.05,0.16,0.34,0.08,0.21,0.35469473684210523,0.16,0.2949818181818182,0.03,0.0,0.14143999999999998,0.06,0.05,0.10509473684210525,0.1,0.64896,0.35,0.11093333333333333
2022-01-16,0.12,0.07,0.06,2.772727272727273,0.36,1.125,0.08,0.17,0.07,0.9090909090909091,0.11,0.12,0.6086956521739131,0.5135135135135135,0.12,0.63,1.125,0.1456,0.33,0.25,0.3235294117647059,0.08,0.37373737373737376,0.1,0.9830508474576272,0.06,0.02,0.11,0.08,0.15360000000000001,0.3392857142857143,0.0,0.0288,2.6666666666666665,0.11,0.03,0.4861111111111111,0.13,0.04,0.31616,0.15,0.314496,0.09,0.3016,0.27,0.05,0.15,0.28,0.07,0.24,0.5123368421052632,0.15,0.2949818181818182,0.03,0.0,0.32448,0.06,0.05,0.09852631578947368,0.11,0.5740799999999999,0.33,0.11555555555555555
2022-01-23,0.12,0.07,0.09,2.8181818181818183,0.35,1.1666666666666667,0.08,0.19,0.06,0.948051948051948,0.1,0.13,0.6086956521739131,0.5,0.11,0.61,1.03125,0.1664,0.34,0.27,0.3235294117647059,0.07,0.3838383838383838,0.1,1.0,0.07,0.02,0.1,0.06,0.24,0.32142857142857145,0.0,0.0384,2.814814814814815,0.11,0.02,0.5972222222222222,0.13,0.02,0.30784,0.16,0.229632,0.08,0.3328,0.31,0.05,0.17,0.32,0.08,0.24,0.39410526315789474,0.18,0.2722909090909091,0.04,0.0,0.19968,0.06,0.05,0.11166315789473684,0.12,0.47423999999999994,0.34,0.1248
2022-01-30,0.12,0.09,0.07,2.8636363636363638,0.34,1.0833333333333333,0.09,0.23,0.07,1.0129870129870129,0.1,0.14,0.6086956521739131,0.5,0.11,0.64,1.1875,0.1352,0.37,0.26,0.38235294117647056,0.09,0.41414141414141414,0.09,0.8983050847457628,0.06,0.03,0.09,0.07,0.17279999999999998,0.3392857142857143,0.0,0.032,2.925925925925926,0.09,0.04,0.6388888888888888,0.14,0.02,0.5158400000000001,0.17,0.329472,0.08,0.40559999999999996,0.32,0.06,0.16,0.4,0.08,0.24,0.45322105263157897,0.21,0.21556363636363635,0.04,0.0,0.2496,0.06,0.05,0.0,0.1,0.48672,0.36,0.15253333333333333
2022-02-06,0.12,0.09,0.08,3.272727272727273,0.33,1.125,0.08,0.25,0.07,0.948051948051948,0.12,0.12,0.6739130434782609,0.5675675675675675,0.12,0.84,1.25,0.0,0.38,0.3,0.4117647058823529,0.11,0.41414141414141414,0.1,1.0,0.07,0.02,0.1,0.06,0.2112,0.35714285714285715,0.0,0.0352,3.074074074074074,0.09,0.03,0.75,0.13,0.04,0.29951999999999995,0.16,0.2496,0.09,0.4784,0.33,0.06,0.2,0.26,0.09,0.25,0.41381052631578946,0.22,0.2269090909090909,0.05,0.0,0.39104,0.06,0.06,0.0,0.12,0.47423999999999994,0.35,0.16177777777777777
2022-02-13,0.14,0.08,0.08,3.227272727272727,0.29,1.0833333333333333,0.08,0.29,0.07,0.9090909090909091,0.12,0.13,0.6956521739130435,0.5675675675675675,0.11,0.52,1.3125,0.1248,0.34,0.29,0.4411764705882353,0.1,0.40404040404040403,0.11,0.9322033898305084,0.06,0.02,0.09,0.05,0.17279999999999998,0.32142857142857145,0.0,0.0352,2.7037037037037037,0.08,0.03,0.8055555555555556,0.15,0.04,0.46592,0.15,0.23462399999999997,0.08,0.46799999999999997,0.31,0.07,0.15,0.18,0.1,0.25,0.47292631578947364,0.22,0.3517090909090909,0.05,0.0,0.26624,0.06,0.05,0.0,0.1,0.4992,0.34,0.15715555555555555
2022-02-20,0.15,0.1,0.09,3.5454545454545454,0.3,1.0416666666666667,0.08,0.3,0.07,1.025974025974026,0.13,0.1,0.782608695652174,0.6216216216216216,0.1,0.47,1.5,0.1248,0.39,0.29,0.5,0.11,0.4444444444444444,0.09,0.9661016949152542,0.07,0.02,0.09,0.05,0.22079999999999997,0.3392857142857143,0.0,0.032,3.037037037037037,0.08,0.02,0.9166666666666666,0.17,0.02,0.61568,0.17,0.26956800000000003,0.09,0.52,0.34,0.08,0.12,0.19,0.1,0.24,0.47949473684210525,0.26,0.44247272727272724,0.06,0.0,0.4908799999999999,0.05,0.05,0.0,0.12,0.5116799999999999,0.38,0.20337777777777777
2022-02-27,0.16,0.11,0.1,3.6818181818181817,0.28,1.0,0.08,0.33,0.08,0.8701298701298701,0.13,0.09,0.782608695652174,0.5675675675675675,0.07,0.39,1.5,0.1352,0.36,0.29,0.5,0.13,0.43434343434343436,0.09,1.0169491525423728,0.08,0.02,0.08,0.05,0.17279999999999998,0.32142857142857145,0.0,0.0256,3.111111111111111,0.08,0.04,1.0833333333333333,0.16,0.02,0.4992,0.18,0.23462399999999997,0.08,0.416,0.35,0.06,0.09,0.13,0.12,0.27,0.41381052631578946,0.28,0.4197818181818182,0.07,0.0,0.29951999999999995,0.07,0.05,0.09524210526315789,0.11,0.54912,0.36,0.17564444444444444
